head_id|form|lemma|verb|verb_compound|morph_case|sentence_id|sentence|timex_tag|ekilex_tag|ner_tag
24716146|prügiveomasinasse|prügiveomasin|kukkuma||ill|15886049|Materjal kukub prügiveomasinasse .|||
9188563|USAsse|USA|sokutama||ill|5729262|Miks isa pätist poja USAsse sokutas ?||location|LOC
9158346|karakterites|karakter|nappima||in|5709857|Mis puutub näitlejatöösse , siis tundus kohati , et karakterites napib usutavust .|||
12803233|magamistuppa|magamistuba|kõndima||adit|7984348|Toivo kõndis magamistuppa .||location|
4939453|ümbruskonda|ümbruskond|mahtuma|ära|adit|3077216|Kuna detailplaneeringut pole , ei ole arvestatud ka parkimiskohtadega , kuid juba praegugi ei mahu autod ümbruskonda ära .|||
23632612|masenduses|masendus|jalutama||in|15108860|> Hilisõhtuses Tallinna sadamas jalutab sügavas masenduses blondiin .||state|
7603208|selga|selg|kandma||adit|4732721|Õhtu saabudes vedas Tanguieta kandis kaks aastat tööd teinud Saksa antropoloog selga paksud ürbid ja seletas , et ta on hoolimata Lariami võtmisest juba kaks korda malaariat põdenud ning kolmandat korda ei taha ta seda jama enam üle elada .|||
1087102|CD-ROM-il|CD-ROM|paiknema||ad|683669|Mobiiltelefonid , peilerid , internet , CD-ROM-il paiknevad andmebaasid , rääkimata paljundusaparaatidest või faksidest .|||
29490280|suhu|suu|peitma||adit|20209555|janna: peida oma näpud suhu ja kao pessewaffa !|||
1982375|paigas|paik|nappima||in|1246850|See taim on kohaldunud seedima kärbseid seetõttu , et tema looduslikus kasvu paigas napib muul moel omastatavaid toitaineid .||location|
20006165|Cambridge'ist|Cambridge|lahkuma||el|12498716|Ta lahkus Cambridge'ist kraadi kaitsmata Londonisse õpinguid jätkama .||location|
12764256|sisimas|sisim|valvama||in|7961997|Ja sisimas valvas tal väike külm hirm - äkki ta ongi selline , kes hakkama ei saa , kes ei kõlbagi selle nii enesestmõistetva kindluse ja blaseerumusega kirjeldatud mängu tarbeks .|||
9317880|kaupluslattu|kauplusladu|tungima||adit|5807546|13.08.2001 kella 17 ajal tungisid kaks tundmatut meest Ida-Virumaal Jõhvi linnas Pargi 27 asuvasse kaupluslattu , sidusid kinni ja peksid lao müüja-valvurit Vitalit ( s. 1979 ) ning röövisid laost umbes 45 kasti sigarette .||location|
11477548|klaasist|klaas|võtma|välja|el|7136859|""" Jandra võttis oma klaasist kõrre välja ja jõi jääkuubikute kõlisedes klaasi tühjaks ."|||
1400653|läände|lääs|pagema||adit|879343|Venemaa kahe suurema meediaimpeeriumi juhid on mõlemad pagenud läände .||location|
9043725|ministeeriumites|ministeerium|ringlema||in|5639299|Sest riigikogu võttis vastu võlaõigusseaduse , mille eelnõu juba üle kolme aasta ministeeriumites , valitsuses ja riigikogus parandamisel ja täiendamisel ringelnud .||location|
28191204|suhetesse|suhe|suunama||ill|18636735|Minu arust see on tore , kuigi ma eelmist hooaega eriti pole jõudnud vaadata , aga ma arvan , et on tore , et eesti tippnäitlejad saavad sellises muhedas keskkonnas aegajalt kokku ja andekalt viimistletud stsenaarium neid ikka hellalt , kuid sihikindlalt suunab suhetesse ja sündmustesse .|||
11445030|Spiegelgasse|Spiegelga|võtma|kaasa|ill|7115550|Sophie Taeuber võtab kaasa kogu Spiegelgasse värskuse .|||
11384366|juuksurisse|juuksur|tahtma||ill|7081295|""" Oi , ka mina tahaksin juuksurisse ! "" hüüatasin mina ."|||
11065233|aega|aeg|pidama||adit|6883717|"Pean silmas eelkõige maksuintresside sissenõudmise seaduslikuks "" kohendamist "" tagasiulatuvalt 7 aasta tagusesse aega ."|||
160847|Lätist|Läti|suunduma||el|95182|“ Miks peaksid Lätist Venemaale suunduvad kaubavood hakkama Võru kaudu liikuma ? ” küsib Eesti ühe suurima ekspedeerimisfirma , AS-i Scansped Eesti/Balti Transport asedirektor Meelis Arumeel .||location|LOC
18946980|Alžeerias|Alžeeria|käima||in|11838996|Mäletan selgelt , et poisikesena käisin koos vennaga suviti Alžeerias lastelaagris .||location|
16127184|Stuttgardist|Stuttgart|röövima||el|10054431|“ Särtsu röövis ka kaheksatunnine autosõit Stuttgardist Desenzanosse - võistluspäeva hommikul olid jalad rasked . ”||location|
15234427|mängumasinasse|mängumasin|jooksma||ill|9489984|Järgmises geimis seisul 15 : 30 jooksis Luzgini mängumasinasse esimene liivatera - ta tegi topeltvea ning kaotas oma servigeimi .|||
26689440|Härmasse|härm|saama|sisse|ill|17401022|Mina sain Härmasse sisse ja mul oli põhikooli lõpus keksmine hinne 3,7 .|||LOC
17273865|Singapurist|Singapur|kolima||el|10783300|Kui ta oli neljane , kolis tema ema Singapurist Londonisse ja abiellus seal inglasega .||location|LOC
16145226|Türgis|Türgi|jälgima||in|10065332|“ Välisministeerium jälgib hoolikalt olukorda Türgis ning kui vaja , teeme inimestele hoiatuse , ” rääkis Mõttus .||location|LOC
15016072|esindusvõistkonda|esindusvõistkond|mahtuma|ära|adit|9348689|Tõnu Lust tõdes , et kõik Tartu arvestatavad mängijad esindusvõistkonda ära ei mahu , isegi duublisse mitte .||alive|
25006402|esinemisest|esinemine|tooma|ära|el|16108561|12 . septembri Eesti Päevaleht toob Eesti uudiste leheküljel ära ühe veeru üheksateistkümnel real sõnumi allakirjutanu esinemisest Helsingis Eesti Instituudis .|||
13635379|läänes|lääs|maabuma||in|8507958|Samal päeval maabus läänes suurejooneline dessant , lõigates ära kahe brigaadi taganemise , ning korraldas võidujoovastuses tapatalgud .||location|
21730219|tulevikus|tulevik|sirguma||in|13589986|Käärt usub , et ka tütrest sirgub tulevikus sportlane .|||
29470360|antlantisesse|antlantis|ronima||ill|20156606|Peps: ronige kõik antlantisesse|||
12156690|Suure-Jaanis|Suure-Jaan|rajama||in|7571775|Seejärel rajab ta Suure-Jaanis puidutööstuse .|||LOC
5014375|Iraagis|Iraak|liikuma||in|3122408|Velliste sõnul toimus pikk arutelu , mille käigus leiti , et siiski on märke , et asjad liiguvad Iraagis paremuse poole .||location|LOC
9702366|Jaapanisse|Jaapan|sokutama||ill|6045204|"Ehkki ka tema esimene võistlus oli edukas , ei pidanud ta pingele vastu ja naasis Eestisse , "" kommenteerib Eesti ainus sumoekspert Riho Rannikmaa , kes mõlemad poisid Jaapanisse sokutas ."||location|LOC
6071718|sügavustesse|sügavus|kaduma||ill|3769587|Ungarisse tunginud Nõukogude armee arreteeris ta ja mees kadus Gulagi sügavustesse .|||
9131084|Austraalias|Austraalia|peetuma||in|5693142|Gardner võitis esimese austraallasena 500 cm³ klassis MM-tiitli , esimesed kaks Austraalias peetud MM-etappi ( 1989/90 ) võitis samuti tema .||location|LOC
17711|Tartust|Tartu|kolima||el|10354|“ Pean tunnistama , et tööl pole ma käinud alates sellest ajast , kui ligi kümme aastat tagasi Tartust Tallinna kolisin .||location|LOC
788135|Itaalias|Itaalia|sadama||in|501122|Lund sadas lisaks Prantsusmaale ka Itaalias , Hispaanias , Shveitsis ja Belgias .||location|LOC
12360822|parimas|parim|rajama||in|7709631|Red Rati põlvkonnakaaslane Goofy põristab vahele madalamat tämbrit ühes parimas rajas “ Fat Girl Slim Girl ” .|||
10418906|Kõrgõstanist|Kõrgõstan|suunduma||el|6479082|Anastasja Solovjova oli 18-aastane , kui suundus kodusest Kõrgõstanist USA-sse , et abielluda seal vahendusfirma poolt leitud endast kaks korda vanema mehega .|||LOC
2674141|karistusalasse|karistusala|saatma|tagasi|ill|1679099|Kuid nö teisel katsel saatis Lee Carsley palli karistusalasse tagasi ja Carbonari avas ikkagi skoori .||location|
15783468|antenni|antenn|panema||adit|9836173|Andres : “ Võib juhtuda , et paneme antenni mõnda kirikutorni , mujal maailmas kasutatakse selleks palju kirikutorne .|||
1721960|Holmenkolleni|Holmenkollen|pistma||adit|1083507|Igal hooajal pistsime konkurentidega rinda Holmenkolleni , Lahti ja Faluni suusamängudel .||location|LOC
16542275|Kijevos|Kijevo|ründama||in|10308302|Jugoslaavia uudisteagentuur Tanjug teatas , et “ tugevad albaania terroristide rühmad ründasid eile ( esmaspäeva - toim ) õhtul kella poole kümne ajal Kijevos politsei positsioone , kasutades automaate , kuulipildujaid ja mürske ” .|||ORG
7592113|koridoris|koridor|süütama||in|4725842|Murdvargusesse saabus traagiline pööre siis , kui internaatkodu esimesel korrusel elav mees läks üles asja uurima ja süütas koridoris tule .|||
1622581|Floridas|Florida|tegelema||in|1019531|Või Floridas häälte korduslugemisega tegelnud ametnikud , kes ülihoolikalt otsisid valimissedelitelt lohke või muhke , et kindlaks teha nende valijate eelistusi , kes millegipärast polnud jaksanud oma soovitud kandidaadi nime järel olevasse sõõri korralikku auku torgata .||location|LOC
462356|elus|elu|eksisteerima||in|293775|Selle alusel on noorel juristil tarvis eelkõige mõista , et õigus ei eksisteeri rahvaste elus mitte isoleerituna , vaid tihedalt seotuna teiste suurte elukorraldustega , eriti sotsiaalse ja majandusliku korraga .|||
4029894|Valgevenest|Valgevene|kolima||el|2513124|Eesti politsei on vihjanud Helsingin Sanomatele , et obštšak'i juht on endiselt 80. aastatel pärast Moskva olümpiamänge Valgevenest Tallinna kolinud Nikolai Tarankov , keda on iseseisva Eesti ajal siin karistatud küll vaid trahviga passi võltsimise eest .||location|LOC
33972|autost|auto|tormama|välja|el|19709|Kui auto Claridge'i hotelli ette jõuab , tormab Guy autost välja , jättes silmi varjava Madonna üksi piltnike küüsi .|||
9670635|Saldus|Saldu|peatuma||in|6025415|Teine peatus , Saldus , Riiast 120 km .|||LOC
5269658|Hansapangas|hansapank|vastutama||in|3278430|Hansapanga teatel nimetatakse eraisikute panganduse uueks juhiks Priit Põldoja , kes seni vastutas investeeringute juhtimise valdkonna eest Hansapangas .|||ORG
4131982|Türki|Türgi|saama||adit|2575020|Wris Toursist saab odavaima nädalase reisipaketi Türki 5795 krooni eest .||location|LOC
14642019|Tais|Tai|lõbutsema||in|9106547|Jõukam keskklass peesitas Kanaaridel , rikkad lõbutsesid Tais ja vaesed ööbisid Pariisis bussis||location|LOC
19940298|USAsse|USA|kihutama||ill|12455667|Sestap otsustas suusaneiu loobuda tavapärastest kevadistest rahavõistlustest Põhja-Soomes ning kihutab kohe pärast sarja lõppu USAsse .||location|LOC
4333508|vagunist|vagun|voolama|välja|el|2701595|""" Kütust ühestki vagunist välja ei voolanud , reostusohtu ei ole ja keegi vigastada ei saanud ."|||
1481073|riiki|riik|lubama||adit|929882|Soome piirivalve ei lubanud enne Soome ja Inglismaa 2002. aasta MMi valikmängu riiki kümmet arvatavat inglise jalgpallihuligaani .|||
18287384|NBA-sse|NBA|olema||ill|11411601|NBA-sse on siirdumas teinegi varem draftis valitud jugoslaavlane .||location|
3663773|Luxemburgis|Luxemburg|toimima||in|2288132|Väga sarnane seadus toimib Luxemburgis .|||LOC
15785001|Ivangorodist|Ivangorodi|tellima||el|9837088|“ Täna tellisin Ivangorodist pehme mööbli .|||LOC
1336846|keraamikaahjust|keraamikaahi|võtma|välja|el|839022|Kui ta keraamikaahjust kruuse nagu sooja leiba välja võtab , mõtleb ta alati sellele , et kui ometi teaks , mida inimesed tahavad - siis teekski ainult seda .|||
8780668|kivisse|kivi|kihutama||ill|5477135|Subaru meeskonna teatel kadus Märtini ja Parki vahel raadioside , mälu järgi sõites kihutas Märtin 20. kilomeetril kivisse , lõhkudes tagaratta kinnituse ja rehvi ning kahjustades ka pidureid .|||
21296330|kasvandikust|kasvandik|võtma|kaasa|el|13312101|Võtsime kaasa 9 oma 11-st kasvandikust ja hoolekogu , rääkis Pärnu noortekodu juhataja Andres Guff .||alive|
788333|töösse|töö|suunama||ill|501231|Suuname kõik jõud töösse , kuid mingit reservi meil ilmselt jätta ei õnnestu .|||
15258744|Rovaniemis|Rovaniemi|sadama||in|9504870|Veel neli päeva enne võistlust sadas Rovaniemis kõvasti vihma .||location|LOC
3988254|kesklinnast|kesklinn|suunduma||el|2486890|Kella kolmest suundub linnarahva ja hobuste lõbus rongkäik kesklinnast Rannahoone ette , kus suvi ametlikult avatakse .||location|
21037988|konsulaadis|konsulaat|märatsema||in|13148666|Valgevenelane märatses konsulaadis|||
3149744|Leedus|Leedu|toimima||in|1975096|Ka Leedus on see juba kolm aastat edukalt toiminud .||location|LOC
3061063|Pariisis|Pariis|peatuma||in|1921136|Oma Euroopa-reisi ajal 1928 peatus Gershwin pikemalt Pariisis .||location|LOC
11330443|keisrikojas|keisrikoda|pakutama||in|7052130|Isegi keisrikojas ei pakuta säärast maiusrooga , paned tükikese suhu ega saa enne järele jätta , kui sõrmedki puhtaks lutsitud .|||
21615849|Pärnus|Pärnu|ilutsema||in|13514990|Valimised on läbi , kuid mitmel pool Pärnus ilutsevad vali-mind-meeste-naiste plakatid .||location|LOC
950769|Kosovos|Kosovo|kohtama||in|599775|NATO rahuväed kohtasid Kosovos serblaste vägivalda||location|LOC
11260148|hindadele|hind|jooksma||all|7009430|Rahvas jookseb odavatele hindadele tormi .|||
9920790|Raplas|Rapla|liikuma||in|6179072|RAPLA , 13. oktoober ( EPLO ) - Raplas Vesiroosi gümnaasiumi territooriumil liikunud marutaudis taksikoer hammustas teadaolevalt nelja last , kuid kokkupuuteid koeraga oli ligi paarikümnel kooliõpilasel , kirjutab Nädaline .||location|ORG
15610418|Riigikokku|Riigikogu|viima||adit|9729199|Niisuguse tulemuse annavad suured mitmemandaadilised ringkonnad , kus mõne valimisnimekirja liidrid on kogunud üksi üle poole valimiskünnise jagu hääli ja nende abil Riigikokku viinud erakonnale teeneid osutanud inimesi , kellel puudub valijate toetus .|||ORG
18949666|emasele|emane|ronima||all|11840730|Kui tavaliselt ronib isane emasele putukale selga , siis isane kaamelkael ronib pärast tunde kestnud eelmängu paaritumiseks hoopis emasele kõhu alla .|||
10865525|heinamaale|heinamaa|jooksma||all|6754122|Taibates , et tema kõrval oli peatunud patrullauto , jooksis poiss heinamaale .||location|
3354628|Raplast|Rapla|varastama||el|2101794|Raplast varastasid mehed Rapla politseiprefektuuri auto ja lammutasid metsas varuosadeks , Tihemetsast saadi Maapanga auto , millega vargile sõideti .||location|LOC
6330757|arbitraažikohtusse|arbitraažikohus|esitama||ill|3930914|Eesti valitsus on esitanud Stockholmi arbitraažikohtusse hagi BRS-i vastu seoses BRS-i poolt Eesti Raudtee aktsiakapitali suurendamata jätmisega , kuigi erastamislepingu kohaselt pidanuks aktsiakapitali suurendatama ja riigile lisaaktsiaid emiteeritama Eesti Raudteele antud Euroopa Liidu abi summa võrra .||location|ORG
5957019|Samoas|Samoa|kukkuma|alla|in|3699209|1974 - Ameerika Samoas kukkus alla Pan American Airwaysi lennuk , 101 pardalviibinust hukkus 95.||location|LOC
20624488|kirikaiast|kirikaed|astuma|läbi|el|12893299|Sõbralik kirikuteener soovis meile kõike head valimisvastases võitluses ja teatas , et kui me juhtumisi ka edaspidi veini kavatseme juua , astugu ikka kirikaiast läbi .||location|
16099950|hangest|hang|tõstma|välja|el|10035778|“ Tõstsid oma ratta hangest välja ja läksid . ”|||
1041796|Connecticutis|Connecticut|esinema||in|655663|Connecticutis esineb Barry Manilow , Pontiacis Metallica ja Ted Nugent .||location|LOC
24790603|taskus|tasku|olema|alles|in|15936877|Klubis teaks mõni suurte kogemustega autoomanik anda head nõu , mida teha , millist mutrit/kruvi keerata - ja 200 krooni ongi taskus alles .|||
15044646|Antwerpenis|Antwerpen|korraldama||in|9366795|Samal päeval korraldavad aastapäevavastuvõtu Antwerpenis EV aukonsul Belgias Tony Brouwers ja Eesti Kultuurkapital .||location|LOC
368155|Acapulcos|Acapulco|käima||in|228631|Acapulcos käib igal aastal üle 140 miljoni külastaja ning elamuste taotlemine pole alati ohutu .||location|LOC
19840048|galeriis|galerii|pesitsema||in|12392809|Kuniks pere end kogub , pesitseb galeriis fotopood , mida kunstnik Blum teinekord läbi akna igatseva pilguga kiikamas käib .|||
910698|autodest|auto|rändama||el|575250|Suurimateks eksportijateks olid Audi esindaja Reval Auto , kelle müüdud autodest rändas kaks kolmandikku väljapoole Eestit ning Subaru esindaja AS Mariine , kes müüs pooled autod piiri taha .|||
3433668|istmele|iste|ronima||all|2149498|Roolis olnud Saar proovis inspektoreid petta ja ronis peatunud sõidukis ruttu taha istmele .|||
10329464|Basras|Basra|esinema||in|6425069|Enesetapurün-nakuid ja inimrööve , mida kogetakse USA kontrollitavatel aladel , esineb Basras harva .||location|LOC
9830324|mängutoas|mängutuba|valvama||in|6124666|Imikuid saab keskuses hoidja kätte jätta maksimaalselt kaheks tunniks , suuremate laste mängutoas valvab 3-8 aastast last lasteaia õpetaja haridusega hoidja juba kuni neli tundi .||location|
29331245|liiinidel|liin|vedelema||ad|19881662|hundijalg: ma siis vaatan raportit mingil päeval sa siis anna teada kui see sina seal liiinidel vedeled|||
14737870|Lääne-Alzheerias|Lääne-Alzheeria|ründama||in|9168392|Islamiäärmuslased ründasid Lääne-Alzheerias eelmisel nädalal mitut küla .|||LOC
12372698|Tõvevoodisse|tõvevoodi|kukkuma||ill|7717063|Tõvevoodisse kukkunud inglane kinnitab tänini vankumatult , et kopterid maabuvad siin sügisel , ehkki lennumasinad on pisut takerdunud jänkide bürokraatiamasinasse .|||
11323598|hauaaugust|hauaauk|kostma||el|7048863|Ainult siis , kui labida ette sattus eriti suur kivi , toimus muudatus : hauaaugust kostis hõige .|||
12034933|ilus|ilu|ilutsema||in|7497208|"Ja mitte ainult ... "" L.A. Womani "" plaadiümbrisel ilutseb Ray Manzareki autogramm kogu oma ilus ja loetamatuses ."|||
471849|jõkke|jõgi|kandma||adit|300270|Kaitseta jäänud mäenõlvadelt kannab vooluvesi jõkke varasemaga võrreldes hoopis suuremaid koguseid pinnast .|||
5925438|signatuuri|signatuur|kandma||adit|3679649|2003-2004 telehooajal kannab Teet Margna signatuuri viis saatesarja .|||
6424325|Poolas|Poola|esitlema||in|3991166|TALLINN , 13. märts ( EPLO ) - Ekspeaminister Mart Laar esitles nädalavahetusel Poolas oma raamatut Eesti majandusreformidest , mille andis välja kirjastus Arwill .||location|LOC
