sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_alive,is_time
9162546,14729632,38,säästma,,el,probleem,probleemidest,"Ise väidab ta , et Tallinnale on selle kohtuotsusega pigem head tehtud : “ Kaasomandi jagamine selliselt , et Tallinna linn saab rahalise hüvituse , säästab linna kõigist keerulistest kaasomandi valdamise , kasutamise , haldamise ja majandamise probleemidest . ”",,,,no,"The phrase 'probleemidest' does not indicate a location but refers to abstract matters, so it is not an adverbial of place.",no,no
1404734,2234320,4,kahtlema,,in,kiir,kiires,Raivo Vare kahtleb kiires elektrijaamade erastamises,,,,no,,no,no
9965312,15984133,1,minema,,ad,Canadienss,Canadiensil,"Canadiensil pole viimasel ajal kuigi hästi läinud , kui reaalne on saada lähiajal see ihaldatud trofee ?",,,,no,,no,no
6208886,9971744,11,jääma,puudu,ad,ettepanek,ettepanekul,"USA endine välisminister Henry Kissinger on öelnud , et Ameerika ettepanekul Venemaa abistamiseks Jeltsini ajal jäi puudu analüüsist , millised tagajärjed sellise poliitika "" õnnestumise "" korral kaasnevad .",,,,no,,no,no
6500484,10455296,30,säästma,,el,seismine,seismisest,"TALLINN , 19. detsember ( EPLO ) - Autoregistrikeskus pakub järgmisest aastast võimalust interneti teel vormistada ja postiga koju tellida auto registreerimismärke ning registreerimistunnistusi , mis säästab inimesi järjekorras seismisest , kirjutab Postimees .",,,,no,,no,no
3242604,5210135,15,nõudma,,ad,Windows,Windowsil,"Teine oluline Linuxi eelis on kaughaldus , mis Linuxi puhul tuleb tasuta kaasa , Windowsil nõuab aga lisakulutusi .",,,LOC,no,,no,no
13911600,22185213,26,põhinema,,ad,eeskiri,eeskirjadel,"Kõikides käesoleva määruse alusel sõlmitud rahastamislepingutes nähakse ette , et komisjon ja kontrollikoda teostavad kohapeal kontrolli vastavalt komisjoni sätestatud üldisele korrale , mis põhineb kehtivatel eeskirjadel , eriti Euroopa ühenduste üldeelarve suhtes kohaldatava finantsmääruse sätetel .",,,,no,,no,no
13240581,21183836,2,kõlama,,ad,november,novembril,1 . novembril kell 16 kõlavad Tartu Ülikooli aulas peamiselt kaunid igihaljad vaimulikud meloodiad .,,time,,no,"It was not classified as adverbial of place because 'novembril' indicates time, not location.",no,yes
8161376,13100987,7,lükkama,tagasi,el,eestimaalane,eestimaalasest,"Uudisteagentuuri STT teatel lükkas halduskohus tagasi eestimaalasest vangi protesti , kes vaidlustas Soome justiitsministeeriumi otsuse saata ta Eestisse .",,alive,,no,,yes,no
15682248,24470149,6,meenuma,,all,maavanem,maavanemale,"Kalle Laanetist rääkides meenub Saare maavanemale  Jüri Saarele  , et kunagine siseministri nõunik , hilisem politseiameti peadirektor  Ain Seppik  oli väga skeptiline , kui toonane politseiameti peadirektori kt  Jaan Toots  Laaneti Saare prefektiks määras .",,alive,,no,,yes,no
12239795,19595076,12,moodustama,,el,ettevõtlustulu,ettevõtlustuludest,Statistikaameti andmetel suurenes toitlustusteenuste müük jaanuaris püsivhindades 15% ja Eesti restoranide ettevõtlustuludest moodustasid 83% ( 66 miljonit krooni ) toitlustusest saadud tulud .,,,,no,,no,no
13028777,20845920,9,tulema,sisse,ad,olemasolu,olemasolul,Ja need üksikud vead tulnuks sisse ka kogemuste olemasolul .,,state,,no,,no,no
8685133,13935688,18,soovima,,ad,kulu,kulul,Ülemaailmse pärandi komitee on teinud UNESCO Eesti Rahvuslikule Komisjonile ettepaneku koostööks nimetatud puuduste kõrvaldamisel ning soovib UNESCO kulul oma ekspertrühma siia saata .,,,,no,,no,no
13430079,21480122,7,minema,,ad,Juventus,Juventusel,"Rooma päevalehe La Repubblica sõnul läheb Juventusel võõrsil grupi liidri Galatasaray vastu raskeks , sest leht nägi kui viletsalt meeskond paar nädalat tagasi võõrsil 0 : 0 lõppenud mängus Bilbao vastu esines .",,,,no,,no,no
1259599,2002424,2,lükkuma,edasi,ad,juht,juhul,Vastasel juhul lükkub lõikus edasi .,,,,no,"The phrase 'juhul' refers to a condition or circumstance rather than a place, so it was not classified as adverbial of place.",no,no
10508255,16845974,12,tungima,kallale,all,tegevtoimetaja,tegevtoimetajale,Nõmme turu ja Spordilehe omanik Mati Kebina tungis esmaspäeval kallale Spordilehe tegevtoimetajale Raimo Nõule ja lõi tal silmaaluse siniseks .,,alive,,no,"The phrase 'tegevtoimetajale' indicates a person (the deputy editor) rather than a location, so it was not classified as adverbial of place.",yes,no
18454263,27959206,14,kaduma,ära,ad,teema,teemal,"mul siin selline värk ( outlook ) , et need esimesed kirjad sel teemal on siit ära kadunud , seega pole võimalik lugeda ...",,,,no,,no,no
8553724,13709575,9,muutma,,all,põhimõte,põhimõtetele,Kas Eesti Vabariigi Riigikogu muutis käibemaksuseadust Euroopas valitsevatele põhimõtetele vastupidises suunas pahatahtlikkusest ( on aeg ajakirjandust karistada ! ) või asjatundmatusest ( kas maksuvabastus ei olegi siis vastutulek ajakirjandusele ) ?,,,,no,,no,no
13954116,22214333,7,läbima,,ad,taotlemine,taotlemisel,"Fotograaf Spencer Tunick läbis ürituseks loa taotlemisel kõik kohtuinstantsid , õigustades sõna- ja väljendusvabadust tagava esimese põhiseadusemuudatusega oma soovi avalikus kohas alasti inimesi pildistada .",,,,no,,no,no
17492750,26817838,5,kirjutama,,ad,baas,baasil,Üliõpilased kirjutavad vene kooli baasil diplomi- ja magistritöid .,,,,no,,no,no
1198913,1905970,6,kargama,kallale,all,poiss,poisile,Kevadel kargas Hamburgi linnas koer poisile kallale ja poiss suri .,,,,no,,yes,no
10474433,16797091,8,lugema,,ad,elupäev,elupäevadel,"Raamat , mida Johannes Kotkas oma viimastel elupäevadel luges , oli Helsingi olümpiaraamat .",,time,,no,,no,yes
19106568,28826520,15,johtuma,,el,teooria,teooriast,"Ma tahaksin selle välispoliitilise arutelu juures meelde tuletada mõningaid põhitõdesid , mis johtuvad mitte teooriast , vaid meie endi kogemustest ja parlamentaarsest praktikast .",,,,no,,no,no
3112758,4998648,35,tagastama,,ad,kehtivusperiood,kehtivusperioodil,"Kui klient otsustab peakaitset vähendada , kuid hiljem selgub , et vähendatud võimsusest ( peakaitsest ) kliendile siiski ei jätku ja klient tahab loovutatud amprid tagasi saada , tagastab EE need uute tariifide kogu kehtivusperioodil ilma liitumistasuta .",,,,no,,no,yes
17814733,27197690,13,säästma,,el,negarep,negarepist,"( Omakohtu pihta oleks üks tore lugu rääkida , kuid säästan end negarepist . )",,,,no,"The phrase 'negarepist' does not describe a location or place, so it is not an adverbial of place.",no,no
5256925,8432647,4,ebaõnnestuma,,ad,kõik,kõigil,"60 m ebaõnnestus kõigil , sest äärmiselt vaikselt kõlanud stardipauk rikkus ava-ala .",,,,no,,yes,no
1052356,1673823,12,muutma,,all,konkurent,konkurentidele,Internetipanga ülekannete maksustamine muudab Hansapanga haavatavamaks nii tasuta teenust pakkuvatele kodumaistele konkurentidele kui ka Balti turust huvitatud lääne virtuaalpankadele .,,alive,,no,,yes,no
1272878,2022722,7,mõjuma,,all,beebi,beebidele,Hästi mõjuvat kerge uim ka gaasivalus beebidele .,,alive,,no,,yes,no
4805002,7715848,2,soovitama,,ad,abonent,abonentidel,Analoogjaama abonentidel soovitame kasutada eriteenuste kõnede sulgemise teenust .,,alive,,no,,yes,no
6724365,10817776,7,moodustama,,el,importkäive,importkäibest,Import kolmandatest riikidest moodustas 2% piimatoodete importkäibest ja eksport nendesse riikidesse 9% eksportkäibest .,,,,no,,no,no
7419970,11912363,5,õppima,,abl,neergimuti,neergimutilt,Ma õppisin selle ühelt neergimutilt .,,,,no,,yes,no
5021300,8059937,3,pöörduma,tagasi,ad,likvideerimine,likvideerimisel,Falun Gongi likvideerimisel on Hiina võimud tagasi pöördunud Mao Tse Dungi aegsete meetodite juurde .,,,,no,"The phrase 'likvideerimisel' refers to an action (elimination) rather than a location, making it not an adverbial of place.",no,no
21033103,29883748,7,tulema,välja,ad,igaljuht,igaljuhul,LutsMaria: Phoenix_ nu siis ma igaljuhul autost välja ei tule,,,,no,,no,no
10116281,16229628,1,minema,üle,ad,liitumine,Liitumisel,"Liitumisel linnapolikliinikuga läheksid üle ainult naistearstid , sõnas Johanson .",,,,no,,no,no
5684070,9116051,1,lööma,välja,ad,kanep,Kanepil,"Kanepil lõi vahepeal välja vana põlvehäda , mille tõttu jäid vahele turniirid Roomas ja Civittavecchias .",,,,no,,yes,no
5266103,8447110,11,võtma,vastu,ad,ühendamine,ühendamisel,"Kersti Kaljulaid , kas võtaksite teede- ja sideministeeriumi ning majandusministeeriumi ühendamisel esmalt vastu ühendamise töögrupi juhi ja hiljem ministri koha ?",,,,no,,no,no
13610653,21763056,4,kaduma,,ad,Krieger,Kriegeril,” Näiteks kadus Kriegeril keset ööd kitarr ning häire lõppes kitarri leidmise ja Kriegeri lauludega öise lõkke ääres .,,,PER,no,"The phrase 'Kriegeril' denotes possession rather than location, so it is not adverbial of place.",yes,no
12468766,19960223,15,tipnema,,ad,laupäev,laupäeval,"Kinomajas saab näha filmiprogrammi , Olümpia hotell korraldab lapi toitude nädala , mis tipneb laupäeval galaõhtusöögiga "" Põdra peied "" .",,time,,no,,no,yes
5048965,8103138,6,üllatuma,,el,teade,teatest,"Sammelselg oli üllatunud eelmise nädala teatest , et siiani Rail Estonia strateegilise partnerina esitletud Canadian Pacific Railway on loobunud .",,,,no,,no,no
2378568,3811866,5,vastama,,all,ajakiri,ajakirjale,"Kuigi vereteenistuste juhid vastasid ajakirjale , et praegu on Eesti verepreparaatide kvaliteet ja ohutus vastavuses Euroopas kehtivate nõuetega , kasutatakse Eestis teste , mille puhul on peiteaeg HI-viiruse puhul näiteks 2,5 -8 nädalat .",,,,no,,no,no
11278568,18075125,9,laskma,,ad,Hindriks,Hindriksil,Mure pikast võttepäevast väsinud poiste pärast ei lasknudki Hindriksil enam magama jääda .,,,,no,,yes,no
9755778,15653639,2,soovitama,,ad,Jürgenson,Jürgensonil,"Soovitan Jürgensonil , enne kui ta asub talunikele silma tegema , avaldada Isamaa valitsuskoalitsiooni nimel hoopiski avalik patukahetsuse kiri .",,,PER,no,,yes,no
2247105,3595140,32,sõitma,otsa,all,Liina,Liinale,"12.09.2002 kella 07.55 ajal juhtus liiklusõnnetus Paides Pärnu tänav 4 juures jalakäijate ülekäigurajal , kus sõiduauto Opel Omega , mida juhtis Andres ( s 1956 ) , sõitis otsa ülekäigurajal liikunud Liinale ( s. 1982 ) ja Kristile ( s. 1982 ) .",,,PER,no,,yes,no
1526349,2428957,8,lõpetama,,ad,aastapäev,aastapäeval,"Vene aktsiaturg lõpetas kahe aasta taguse finantskriisi aastapäeval liikumise kerges miinuses , käive langes .",,time,,no,,no,yes
1633820,2600966,10,mõjuma,,all,ettevõtlus,ettevõtlusele,Majanduslikult mõjub väiksem piiriületuste arv loodetavasti Ida-Viru ja Võrumaa ettevõtlusele hoopis soodustavalt .,,,,no,,no,no
510828,804063,5,andma,järele,ad,kärpimine,kärpimisel,Mis osas kultuuriministeerium eelarve kärpimisel järele andis ?,,,,no,,no,no
11339868,18172646,4,jääma,üle,ad,linnajuht,linnajuhtidel,Massiüritusele kohale tulnud linnajuhtidel ja ministritel ei jäänud muud üle kui virilalt naeratada .,,alive,,no,,yes,no
5570263,8932154,15,piisama,,el,84.87,84.87-st,"Ka hooaja maailma edetabelijuht Tero Pitkamäki tegi oma parima odakaare viimases viskevoorus , kuid 84.87-st piisas vaid teiseks kohaks .",,,,no,"It is not classified as an adverbial of place because '84.87-st' refers to a measurement or result, not a location.",no,no
844049,1345192,4,kahtlema,,in,jutt,jutus,"Politsei kahtles selles jutus ja märtsis leidis kinnitust , et Armstrong oli surnud naisterahvaga seotud - laibast võetud spermaproovi DNA klappis Armstrongi omaga .",,,,no,,no,no
11795705,18878637,11,süüdistama,,ad,ähvardus,ähvardusel,Tallinna politsei süüdistab 22aastast Aleksandrit 18aastaselt Iljalt 21. mail tulirelva ähvardusel vabaduse võtmises ja temalt 8000 krooni väljapressimises .,,,,no,,no,no
9334536,14992868,1,jääma,puudu,ad,Steiner,Steineril,Steineril jääb puudu enesekindlusest,,,,no,,yes,no
14858021,23356288,21,minema,ära,ad,esmaspäev,esmaspäeval,"thanx köigile , kes viitsisid vastata nii privasse kui siia , tundub , et otsustus on tehtud , lähen toon esmaspäeval TMR-850'e ära , näis siis . .",,time,,no,,no,yes
6140283,9856060,7,juhinduma,,el,disain,disainist,"Valikut tehes juhinduvad ostjad eelkõige auto disainist , lisaseadmetest ja hinnast , teatab Cars.com.",,,,no,,no,no
2767695,4438509,5,määrama,,all,Lebedev,Lebedevile,"Politsei määras 2006. aastal Lebedevile 1200-kroonise trahvi selle eest , et ta mullu 9. mail pronkssõduri juures sõimas rahumeelsel meeleavaldusel osalenuid ja ka politseinikke provokaatoriteks ning häiris meeleavalduse läbiviimist avalikus kohas .",,,,no,,yes,no
6184798,9930591,5,moodustama,,el,hooaeg,hooajast,Väliskülalised moodustavad Eesti Kontserdi hooajast siiski vaid veerandi .,,time,,no,,no,yes
2217882,3547319,4,lugema,,ad,alus,alusel,"e ) mille alusel loete end suureks meediaspetsiks , et jõhkralt kritiseerida ETV-ER-t ?",,,,no,"The phrase 'alusel' indicates the basis or means and not a location, which is why it is not an adverbial of place.",no,no
7066167,11354809,1,võtma,vastu,ad,maandumine,Maandumisel,"Maandumisel võtab teda vastu põrsanäoga mees , kes tutvustab talle ennast tema enda nimega , muigab teda vaadates ja itsitab pihku .",,,,no,,no,yes
2426043,3890148,5,ennustama,,ad,alune,alusel,"Variant B , mille alusel Kommersant ennustas enne 1994. aasta MM-i õigesti , et maailmameistriks tuleb Brasiilia , pakub aga välja märksa selgema võnketeooria .",,,,no,,no,no
4193264,6748334,11,korraldama,,all,kiirreageerimisvägi,kiirreageerimisvägedele,"NATO korraldab Lääne-Aafrika ranniku lähistel asuvatel Cabo Verde saartel oma kiirreageerimisvägedele õppused , kus ka Eesti kaitseväelased kaasa löövad .",,,,no,,no,no
4193960,6749461,23,pöörduma,tagasi,ad,suvel-sügis,suvel-sügisel,Sõjategevuse lõppedes pöördusid vabakorpused ( kokku 172 P. von Schmidti ja 30 K. von Nierothi väeüksuse liiget ) 1814. aasta suvel-sügisel Liivimaale tagasi .,,,,no,,no,yes
4824254,7745834,3,üllatuma,,el,segamine,segamisest,"Kiskja oli segamisest ebameeldivalt üllatunud , ent mul polnud aega vabandada .",,,,no,,no,no
6206127,9966931,4,tegema,välja,el,karjumine,karjumisest,Pealtnägija sõnul inimesed karjumisest suurt välja ei teinud ja kedagi polnud ka põgenemas näha .,,,,no,,no,no
1926969,3070454,30,jõudma,ette,ad,ühtlustamine,ühtlustamisel,"Kuigi Eesti kutsuti juba üle aasta tagasi alustama läbirääkimisi Euroopa Liiduga ja Lätit ei ole veel ametlikult kutsutud seda tegema , on Läti Eestist ette jõudnud Euroopa Liiduga seaduste ühtlustamisel oma seadusandlusega .",,,,no,"The phrase 'ühtlustamisel' refers to an activity or process, not a place, thus not classified as adverbial of place ('no').",no,no
9022940,14507266,10,aitama,,ad,Liias,Liiasel,"Tarbijakaitseameti Tartu- ja Põlvamaa talituse peainspektor Kalju Janikson aitas Liiasel maamõõtjate firma koordinaate otsida , Janiksonil õnnestus ka Olev Plaksoga rääkida .",,,,no,,yes,no
238010,380468,3,püüdma,,all,erinevus,erinevustele,"Kuid vaatamata erinevustele , nagu regulatsioonide teisedki vormid püüab õigus talle eriomaste vahendiga suunata inimesi käituma nii , et püsiks ja kasvaks ühiskonna kui terviku elujõud , et subjektide individuaalsed ambitsioonid ei hävitaks koosluse kui kultuurikandja eksistentsiks vajalikke tingimusi ( Raska 2004 : 108 ) .",,,,no,,no,no
11974865,19164494,3,käivituma,,el,senine,senisest,"Hinnatõususpiraal käivitub senisest oluliselt võimsamalt , sest pole põhjust , miks meil ei peaks korduma eurole üle läinud riikidest tuttav stsenaarium .",,,,no,,no,no
11444421,18336349,3,õppima,,abl,Teituri,Teiturilt,"Pallurid , Teiturilt nii palju õppinud , jäid ka peaaegu peale .",,,,no,,yes,no
611024,969028,13,ilmuma,,ad,aastatuhat,aastatuhandel,"Uusi laule hakatakse peagi lindistama , kuigi need ilmuvad helikandjale alles järgmisel aastatuhandel .",,time,,no,,no,yes
6267976,10068962,8,toituma,,el,kebabie,kebabiest,"Lisaks söök - toitusime peamiselt türklaste valmistatud kebabiest , mis maksid 1-3 eurot .",,,,no,It was not classified as adverbial of place because 'kebabiest' refers to the type of food mentioned and not a location.,no,no
1638097,2608539,9,jääma,puudu,ad,lisaminut,lisaminutil,"Kaotusseisus hakkasid šotlased veelgi enam närveldama , avapoolaja lisaminutil jäi Marko Kristalil Eesti eduseisu suurendamisest vähe puudu .",,time,,no,,no,yes
8771283,14076933,16,kõlama,,all,peatreener,peatreenerile,"Enne avavilet kõlas eestlaste leeris häirekell : põhikeskmängija , 193 cm pikkune Signe Sirge öelnud peatreenerile , et süda jätab lööke vahele .",,alive,,no,,yes,no
11557049,18506673,8,meenuma,,all,Eric,Ericule,"Filmi lõpuosas pidi olema stseen , kus Ericule meenub jälle tema tapmine .",,,PER,no,,yes,no
19852627,29316005,6,viitsima,,ad,anaa,anaal,vova: ma ei viitsi anaal b sinuga rääkida sel teemal,,,,no,,no,no
13106490,20970590,2,toimima,,all,koolajook,koolajookidele,Samalaadselt koolajookidele toimivad organismile ergutavalt paljureklaamitud energiajoogid .,,,,no,,no,no
2806758,4500982,11,keelduma,,ad,rahastamine,rahastamisel,"Ülejäänud piiskopkonnad , kus väljaastumissoov küll rahuldatakse , keelduvad aga rahastamisel olulisi isikuandmeid kustutamast .",,,,no,,no,no
8537249,13682839,21,jääma,puudu,el,individuaalsus,individuaalsusest,"Tõsisemalt arvestatavad on K. A. Hermanni koorilaulud , mis tuginevad küll põhiliselt saksa sentimentaalsete laulude eeskujudele ; enamikul neist jääb puudu helilooja individuaalsusest .",,,,no,"The phrase 'individuaalsusest' describes a quality or characteristic rather than a location, so it is not an adverbial of place.",no,no
