head_id,form,lemma,verb,verb_compound,morph_case,sentence_id,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,classification2,explanation2
1588668,Ammanis,Amman,tulistama,,in,997524,"Eile õhtul tulistasid tundmatud isikud Ammanis Iisraeli saatkonna töötajat Shlomo Razabi , kes oli lahkumas koos naisega kaubanduskeskusest .",,location,LOC,yes,,yes,"The phrase 'Ammanis' refers to a specific place (Amman) where the action occurred, so it was classified as adverbial of place."
11987066,klassis,klass,vastutama,,in,7467579,"Igal sügisel peab direktor aga õpetajaid ohutuseeskirjade täitmisest instrueerima , järelikult vastutab klassis või ekskursioonil olles oma hoole all olevate laste eest ikkagi õpetaja .",,,,yes,"The phrase 'klassis' was classified as location ('yes') because it refers to a specific physical place, the classroom.",yes,
12768224,mausoleumis,mausoleum,kõndima,,in,7963954,"Ta teadis , et kõnnib mausoleumis .",,location,,yes,,yes,
14847785,sardiinimuuseumisse,sardiinimuuseum,astuma,sisse,ill,9239698,Penzance'i lõunapoolses eeslinnas Newlynis astun sisse maailma ainsasse sardiinimuuseumisse Pilchard Works .,,,,yes,,yes,
10908476,faasis,faas,olema,alles,in,6780335,"Esialgu oleme alles probleemi tõsiduse teadvustamise faasis , mis põhineb arstide palgatõusul , haiglaaparatuuri eluohtlikul kulumisel , Põhja-Eesti Regionaalhaigla juhtimisprobleemidel ning arstide-õdede streigi võimalikkusel .",,,,no,"The phrase 'faasis' was classified as not a location because it refers to a phase or stage in a process, not a geographic place.",no,"The phrase 'faasis' indicates a phase or stage and not a specific location, so it was classified as not adverbial of place."
20618791,haudekambris,haudekamber,arenema,,in,12889511,Marjaterad arenevad isase saba kõhupooles paiknevas haudekambris .,,,,yes,,yes,
12687547,Californias,California,olema,,in,7920172,"Californias oli algamas majandusbuum , üha rohkem inimesi tuli idast läände ; üha rohkem inimesi sõitis rongiga .",,location,LOC,yes,"The phrase 'Californias' refers to a geographic location, the state of California, so it was classified as 'yes'.",yes,
17765455,sügavuses,sügavus,laiuma,,in,11090614,"Metsade sügavuses laiuvad tohutud raielangid , nagu põllud , mille pinnas on kuiv ja elutu , taimestik peaaegu välja surnud .",,,,yes,,yes,
2620940,korteris,korter,pesema,,in,1646810,Paar kuud tagasi pesi Jaanus Nõgisto abikaasa õde Jaanika Nõgistote pere Haabneeme korteris pesu .,,location,,yes,,yes,
12954497,Itaaliasse,Itaalia,lennutama,,ill,8072675,"“ Selle tobeda konkursi lõpus hüppas minu juurde ühe Itaalia agentuuri esindaja ja teatas : “ Sina oled võitja , me lennutame su Itaaliasse , siin on su leping ” .",,location,LOC,yes,,yes,"The phrase 'Itaaliasse' indicates a specific destination or physical location, so it is adverbial of place."
11747463,algusesse,algus,tekkima,,ill,7318046,Tallinnas Pika tänava algusesse tekkinud egüptoloogilises toidukohas käisid uurimisretkedel egüptoloog Sergei Stadnikov ja restoranikriitik Arne Pajula .,,,,no,"Algusesse refers to a directional reference or a part of a location, not a full geographical location, so it was classified as not a location.",yes,
17652448,kaitsejõududes,kaitsejõud,vastutama,,in,11021106,"Eesti kaitsejõududes vastutab väljaõppe eest pataljoni staabi ülem , temaga kooskõlastatakse treeninguplaanid , nende alusel teevad kompaniiülemad rühmaülematele konkreetsed nädala tunniplaanid ja rühmaülem vastutab selle läbiviimise eest , selgitas Jaanus Karm kooskõlastuste korda .",,,,no,"The phrase 'kaitsejõududes' refers to the defense forces as an organization rather than a specific geographical place, so it was classified as 'no'.",yes,
9765250,lõikes,lõige,kõrguma,,in,6083653,"Siin näeb TV3 liidrikohta , mis kõrgub aasta lõikes teiste kanalite kohal pruuni joonena .",,,,no,The term 'lõikes' does not refer to a specific geographical or physical location but rather implies a division or category.,no,"The phrase 'lõikes' refers to a time range or context and not a physical location, so it is not adverbial of place."
24622707,käikudesse,käik,varjuma,,ill,15807501,"Nii lõpeb see kiiremini ja on vähem kulukas , sõnas = Rumsfeld , viidates Ida- Afganistanis toimuvatele lahingutele Tora Bora koobastesse ja käikudesse varjunud al Qaeda võitlejate ja Talibani-vastaste = vägede vahel , keda USA toetab õhurünnakutega .",,,,yes,,yes,
1518791,Tallinnas,Tallinn,juhatama,,in,953481,"Missiooni käigus on ta juhatanud Tallinnas kontserti Arno Tali sihtkapitali heaks , Helsingis Soome lastehaiglate heaks ning teinud rahalise annetuse Tallinna lastehaiglale .",,location,LOC,yes,,yes,
892882,Lõuna-Indias,Lõuna-India,puhkema,,in,564476,"Lõuna-Indias puhkenud vanglamässus hukkus üheksa inimest , kui politsei mässajate pihta tule avas , teatasid ametiisikud kolmapäeval .",,,LOC,yes,"The term 'Lõuna-Indias' refers to a specific region in India, which is a clear geographic location.",yes,
3530936,eesotsas,eesots,tutvustama,,in,2208055,"Naiskogu presidendi Heljo Pikhofi sõnul on Padar energiline ja algatusvõimeline poliitik , kes tutvustas oma häid juhiomadusi 1999-2002 põllumajandusministeeriumi eesotsas .",,location,,no,"The phrase 'eesotsas' is not classified as a location because it represents a role or position of leadership, not a physical location.",no,"The phrase 'eesotsas' indicates a leadership position or role rather than a physical location, so it is not adverbial of place."
3806161,Eurovisioonist,eurovisioon,tellima,,el,2375096,""" Täielik totrus - ETV tellis meilt saate Eurovisioonist ja ei anna meile seejuures akrediteeringut , "" ütles Rain Tolk laupäeval BNS-ile .",,,,no,"The phrase 'Eurovisioonist' refers to the Eurovision event, which is not a geographic location but an event, so it was classified as 'no'.",no,"The phrase 'Eurovisioonist' refers to the subject or event being discussed, not a physical location, so it is not adverbial of place."
11116430,Nagykanizsasse,Nagykanizsa,olema,,ill,6915667,"Pealinnast Budapestist Nagykanizsasse teel olnud rong sõitis rööbastelt välja , vigastada sai ka selle juht , kuid kõik reisijad tongis jäid terveks .",,,,yes,,yes,
3788426,riigikogusse,riigikogu,toimuma,,ill,2364001,"Kui järgmisel pühapäeval toimuksid valimised riigikogusse , siis mis erakonna poolt hääletaksite , küsis ES Turu-uuringud Eesti Päevalehe tellimusel septembris ning sai vastuseks , et Keskerakonna poolt hääletaks 20 ning Reformierakonnale annaks hääle 15 protsenti küsitletutest .",,location,,no,"The phrase 'riigikogusse' (to the parliament) refers to an institution, not a geographic location, therefore it is classified as 'no'.",yes,"The phrase 'riigikogusse' indicates the location or destination to which the action 'toimuksid valimised' (elections would take place) is directed, qualifying it as an adverbial of place."
21576382,kinosaali,kinosaal,pagema,,adit,13490067,"Politsei arreteerib kinosaali pagenud Oswaldi , kes ütleb : « Hüva , nüüd on see läbi .",,location,,yes,"The phrase 'kinosaali' refers to a movie theater, which is a physical location, so it was classified as 'yes'.",yes,"The phrase 'kinosaali' specifies the location to which Oswald fled, making it function as an adverbial of place."
15364198,Breitenwangis,Breitenwang,sündima,,in,9572352,"...  1964  sündis Breitenwangis Austria mäesuusataja Sigrid Wolf , kes 1988 Calgarys tuli olümpiavõitjaks supersuurslaalomis .",,,ORG,yes,,yes,
10590633,loodusesse,loodus,toimuma,,ill,6582010,"Kuid tagasi loodusesse - Viinistu kunstimuuseumis ja Mohni saarel toimunud üritus võttis samuti teatepulga üle "" Kananahalt "" , jätkates rahvusvahelise festivali traditsiooni .",,,,yes,,yes,
14133943,asfaldil,asfalt,vedelema,,ad,8804753,"Teekattel lookles pikk õlijälg , ja seal , kus see alguse sai , vedeles asfaldil kivi .",,,,yes,,yes,
2253399,kaelale,kael,maanduma,,all,1416659,Birminghamis toimunud MMil maandus Pertelson vastase võttest kaelale .,,,,no,"Classified as 'no' because 'kaelale' refers to a body part, not a physical location.",yes,
8300548,varakambrisse,varakamber,jääma,maha,ill,5173710,"Ühispanga teatel 2,15 miljonit krooni saanud röövli kuriteokohalt lahkumise viis on teadmata , sest varakambrisse maha jäänud šokeeritud naine ei julgenud sealt väljuda .",,location,,yes,,yes,
26471615,jääaugust,jääauk,kostma,,el,17241382,Õhtu edenedes tekkis julgeid karastajaid järjest juurde ja jääaugust kostis vahetpidamatu reibas kisa .,,location,,yes,,yes,
6395538,politseijaoskonnast,politseijaoskond,suunduma,,el,3972247,Lisaks neile kuuele suundub Rapla politseijaoskonnast teisele tööle veel kaks politseinikku .,,,,yes,,yes,
3458504,loomaaias,loomaaed,jalutama,,in,2164713,Isa pojaga jalutavad loomaaias .,,location,,yes,,yes,
13569922,lehmadest,lehm,võtma,välja,el,8466596,"Lauda piimaruumis näidatakse presidendile masinat , mis lehmadest piima nii välja võtab , et laudatöötajad piima enne majast väljavedu ei näegi .",,,,no,"The phrase 'lehmadest' refers to cows, which are not a location.",yes,"The phrase 'lehmadest' specifies a location as the source (out of cows), which qualifies it as adverbial of place."
24131936,merelaagrisse,merelaager,ootama,,ill,15451337,Pirita vaba aja keskus ootab 10.-14. juunini 7-12aastasi lapsi uudishimulike kunstnike laagrisse ( osavõtutasu 250 krooni ) ning 29. juulist 2. augustini 7-14aastasi merelaagrisse .,,,,no,The phrase 'merelaagrisse' refers to a camp or event and not a geographical location.,yes,
7022842,kõrva,kõrv,ronima,,adit,4365717,Turisti kõrva ronis tarakan,,,,no,The word 'kõrva' refers to 'ear' and is not a location.,yes,
12233308,Creeki,Creek,sõidutama,,adit,7625873,Ta sõidutab inimesi Creeki ühelt kaldalt teisele samamoodi nagu väga kaua aastaid tagasi .,,,,yes,,yes,
537074,süvaskaalale,süvaskaala,paigutama,,all,347657,"Keelejuhid paigutasid  külmuse  süvaskaalale 40 erinevat sõna , kokku 271 korda , ja soojuse süvaskaalale 39 erinevat sõna , kokku 334 korda .",,,,no,"The word 'süvaskaalale' refers to a conceptual scale, not a specific spatial or geographical location, thus classified as 'no'.",yes,
6788796,minevikku,minevik,vedama,,adit,4218495,"Kõige äärmuslikumad uurijad veavad imperaatorliku liini 125 põlvkonda tagasi minevikku , Jaapani esimese imperaatori Jimmuni .",,,,no,"The phrase 'minevikku' refers to 'the past,' which is a temporal concept, not a physical location, so it is classified as 'no.'",yes,
6474440,Helsingborgis,Helsingborgi,ootama,,in,4022445,Milline tulevik ootab teda Helsingborgis ?,,,LOC,yes,,yes,
11473025,millessegi,miski,maanduma,,ill,7134402,Nätsatades maandus see millessegi lägasesse .,,,,no,"The phrase 'millessegi' means 'into something', a vague reference without specifying a particular location.",no,"The phrase 'millessegi' refers to something undefined and does not indicate a specific place, so it is not classified as adverbial of place."
2690240,majja,maja,kandma,,adit,1689869,"Küllap on mõnigi kaasvõitleja täheldanud , et teatud perioodil üliõpilaspõlves kipub selts tema elus jäägitult domineerima , nii et ühised asjad neelavad valdava osa vabast ajast ja jalad kannavad ta otsekui hajameelselt Jaan Tõnissoni tänava majja number 1.",,,,yes,,yes,
13132941,Tallinnasse,Tallinn,startima,,ill,8181911,5. juulil 1983 startis 30aastane  Larissa Baranova  TU-134 stjuardessina Moskvast Tallinnasse .,,location,LOC,yes,,yes,
8789714,Hansabankasest,Hansabankas,võtma,välja,el,5482760,"Kohus leidis , et Shikshta juhitud Hansabankas ei teavitanud maksupolitseid nõutava seitsme päeva jooksul sellest , et kaks Vene kodanikku võtsid Hansabankasest mitmel korral välja umbes kuus miljonit dollarit .",,,ORG,yes,,yes,"The phrase 'Hansabankasest' refers to a physical location (Hansabank) from which something was taken, so it is classified as an adverbial of place."
22639941,mägedes,mägi,süütama,,in,14262502,"Californias liiguvad kuulujutud , et maastikupõlengu süütasid piiri salaja ületanud mehhiklased , kes süütasid mägedes öösel sooja saamiseks lõkked .",,,,yes,,yes,
22529279,vinoteekides,vinoteek,kohama,,in,14173087,"Saksamaa vinoteekides olen kohanud väga põnevaid veine Pamidi , Gamza ja Rubini sortidest .",,location,,yes,,yes,
13202984,Värskasse,Värska,võtma,,ill,8228201,"Meeldejääv oli üks suvepäev neile viiekümnele pensionärile , kes võtsid osa ekskursioonist Värskasse – selle korraldas Sangaste Pensionäride Ühendus eesotsas Lea Korbuniga .",,,ORG,yes,,yes,
19612448,Tais,Tai,arenema,,in,12250847,"Vaatamata sellele , et turismindus on Tais jõudsalt arenenud , jääb see siiski üheks mõistatuslikumaks riigiks maailmas .",,location,LOC,yes,,yes,
1567230,millest,mis,importima,,el,983549,"Latvenergo on täielikult Läti riigile kuuluv energeetikaettevõte , mis müüs 1999. aastal 6,0 TWh elektrienergiat , millest 2,0 TWh importis teistest riikidest .",,,,no,"The phrase 'millest' refers to a portion or part, not a location.",no,"The phrase 'millest' refers to a part of something but does not indicate a physical or conceptual location, so it is not an adverbial of place."
25334649,kimalasekostüümis,kimalasekostüüm,käima,ringi,in,16392782,"USA-s vahistas politsei räppar Bum Beazy , kes käis kimalasekostüümis ringi ja röövis kauplusi .",,,,no,The term 'kimalasekostüümis' describes attire and not a geographical or physical location.,no,"The phrase 'kimalasekostüümis' describes a manner or state and not a location, so it is not an adverbial of place."
609728,aluselt,alus,kukkuma,alla,abl,392371,Põlev trafo kukkus üle kahe meetri kõrguselt aluselt alla ning tõmbas endaga kaasa kõrvalolnud kõrgepingeliine .,,,,no,The phrase 'aluselt' was classified as 'no' because it does not refer to a specific or recognizable geographical or physical location.,yes,
25563008,ühenduses,ühendus,kauplema,,in,16591363,"Kui artiklis 1 nimetatud kaupadega oleks kaasnenud ühinemiskompensatsiooni maksmine selle alusel , et päritoluliikmesriik ja vabasse ringlusse suunav liikmesriik kauplevad omavahel nende kaupadega ühenduses , tuleb kaupade vabasse ringlusse suunamise korral ühinemiskompensatsiooni maksta ka sellele liikmesriigile , kus nimetatud kaubad vabasse ringlusse suunati ; kompensatsiooni kohaldamise kuupäevaks loetakse vabasse ringlusse lubamise kuupäeva .",,,,no,"The phrase 'ühenduses' refers to a connection or union, not a physical location.",yes,
27152519,Basel'is,Basel,surema,,in,17784930,Eile suri Basel'is südamerabandusse LSD looja Dr. Albert Hofmann .,,location,LOC,yes,,yes,
7075633,Majas,Maja,esitlema,,in,4399244,"Juubeliürituste eelkava algab juba täna , mil kella 15-18 esitleb end Mustpeade Majas Helsingi oksjonifirma Bukowskis .",,,ORG,yes,,yes,The phrase 'Majas' is classified as an adverbial of place because it indicates a location ('in the house') where the event occurs.
12337041,sektorisse,sektor,marssima,,ill,7694721,"Egiptus hõivas Suessi kanali , vastukäiguna marssisid Iisraeli sõdurid Gaza sektorisse Siinail .",,,,yes,,yes,The phrase 'sektorisse' is classified as an adverbial of place because it specifies the destination ('to the sector') where the soldiers marched.
15547651,episoodis,episood,rippuma,,in,9688272,Asjata ei ripu ühes episoodis seinal Humphrey Bogarti pilt .,,,,no,"The phrase 'episoodis' refers to 'in the episode', which is not a physical location but rather a part of a narrative or media content, so it was classified as 'no'.",yes,
