head_id|form|lemma|verb|verb_compound|morph_case|sentence|sentence_id|timex_tag|ekilex_tag|ner_tag
5571706|orkestrisse|orkester|lubama||ill|""" Kaitseväe juhataja Kõuts käis seal visiidil ja vestluse käigus lubas orkestrisse mõne meie muusiku saata , "" sõnab muusik ."|3460256|||
13933053|põhjast|põhi|kolima||el|Ta kolis kaugelt põhjast Oulu lähedalt Alavieskast ligi pool tuhat kilomeetrit lõuna poole Valkealasse ning otsustas jällegi koolipinki nühkima hakata .|8683531|||
4724387|Hondurases|Honduras|kukkuma|alla|in|Viis USA sõdurit hukkus , kui USA sõjaväehelikopter kukkus Hondurases alla , teatas kohalik raadio .|2946323||location|LOC
17138503|Subarusse|Subaru|kaaluma||ill|Kuigi Rodenile tehti järgmiseks hooajaks ka muid pakkumisi , ei kaalunud ta Subarusse minekut kaua .|10695364|||
1787329|Latakiasse|Latakia|jõudma||ill|Akras nende teed lahknesid : rootsi reisikaaslane kutsuti tagasi Istanbuli , Richter aga jõudis pärast seiklusrikast teekonda Latakiasse .|1123873||location|LOC
2898853|jõest|jõgi|võtma|välja|el|Inspektorid võtsid Paadrema jõest välja 12 natta , kus oli kümme vähki .|1821217|||
29679606|netisse|net|kirjutama||ill|pomm: kirjuta netisse vnet.ee|20605371|||
1047850|ridades|rida|pesitsema||in|Ootusärevus pesitses 1992. aasta Euroopa meistrite taanlaste ridades -- kas väravavaht Peter Schmeichel saab täna Tel Avivis kaasa lüüa või ei ?|659200|||
827649|eelarvesse|eelarve|maksma||ill|Muu hulgas maksab puskariajaja kohalikku eelarvesse alkoholimaksu .|525134|||
3120698|looduskaitsealal|looduskaitseala|paiknema||ad|Tema sõnul nõuab saetööstuse loomine Tabiveres ekspertiisi , sest kavandatav tööstuskompleks paikneb osaliselt Vooremaa looduskaitsealal .|1957419|||LOC
5760281|Ameerikast|Ameerika|kolima||el|Ta kolis Ameerikast Zürichisse ja võttis mõneks aastaks aja maha .|3577155||location|LOC
234779|käisesse|käis|peitma||ill|Oluline seik : selles mängus toimub samasugune silmamoondus nagu tsirkuses , kus mustkunstnik peidab ühe kaardi osavalt käisesse ja tõmbab sealt välja teise .|140763|||
14833476|tänavasse|tänav|nägema|ette|ill|Ülikooli territoriaalne arengukava näeb ette uue keemiahoone ehitamise Tähe tänavasse füüsikahoone kõrvale .|9230296||location|
26255784|Helsingisse|Helsingi|vahendama||ill|Soomlanna vahendas poole aastaga Helsingisse üle saja Tallinna kodutu koera|17082020||location|LOC
19923736|kaugsõidubussis|kaugsõidubuss|puhkema||in|Usbekistani kaugsõidubussis puhkenud tulekahjus sai surma 13 ning vigastada 12 inimest .|12444504|||
17442809|korstnast|korsten|väljuma||el|Kolmepõletisüsteem põletab ära ka viimase tahma , mis tekib , ja korstnast väljub vaid soe õhk .|10890499||location|
19177348|Riiast|Riia|sõitma|läbi|el|« Nüüd sõidame teel Leetu Riiast läbi , ehk saab sealt paar kassetti oma grupi vastaste kohta . »|11982687||location|LOC
1960201|ahtrisse|ahter|tekkima||ill|Kui Tanja ahtrisse tekkis Aafrika rannikul sinimustvalge riide puudumisel ( või mõnel muul põhjusel ) juba varem Mauritaania lipp , siis Miili sõitis vähemalt saarlaste lahkumiseni Eesti lipu all .|1233134|||
23645191|majas|maja|passima||in|Esiteks häiris mängu juures see , et sinu armastatu oli jutskui kodutu kes lihtsalt passis sinu majas .|15119547|||
596845|Kesk-Euroopas|Kesk-Euroopa|leiduma||in|Uue ja kõrgema põldurite-karjakasvatajate kultuuri nooremaid kui 7500-aastasi arheoloogilisi jälgi leidub eelkõige Kesk-Euroopas ning neid peavad Ryan ja Pitman üleujutuspõgenike poolt sinna levitatuiks .|384410||location|LOC
3518994|Keskkoolis|keskkool|kohtama||in|Keskkoolis , kuhu uuesti VIII klassi läksin , kohtasin taas maakoolidest tuttavat sega-klassi .|2200988|||
10084635|MM-radadele|MM-rada|naasma||all|2003. aastal Citröenist liiga suure palga tõttu hundipassi saanud šotlane teatas , et naaseb MM-radadele esimesel võimalusel .|6276945|||
22036810|Jakutskisse|Jakutsk|jõudma||ill|Eile õhtupoolikul jõudiski tulvavesi Jakutskisse .|13821410||location|LOC
14162496|enamuses|enamus|treenima||in|põiganud Rionosuke registreerimata rühma , kus treenisid enamuses allilma valikvõitlejad .|8818085|||
8579415|peaministritoolile|peaministritool|naasma||all|Mullu naasis partei Jens Stoltenbergi isikus küll peaministritoolile , kuid madalaim toetusprotsent pärast 1924. aastat võib partei võimuperioodi lõpetada .|5348398|||
1615888|Jaapanist|Jaapan|lahkuma||el|Schumacher lahkus Jaapanist esmaspäeval ning pealtnägijate sõnul näis väga väsinud ning kahvatu :|1014695||location|LOC
22850549|Haapsallu|Haapsalu|naasma||adit|Töötas viis aastat Vormsi meteoroloogiajaamas , proovis kaheksa kuud Venemaa-elu Peterburis , kuid naasis Haapsallu .|14427100||location|LOC
938721|sõnasse|sõna|mahtuma|ära|ill|See oma rahvas on selletõttu Sulle maksnud nii napi ja vähese , et ainult kahte sõnasse ära mahub : armastuse ja austuse .|592270|||
9252673|tugitoolis|tugitool|jooma||in|Epu päev algab kümblusega tiigis , kohvi joob köögis tugitoolis .|5767678|||
12136822|Hallis|Hall|süttima||in|Hallis süttisid tuled .|7557760|||LOC
6277364|aulasse|aula|jääma||ill|1600st kommikotist jõudis lastekodu ära jagada 600-700 pakki , aulasse jäi neid alles 300-400.|3897424||location|
12536435|Olümpialiikumisse|olümpialiikumine|naasma||adit|Olümpialiikumisse naasis Lõuna-Aafrika Vabariik ning Saksamaa oli taas ühtne .|7822668|||
8879299|Moskvitshis|Moskvitsh|olema||in|Liikluspolitsei pidas tagaotsitava auto paar päeva hiljem kinni Peterburi maanteel , Moskvitshis olnud Sergei ja Vladimir viidi Põhja politseiosakonda .|5537430|||LOC
13184657|linnaarhiivis|linnaarhiiv|rippuma||in|ValgamaalaneMaailmInfopluss Postimees.ee 10.06 ( 1 ) ( VIDEO ) Reporter.ee : õnnetus Tammsaare teel võttis teetööliselt elu 10.06 Tallinn tagastab kirikule linnaarhiivis rippunud laterna 23 : 32 10.06 Vene armee vaatab ümber oma suuruse ja koosseisu 22 : 59 10.06 ( 30 ) Tallinna televisiooni loomise kava jõuab linnavalitsusse 22 : 50 10.06 ( 20 ) ( VIDEO ) ERR.ee : Eesti analüütikud kipuvad McCaini Obamale eelistama 22 : 35 10.06 ( 3 ) Veerand lugejatest eelistab praegust halduskorraldust 21 : 50 10.06 ( 5 ) Venemaa ja Ukraina tülitsevad 350 aasta taguse lahingu pärast 21 : 16 10.06 ( 8 ) Ilves : Eestit ja Belgiat ühendavad ajalooline ning poliitiline kogemus 20 : 59 10.06 Ergma ja Albert II kiitsid Euroopa kosmoseprogrammi 20 : 51 10.06 Tähtvere rulapark sai linnalt remondiks raha 20 : 33 10.06 ( 8 ) Juhtkiri : vajalik lisakapital|8215751||location|
810204|narkouimas|narkouim|jalutama||in|Kuu aega hiljem jalutas narkouimas näitleja võhivõõrasse majja ning heitis voodisse puhkama .|514560||state|
250735|tähtkujus|tähtkuju|süttima||in|Siiski tekitab küsitavusi asjaolu , et arvatav noova süttis Kaljukitse tähtkujus , umbes 40 kraadi kaugusel Linnuteest , kust ilmub valdav enamik noovasid .|150288|||
12743065|deltas|delta|laiuma||in|Asustus on seal hõre , deltas , kus jõgi suubub suurde Peipsi järve , laiuvad ulatuslikud sood .|7952070|||
3527888|Prahas|Praha|seisma||in|C-grupis seisis Sparta Prahas Madridi Reali vastu tund aega kindlalt , kuid siis lasti endale lüüa kümne minutiga kolm väravat .|2206263||location|ORG
4498488|Marbellast|Marbella|ostma||el|Auto oli Tiisanoja ja Tompuri käsutuses olnud vaid kaks nädalat , nad ostsid selle Marbellast , et treeninglaagri ajal Hispaanias ringi liikuda .|2805198||location|PER
17143266|Buongiornos|Buongiorno|kohtama||in|Ning ega halba rooga olegi Buongiornos kohanud .|10698192|||LOC
4652|Ameerikast|Ameerika|naasma||el|Kui Kuusik 1998. aastal Ameerikast naasis , avastas New Yorgi võhmale võtva ööeluga harjunud mees , et Eestis on ainuke “ päris ” ürituse moodi üritus Mutant Disco .|2792||location|LOC
14435771|aias|aed|kukkuma|alla|in|Eile kell 15.39 kukkus Tartu Ülikooli vana kohviku aias kahe meetri kõrguselt tellingutelt alla töömees .|8978661||location|
23518929|välismaalastest|välismaalane|suunduma||el|Giidina suundus ta kord ühe välismaalastest külalisgrupiga peakirikusse .|14991376||alive|
7009892|tervishoiusüsteemis|tervishoiusüsteem|süttima||in|Eesti Päevalehe kogemus näitab , et tervishoiusüsteemis , mis kõikvõimalike , sageli ka asjatundmatute ümberkorralduste hirmust hell , süttib paanika kergesti .|4357623|||
3851782|Kesk-Euroopas|Kesk-Euroopa|jätkuma||in|Kesk-Euroopas jätkus ka reedel võitlus üleujutustega , mis on juba miljardeid dollareid kahju tekitanud ja sundinud kümneid tuhandeid inimesi oma kodudest lahkuma , teatas BNS .|2402924||location|LOC
1414643|kaasomandisse|kaasomand|võtma||ill|Sõmeru valla maakorraldaja Kaarel Malken nentis , et osa põllumehi võtab maa kaasomandisse .|888075|||
247186|linnaosades|linnaosa|toimima||in|Politsei asub tegutsema ja likvideerib uimastite tänavakaubanduse , kuid see poeb n.-ö. põranda alla ning toimib teatud linnaosades nähtamatult . ”|148200||location|
25399567|kartulisalongist|kartulisalong|tellima||el|See ei olnud tark tegu , et sa kartulisalongist midagi tellisid .|16452662|||
1121703|Pelgulinnas|Pelgulinn|avama||in|Pelgulinnas avab uksed Eesti esimene Uus Viimse Aja Pühade Jeesuse Kristuse kogudusehoone , mis saab koduks kahele Tallinna kogudusele - Stroomi ja Sõle .|704745||location|LOC
2850639|reaalsusse|reaalsus|naasma||adit|Ning epiloog Ameerikas - neljas aste - on kõige sürrealistlikum just ideelt , ehkki lavasituatsioon naaseb äärmisesse aistilisse reaalsusse .|1790740|||
13672592|Duuthis|Duuthi|korraldama||in|Tuntud välis-Eesti ärimees Paul Vesterstein korraldas meile Ülemjärve-äärses linnas Duuthis , oma ärikeskuses , piduliku lõuna , millest võttis osa ka kohalik linnapea ja mitme meediakanali esindajad .|8531143|||LOC
3115870|Linnateatris|linnateater|esitlema||in|Ajakiri Luup esitles pühapäeval Linnateatris verivärsket numbrit koos oma valikuga meie sajandi kahekümne viiest Eesti suurkujust .|1954614|||
10555|toas|tuba|konutama||in|“ Soe ilm , mis sa toas konutad ! ” ajas ema Kerstit õue .|6090||location|
17612253|Dodi|Dod|saama||adit|Ta sai koos Dodi Al Fayediga surma 31. augustil 1997 autoõnnetuses Pariisis .|10996387|||
27006360|põhukuuris|põhukuur|magama||in|Räbaldunud kaltsude asemel , mis tal seljas olid , kui ta magas põhukuuris , rätsepad õmblesid temale korralikud püksid , kuub tehti presendist , pandi õlakud ka peale ning välimüts - parajas suuruses tema peale - leidus laos ka .|17666443|||
24515773|linnusesse|linnus|algama||ill|20. augusti õhtul algabki rongkäik raudteejaamast linnusesse , kus järgneb galaetendus .|15710771||location|
19768208|Osnabrückis|Osnabrück|esinema||in|Eile esines dalai-laama Osnabrückis pikema ettekandega ning avas Tiibeti ja Birma inimõiguste olukorrale pühendatud konverentsi .|12346582|||LOC
27945536|maavalitsusest|maavalitsus|varastama||el|22. oktoober : kohalikud metallivargad on varastanud maavalitsusest kõik elektrijuhtmestiku , kuna maavalitsus on mahamaganud kõik maakonna liinijuhtmete vargused ja vargad leidsid veel viimase maja , kus veel elektrivalgust paistis .|18442529|||
13346195|sõjaväest|sõjavägi|võtma|kaasa|el|Viru üksiku jalaväepataljoni staabiülema kapten  Urmas Paju  sõnul pole üldse kindel , et Esko sütiku sõjaväest kaasa võttis .|8327653|||
15785588|poodides|pood|märatsema||in|Eile hommikul süütasid Londonderrys ligi 300 maskis vandaali kolm panka ja hulga autosid ning märatsesid arvukates poodides .|9837417|||
2707627|soojussõlmedesse|soojussõlm|lubama||ill|Kuna majade haldaja soojatootjat soojussõlmedesse ei luba , ei saa piirduda üksnes sooja vee kinnikeeramisega , teatas Tallinna Soojuse kommertsdirektor Heino Junolainen eile keskpäeval .|1701062|||
12005465|ETVsse|ETV|kirjutama||ill|Ja kirjutas ETVsse kirju , et telekavas märgitaks ära , millised filmid on ilma eestikeelsete subtiitriteta .|7479632||location|ORG
19042191|Lille'is|Lille|avama||in|Pärast viis aastat kestnud ja 17,52 miljonit eurot maksnud remonti avas Lille'is taas uksed ooperimaja , mille saal mahutab 1148 huvilist .|11899209||location|LOC
17723638|Võidukohtumises|võidukohtumine|lamama||in|Võidukohtumises ungarlase Krisztian Tolgyesiga lamas Budõlin mõnda aega liikumatult ja hoidis kaelast kinni .|11065504|||
7735932|osmikusse|osmik|mahtuma|ära|ill|Paari meetri suurusesse osmikusse mahub kaks hobust vaevu ära .|4817837||location|
7677414|magamistoast|magamistuba|tormama|välja|el|Kui koera hommikuseks jalutuskäiguks hõikan , tormab too tütre magamistoast välja , pidupäevane ilme näol .|4780888||location|
652252|Ettevõttesse|ettevõte|olema|vaja|ill|Ettevõttesse on vaja sisse viia plaanipärane müügitegevus .|418760|||
10340445|bilansist|bilanss|saama|välja|el|Varsti saame suvilakompleksi ettevõtte bilansist välja .|6431855|||
8098052|Alžeerias|Alžeeria|möllama||in|Alžeerias viimastel päevadel möllanud tormides ja üleujutustes on hukkunud üle 300 inimese , tuhanded on jäänud peavarjuta .|5046096||location|LOC
17341276|hoidlast|hoidla|varastama||el|Vaher ja Tomingas varastasid kunstimuuseumi graafikafondi hoidlast graafilisi lehti , mille hulka nad ise iseloomustasid väljenditega “ 40-sentimeetrine kuhi ” või “ ligi 70 tükki mapis ” .|10827230||location|
449438|Tartus|Tartu|jätkuma||in|25.-27. augustini 1997 algas Tallinnas ( Eesti Teaduste Akadeemia Presiidiumi saalis ) ja 28.-29. augustil jätkus Tartus ( Tartu Ülikooli Ajaloomuuseumi rõdusaalis ) rahvusvaheline seminar “ Mittelineaarsed dünaamilised süsteemid ja geomeetria ” , mille korraldasid akad Jüri Engelbrecht Eesti Teaduste Akadeemiast , prof Maido Rahula Tartu Ülikoolist ning Prantsuse Teaduslik Instituut Eestis .|284997||location|LOC
1353323|surmarattalt|surmaratas|kukkuma|alla|abl|""" Ma olen surmarattalt kolm korda alla kukkunud ."|849267|||
5162592|Albus|Albu|võistlema||in|Jaak Mae hea sõber Frode Estil võistleb Albus juba neljandat korda .|3213903||location|LOC
5607005|valdkondadesse|valdkond|pidama||ill|Haapsalu linnapea Teet Kallasvee ( Res Publica ) pidas pealinna kolleegi sekkumist kõigisse linna valdkondadesse ohtlikuks , kuid mitte üllatavaks .|3481993|||
13355486|Bordeaux's|Bordeaux|kuuluma||in|Alates 1960-ndaist aastaist kuulub Palmeri vein parimate hulka Bordeaux's .|8333949||location|LOC
16721851|maailma|maailm|külastama||adit|“ See seisukoht süvenes minus veelgi , kui külastasin maailma üht tähtsamat transiidikeskust Hongkongi . ”|10424040|||
8894639|treeningmängudest|treeningmäng|hankima||el|Kindlasti hangime endale Eesti treeningmängudest kõikvõimalikud materjalid .|5547577||event|
401973|kesklinnas|kesklinn|liikuma||in|Kes kesklinnas aga liiguvad , seda antud uuringuga ei selgitatud .|252023||location|
2573773|mandrile|mander|naasma||all|"Inglismaa tehnobänd , kevadel Eestis esinenud Prodigy naasis vanale mandrile kahe trofeega laulu "" Smack My Bitch Up "" eest ."|1616933||location|
13259123|Antverpenis|Antverpeni|kuuluma||in|Antverpenis Hispaaniale kuulunud Madalmaade asekuninga õukonnas töötanud  Peter Paul Rubens  löödi rüütliks nii Hispaania kui ka Inglise kuninga poolt , tema õpilane  Anthonis van Dyck  oli õuemaalijaks Londonis ja sai sööri tiitli Inglise kuningalt ;  Diego Velazquez  oli kuningliku võtmehoidja ametis Madridi õukonnas .|8265414|||
700732|reklaamibüroos|reklaamibüroo|arenema||in|Uue romaani sündmustik areneb reklaamibüroos ja avaneb läbi tegelaste monoloogide .|447745||location|
1714243|kodudesse|kodu|müüma||ill|Kivilaine OÜ on praeguseks kodudesse müünud juba 20-30 solaariumi .|1078418||location|
10210938|rahavoogudesse|rahavoog|investeerima||ill|Seega tinglikult investeerivad pangad soodsa intressi näol klientide tulevastesse rahavoogudesse .|6354517|||
10732601|peas|pea|olema|alles|in|""" Võib-olla ma ei õppinud ülikoolis väga hästi , sest ma jõin Nõukogude ajal palju õlut , kuid minu peas on midagi alles , sest ajalooprofessorid olid head . """|6670472|||
12955160|Linnahallist|Linnahall|lahkuma||el|Jauras laval nagu punkansambli liider , provotseeris korralagedust , ning seda nii õnnestunult , et suur osa publikust lahkus Linnahallist enne õhtu tegelikku naela , mil tuigerdav nahk-minis solist istuli prantsatas .|8073164|||PER
4363423|majutusettevõtetes|majutusettevõte|peatuma||in|Turismi kõrghooajaga võrreldes peatus novembris majutusettevõtetes poole võrra vähem turiste , teatas statistikaamet .|2720223||location|
18634884|seapõrsasse|seapõrsas|looma||ill|tõotas rahamees Rein Kilk ja lõi Püssirohukeldri sisseõnnistamisel noa seapõrsasse .|11641469||alive|
16543247|Ateenas|Ateena|sadama||in|Oma unistuste kevadesse saabusime koos viimase 30 aasta suurima tormiga - Ateenas sadas lund , Milosel uputas ja koduselt külm tuul sasis lageda saare üksikuid puid .|10308960||location|LOC
3849350|Arielis|Arieli|ründama||in|Kolm Iisraeli kaitsejõudude ohvitseri said surma ja 20 inimest sai vigastada , kui enesetaputerrorist ründas Läänekalda linnas Arielis pühapäeva hommikul tanklat .|2401464|||LOC
12412087|9-palli-süsteemis|9-palli-süsteem|käima||in|Hindamine käis 9-palli-süsteemis ja lõpptulemuste selgitamiseks lihtsalt liideti kõikide zhüriiliikmete kõik punktid kokku .|7742160|||
29148288|lukku|lukk|unustama||adit|anastasia1588: sry capy lukku unustasin|19501812|||
10807467|poliitikasse|poliitika|ootama||ill|Loomulikult ootavad valijad poliitikasse äraostmatuid poliitikuid , kes suudaksid vohava korruptsiooni vastu seista .|6718031|||
556993|kehast|keha|väljuma||el|Ma tundsin , kuidas ma voolan välja ruumi , selle täidan ja oma kehast väljun ja minema hõljun ja üles kerkin .|359446|||
13096404|looduskaitseühingus|looduskaitseühing|tutvustama||in|Nii tutvustas Kullo keldris asuvas noorte looduskaitseühingus Allan Kokota , kuidas jäätmeid sorteerida ja kuidas neid vähem tekitada .|8158595|||
