sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_time,is_abstract
3996465,6433173,5,kirjutama,,ill,edulugu,edulugudesse,"On ju meiegi teaduse edulugudesse just astronoomia värvikamaid peatükke kirjutanud : alates Struvest , jätkates Ernst Öpikuga , jõudes Jaan Einastoni välja .",no,"The word 'edulugudesse' refers to success stories, which is not a physical location, but rather a metaphorical or abstract concept.",no,"The phrase 'edulugudesse' refers to 'success stories' and not a physical location, so it is not an adverbial of place.",,,,yes,yes
6672433,10735704,25,laiutama,,in,aureu,aureus,"Rubla oli üks kolmest rahast , mida mikrobioloogid uurisid igaks juhuks mitu korda , sest neil oli tõsine kahtlus , et rahal laiutab staphylococcus aureus .",no,The phrase 'aureus' refers to a type of bacteria and is not related to a physical location.,no,"The phrase 'aureus' refers to the bacteria 'staphylococcus aureus' and not a physical location, so it is not an adverbial of place.",,,,no,no
9748539,15641549,9,sõitma,välja,abl,lobjakane,lobjakaselt,Tartu-Tallinna maantee 25. kilomeetril sõitis naisjuht Ford Scorpioga lobjakaselt teelt välja ja paiskus üle katuse .,no,The phrase 'lobjakaselt' was classified as not location ('no') because it refers to a condition of the road (slushy) rather than a specific place.,no,"The phrase 'lobjakaselt' describes the condition of the road surface, which is manner-related rather than indicating a physical place, so it is not an adverbial of place.",,,,no,no
20545919,29648667,9,tahtma,,adit,download,downloadi,+Paike[voodi]: ma tahan downloadi nii suurex,no,"The phrase 'downloadi' was classified as not location because it refers to a digital process or entity, not a geographical place.",no,"The phrase 'downloadi' was not classified as adverbial of place because it does not describe a location or place-related action; instead, it refers to downloading.",,,,no,no
4082303,6571061,12,röövima,,el,käsi,käest,Hamiku Draman röövis vastase karistusala lähedal palli nende kapteni Claudio Reyna käest ja lahendas duelli Kasey Kelleriga kindlalt .,no,"The word 'käest' refers to possession or a source but does not describe a physical location, hence it is not classified as a location.",no,"The phrase 'käest' specifies the source of an action (taking the ball), not a location or spatial position, so it is not an adverbial of place.",,,,no,no
5960851,9568862,38,kõndima,,in,lootus,lootuses,"Inimese psüühika paraku nii töötab , et kui talle tööandja juures ei meeldi või tööandja püüab peale suruda vastuvõetamatuid tingimusi ( mis palga vähendamine kahtlemata on ) , siis ta viskab pea kuklasse ja kõnnib minema , lootuses leida parem tööandja , kuid reaalsuses seda ei juhtu .",no,"The word 'lootuses' refers to hope or an abstract concept, not to a physical location.",no,"The phrase 'lootuses' refers to a mental state or intention rather than a physical location, so it is not an adverbial of place.",,,,no,no
3625558,5838214,15,panema,,adit,hõivamine,hõivamisse,""" Esimesteks aastateks me suuri kasumeid ei prognoosi , paneme kõik vahendid turust kolmandiku hõivamisse , "" ütles Saar .",no,"The word 'hõivamisse' refers to the act of acquiring or occupying, not a location.",no,"The phrase 'hõivamisse' refers to an activity or goal, not a physical location, so it is not an adverbial of place.",,,,yes,yes
16030917,24921712,6,saama,sisse,ill,mõnda,mõndadesse,"Olgu veel öeldud , et mõndadesse ei saa sisse , teised enam ei kehti .",no,"The phrase 'mõndadesse' was classified as 'no' because it refers to 'some (places or things)' in a non-specific manner, and it does not denote a location.",no,"The phrase 'mõndadesse' refers to certain things or items and does not indicate a specific location, so it is not classified as an adverbial of place.",,,,yes,yes
6683224,10752158,20,protesteerima,,in,alkoholireklaam,alkoholireklaamis,"Näiteks on ta aidanud kaitsta lennuki leiutanud vendade Wrightide sugulaste õigusi , kes protesteerisid oma karsklastest esivanemate kasutamise vastu alkoholireklaamis ja tuhatoosidel .",no,"The word 'alkoholireklaamis' refers to an alcohol advertisement, which is not a physical location.",no,"The phrase 'alkoholireklaamis' refers to an advertisement involving alcohol, which does not specify a physical location, so it is not classified as an adverbial of place.",,,,no,no
9058100,14564748,19,liikuma,,adit,kombinatsioon,kombinatsiooni,"Vastaste luure tegutseb üldse hästi - Tallinnas kogesin , et Kreeka koondise abitreener teadis täpselt , kuidas me kombinatsiooni number kolm ajal liigume . ”",no,"The phrase 'kombinatsiooni' refers to a combination or sequence, not a physical location, so it was classified as 'no'.",no,The phrase 'kombinatsiooni' is not adverbial of place because it does not indicate a location or spatial context.,,,,no,no
8914639,14330246,4,avastama,,el,identiteedimuutus,identiteedimuutusest,"Mingeid märke mässavast identiteedimuutusest seal ei avasta , küll aga näeb seal soovi pingeid maha võtta endalt ja oma kunstilt .",no,"Identiteedimuutusest refers to a concept or change in identity, not a physical location.",no,"The phrase 'identiteedimuutusest' is not adverbial of place because it refers to a concept or change, not a location.",,,,no,no
16515724,25470906,12,nägema,,ill,majandusküsimus,majandusküsimustesse,"Selle väljundeid me näeme korruptsioonivastase võitluse küsimustes , näeme riigi sekkumises majandusküsimustesse ja näeme ka viimasel ajal üpris tõsiselt esile kerkinud parlamendi ja massimeedia probleemi puhul , st kuidas parlament suudab massimeedias välja mängida oma positsiooni rahvahulkade esindajana .",no,"The phrase 'majandusküsimustesse' pertains to economic issues or topics and not a physical place, so it was classified as not location.",no,"The phrase 'majandusküsimustesse' is not describing a location or spatial relation, so it was classified as not adverbial of place.",,,,yes,yes
6139745,9855199,14,esinema,,in,Carlo,Carlos,"Joschka Fischeri pressiesindaja Andreas Michaelis ütles Carlose avalduse kohta ajalehele Bild : "" Carlos esines selle etteheitega juba tema üle peetud kohtuprotsessil .",no,The phrase 'Carlos' was classified as 'no' because it refers to a person’s name rather than a location.,no,"The phrase 'Carlos' was classified as 'no' because it refers to a person, not a location or place.",,,,no,no
1021687,1625839,4,jooma,,in,hämarus,hämaruses,""" Valge öö hämaruses jõid külaelanikud õlut ja tantsisid , mil tuhk ja suits tõusis tähtede ja nende hingede lõpmatuse poole , "" kirjutab Vesilind .",no,"The word 'hämaruses' refers to a time period (in the twilight) rather than a geographic location, so it is classified as 'no'.",no,"The phrase 'hämaruses' was classified as 'no' because it refers to a time or state of dim light, not a location or place.",,state,,no,no
3679499,5925228,10,põrkama,kokku,in,nähtavus,nähtavuses,Malacca väinas aga põrkas üks Malaisia laev eile halvas nähtavuses kokku tundmatu alusega .,no,"The phrase 'nähtavuses' means 'in visibility' and describes a condition, not a location.",no,"The phrase 'nähtavuses' was classified as 'no' because it refers to the condition of visibility, not a location or place.",,,,no,no
1335441,2123431,12,pidama,,adit,esikohareklaam,esikohareklaami,""" Lihtsuses peitub ilu , "" pidas ta silmas Saku õlle esikohareklaami .",no,"The phrase 'esikohareklaami' is not classified as a location because it refers to an advertising concept, not a location.",no,"The phrase 'esikohareklaami' was classified as 'no' because it does not describe a location or place, but rather refers to an object or concept (a first-place advertisement).",,,,no,no
3752746,6043936,8,algama,,ill,humanitaaraine,humanitaarainetesse,- Luule kirjutamine algas nagu vist kõigil humanitaarainetesse ja iseenda põdemistesse uppunud teismelistel .,no,"The term 'humanitaarainetesse' refers to a field of study, not a physical location.",no,"The phrase 'humanitaarainetesse' describes the field of humanities and does not indicate a location, so it is not adverbial of place.",,,,yes,yes
4012686,6459350,2,pöörduma,tagasi,adit,relvastuskontroll,relvastuskontrolli,"üRO relvastuskontrolli ligikaudu 70 inspektorid , nende seas ka kuus ameeriklast , pöördusid eile üRO lennukiga Bahreinist tagasi Iraaki .",no,"The phrase 'relvastuskontrolli' refers to arms control and not to a physical location, so it is classified as 'no'.",no,"The phrase 'relvastuskontrolli' refers to arms control and not a specific place, so it is not adverbial of place.",,,,no,no
3333731,5361618,11,väljuma,,abl,killustatu,killustatult,"Sama killustatult kui Eesti poliitiline klass läks valimistele , sama killustatult ta neist ka väljus .",no,The phrase 'killustatult' describes a state of being fragmented and does not refer to a specific location.,no,"The phrase 'killustatult' indicates a manner or state, not a specific location, so it is not adverbial of place.",,,,no,no
8629691,13845328,1,ootama,,in,Ma,Ma's,Ma's senikaua ootan ?,no,The phrase 'Ma's' does not refer to a location; it appears to be a possessive or informal shortening and has no geographic implication.,no,"The phrase 'Ma's' was classified as 'no' because it does not indicate a location or position, so it is not an adverbial of place.",,,LOC,no,no
367421,568215,17,olema,alles,in,mis,milles,"Hüüd vormistatakse eesti keeles harilikult lausena , mille alguses on partikkel  küll  , või lausena , milles on fraasipartiklid  alles  ,  aga  .",no,"The phrase 'milles' refers to a relative pronoun or conjunction and does not indicate a location, so it was classified as 'no'.",no,"The phrase 'milles' was classified as 'no' because it does not refer to a location or position, so it is not an adverbial of place.",,,,no,no
5954337,9558518,13,tulistama,,in,kartus,kartuses,"LONDON , 22. juuli ( BBC-EPLO ) - Londoni politsei tulistas terrorirünnaku kartuses surnuks mehe , kes jooksis Stockwelli metroojaamas rongile .",no,The phrase 'kartuses' was classified as 'no' because it refers to fear or concern and does not indicate a physical location.,no,"The phrase 'kartuses' was classified as 'no' because it describes a state of fear or concern, which refers to a reason or cause rather than a location.",,state,,no,no
13263485,21220100,22,ütlema,,ill,Gire,Giresse,"Vastuseks Gruusia Jalgpalliliidu president Nodar Ahhalkatsi väitele , et prantslane ei täitnud lepingut , kui ei viinud meeskonda MM-finaalturniirile , ütles Giresse : « MM-finaalturniir oli meie eesmärk , aga mitte kohustus . »",no,"The word 'Giresse' refers to an individual, not a location, so it is classified as 'no'.",no,"The phrase 'Giresse' refers to a person and not a location, so it is not an adverbial of place.",,,PER,no,no
3503044,5640848,17,ütlema,,ill,inimene,inimestesse,"Ivi Eenmaa toob ootamatu paralleeli suhtumises puuetega , ehk nagu ta ise ütleb , veidi teistsugustesse inimestesse .",no,The word 'inimestesse' refers to people rather than to a geographic location.,no,"The phrase 'inimestesse' refers to people and not a location, so it is not an adverbial of place.",,alive,,no,no
13953468,22213383,35,võtma,kaasa,adit,käsi,kätte,"Üksainuke raamat , mis talt varem lugenud - pealkirja ei mäleta , jättis mulje , et mees on sihuke ühekordsete raamatute kirjanik , mis sa korra läbi loed , aga mida sa kunagi uuesti kätte , söögilauda , peldikusse , vanni kaasa ei võta .",no,"The word 'kätte' implies an action of holding or taking, and does not denote a location, so it is classified as 'no'.",no,"The phrase 'kätte' refers to an action (taking the book in hand) and not a location, so it is not an adverbial of place.",,,,no,no
14388795,22804634,4,tekkima,,ill,alamrubriik,alamrubriikidesse,"Kui ühise tollitariifistiku alamrubriikidesse 15.17 B II ja 23.04 B kuuluvate toodete turul tekib erilisi raskusi , võib Hispaania Kuningriigil määruse nr 136/66/EMÜ artiklis 38 sätestatud korras lubada :",no,The word 'alamrubriikidesse' refers to sections or subsections and not a location.,no,"The phrase 'alamrubriikidesse' refers to a classification category and not a physical location, so it is not an adverbial of place.",,,,yes,yes
16659996,25640112,2,jooma,,in,kiilakas,kiilakas,5. kiilakas joo õlut  ...,no,"The phrase 'kiilakas' refers to a bald person, not a location, so it is classified as 'no'.",no,"The phrase 'kiilakas' refers to a characteristic of a person and not a location, so it is not an adverbial of place.",,,,no,no
