sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_alive,is_abstract,is_time,is_event,is_org
12393702,19841547,4,sokutama,,ill,kodar,kodaratesse,"Eesti medalilootusele kaika kodaratesse sokutanud Rivase vehklemiskoolitus pärineb Pariisist , kus ta on aastaid elanud ja treeninud .",no,"The phrase 'kodaratesse' refers to spokes of a wheel, which is not a location.",no,The phrase 'kodaratesse' was classified as 'no' because it describes an action or a direction (into the spokes) rather than specifying a location where an event occurs.,,,,no,no,no,no,no
3739933,6022908,7,pesema,,in,mis,milles,"Šampoonitootjatel tuleks aga loobuda reklaamist , milles naisterahvas lennukis suure mõnuga juukseid peseb .",no,"The phrase 'milles' (in which) is a relative pronoun and does not represent a location, hence classified as 'no'.",no,The phrase 'milles' is not adverbial of place because it refers to something being described (the advertisement) rather than specifying a location.,,,,no,no,no,no,no
15115709,23640146,14,kohama,,in,tuunim,tuunimis,"Tuunimis koht on eraldi kuskil linnas ja kaupa pead kohale viima , et tuunimis kohas assju lahti saada .",no,The phrase 'tuunimis' refers to a tuning process and not a specific location.,no,"The word 'tuunimis' is not a locative expression and does not convey information about a place, so it is classified as 'no'.",,,,no,no,no,no,no
9074357,14591288,1,vastutama,,in,abielu,Abielus,"Abielus ja teismelise poja isa Pahmurko vastutab linnaosavalitsuses kaubandus- ja teeninduslubade väljaandmise eest , samuti kureerib ta linnaosa tänavakaubandust , majanduspoliitikat , äriprojektides osalemist ning kultuuri- ja spordiküsimusi .",no,The phrase 'Abielus' refers to marital status and not a location.,no,"The word 'Abielus' refers to a marital status and does not indicate a location, so it is classified as 'no'.",,state,,no,no,no,no,no
13542733,21658551,18,leidma,,ill,vaakumpakend,vaakumpakendisse,"Politsei ja päästeameti töötjad murdsid möödunud nädala esmaspäeval lahti ühe Männiku tänava garaaži raudukse ning leidsid garaažist vaakumpakendisse pakitult 2278 välgunoole kujutisega tabletti , ütles politseiameti pressiesindaja .",no,"The word 'vaakumpakendisse' refers to vacuum packaging and not a geographical place, making it classified as 'no'.",no,"The phrase 'vaakumpakendisse' describes the state or condition of how the tablets were packed, not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
15653540,24425127,7,rändama,,el,kahekuul,kahekuulist,Septembri algul rändas viis last pärast kahekuulist eri peredes veedetud suve lastekodusse .,no,"The word 'kahekuulist' refers to a duration of time, not a specific location, so it is classified as 'no'.",no,The phrase 'kahekuulist' (two-month) is not an adverbial of place because it describes the duration of time and not a location.,,,,no,no,no,no,no
14078725,22416985,7,sõitma,läbi,el,ujuvalu,ujuvalust,Aastas sõidab siit läbi ligi 100 000 ujuvalust .,no,The phrase 'ujuvalust' was classified as 'no' because it does not describe a geographical location or place.,no,"The phrase 'ujuvalust' (floating structure) is not an adverbial of place as it refers to an object, not a location.",,,,no,no,no,no,no
2458579,3941822,13,ehitama,,in,prognoos,prognoosis,"Pigem on oodata seda , et Preatoni ei ehita sinna kaubanduskeskust , prognoosis ta .",no,"The phrase 'prognoosis' refers to the act of forecasting or predicting, not a physical or geographical location, so it is classified as 'no'.",no,"The phrase 'prognoosis' refers to an action or speech act and does not indicate a location, so it is not an adverbial of place.",,,,no,no,no,no,no
21233181,29986835,3,tahtma,,adit,inff,inffi,"Kui rohkem inffi tahad mine :  ,  või  eggdropi jaox proovi ftp.",no,The phrase 'inffi' is slang for information and does not refer to any location.,no,"The phrase 'inffi' is not indicating a location or place in the sentence, so it was classified as 'no' for adverbial of place.",,,,no,no,no,no,no
11957402,19135781,10,pidama,,adit,dieet,dieeti,"Loomatarvete poes pakendeid uurides selgub , et kassidki peavad dieeti näiteks Royal Canini kiisutoitude seas on nii vananemist ennetavaid kui ka ideaalkaalu hoidvaid toite ( pakendile on koguni lisatud figuuri hindamise tabel ) .",no,"The phrase 'dieeti' was classified as not a location ('no') because it refers to a diet or way of eating, not a physical location.",no,"The phrase 'dieeti' describes what 'kassidki peavad' (what the cats are doing) and refers to the concept of dieting rather than a specific place, so it is not adverbial of place.",,,,no,no,no,no,no
5870970,9423223,11,toimuma,,ill,keel,keeltesse,18.-22. maini toimus Käsmu loomemajas eesti kirjanduse muu-desse keeltesse tõlkijate seminar .,no,"'keeltesse' was classified as 'no' because it refers to languages, not a specific geographic location.",no,"The phrase 'keeltesse' indicates languages but does not describe a specific location, so it was not classified as an adverbial of place ('no').",,,,no,no,no,no,no
480532,754809,23,jooma,,in,lootus,lootuses,"Kuulus naissoost sarimõrvar oli ka 16. sajandil vähemalt 600 inimest tapnud ungarlanna Erzebet Bathory , kes jõi ka oma ohvrite verd , lootuses sel moel igavesti nooreks jääda .",no,"The phrase 'lootuses' conveys a mental state or condition (in hope), not a geographical or physical location.",no,"The phrase 'lootuses' expresses a state of hope rather than indicating a location, so it was not classified as an adverbial of place ('no').",,,,no,no,no,no,no
5630174,9028673,5,rajama,,in,ootus,ootuses,Mõni seltskond on tundidepikkuses ootuses rajanud siia oma väikese pesa ja tarvitab joovastavaid jooke .,no,"The phrase 'ootuses' refers to being in a state of waiting, which does not indicate a location.",no,"The phrase 'ootuses' describes the state of waiting and is not specifying a place, so it was classified as 'no'.",,,,no,no,no,no,no
6794458,10931314,49,saama,välja,el,harjumus,harjumustest,""" On hästi viisakas süüa restoranis kahvel vasakus ja nuga paremas käes , "" toob Heldar lihtsa näite , "" aga see on rutiin ja reeglid - vaheta parem ära , vaheta ära ! "" kutsub ta üles ning räägib , et kui pisiasju muuta , saabki vanadest harjumustest välja .",no,"The word 'harjumustest' relates to habits or practices, not a geographic location, so it is classified as 'no'.",no,The phrase 'harjumustest' was classified as not adverbial of place ('no') because it refers to habits or customs rather than specifying a physical location or spatial reference.,,,,no,no,no,no,no
3503498,5641575,8,käima,ringi,in,näpp,näpus,"Kui Jüri Kuuskemaa käib ringi , argumendina näpus iidne gravüür , millel Toompea ees pole näha ühtegi puud , mis armastatud kive varjaks , siis võin mina näidata gravüüri , kus Toompea mäel pole ühtegi maja .",no,"'näpus' refers to something held in hand and does not indicate a location, so it is classified as 'no'.",no,"The phrase 'näpus' indicates the manner or state in which Jüri Kuuskemaa is carrying the ancient engraving, rather than specifying a physical location, so it is not adverbial of place.",,,,no,no,no,no,no
1841692,2932130,1,paistma,,abl,Helga,Helgalt,Helgalt paistab saarerand nagu romantiline maastikumaal .,?,?,no,"The phrase 'Helgalt' was classified as 'no' because it describes the manner or way something happens, not the location, so it is not an adverbial of place.",,,PER,no,no,no,no,no
6456389,10381358,3,moodustama,,ill,HIV,HIV-sse,Mullu moodustasid HIV-sse nakatunute noorimas vanusegrupis tütarlapsed rohkem kui poole .,no,"'HIV-sse' is not a location; it refers to an illness, not a geographic entity.",no,"The phrase 'HIV-sse' indicates a condition or state rather than a location, so it is not an adverbial of place.",,,,no,no,no,no,no
15070911,23598743,18,omama,,in,formaat,formaadis,"Kle ma ka ei saa , krt keegi võix siia üles panna need skatepargi omasid mingi wmv formaadis mitte rar",no,"'formaadis' refers to a format or medium rather than a physical or geographical location, so it is classified as 'no'.",no,"The phrase 'formaadis' refers to a format type and not a location, so it is not classified as adverbial of place.",,,,no,no,no,no,no
15935711,24788801,6,kõndima,ringi,in,särk,särkides,Õllesummeril kõnnib ringi 100 mustades särkides turvameest .,no,The word 'särkides' refers to shirts and does not indicate a location.,no,"The phrase 'särkides' describes the state or clothing (black shirts) of the people but does not indicate a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
17211721,26423578,8,kolima,,el,amet,ametist,Pooleteist aasta eest Eesti koondise teise treeneri ametist Kasahstani samale ametikohale kolinud ja nüüd koju naasnud Kivisillast rohkem pole siinmail keegi Jenseniga tuttav .,no,"The phrase 'ametist' refers to a position or office, not a geographic or physical location, so it was classified as not a location.",no,'ametist' was classified as 'no' because it refers to the position or role and not a physical location or place.,,,,no,no,no,no,no
7509232,12056800,9,jooma,,in,kord,korras,"Ma pingutasin selle nimel , et kõik oleks korras ma ei joonud sõpradega nädalalõppudel , ma ei vaadanud teisi naisi , ma tegin kõik , et tal hea oleks .",no,"The word 'korras' refers to a state or condition, not a geographical location.",no,"The phrase 'korras' was classified as 'no' because it describes a state or condition rather than a specific location, and thus is not adverbial of place.",,,,no,no,no,no,no
7416363,11906752,5,sööma,,in,häda,hädas,"Näljaga sõid inimesed viimases hädas õlgi , kuid kolhoosi põllud jäid puutumata . """,no,"The term 'hädas' translates to 'distress' or 'trouble' and does not imply a geographical location, leading to its classification as 'no'.",no,"The phrase 'hädas' refers to a condition or situation of being in distress, not a place, hence not adverbial of place.",,,,no,no,no,no,no
5217934,8370118,7,hankima,,el,see,sellest,"Valik on tõesti lai , ent sellest hoolimata hangin mina endale jõuluprae kõrvale ikkagi Torreste Santa Digna .",no,"The phrase 'sellest' is a general term meaning 'from that' or 'of that' and does not explicitly indicate a location, so it was classified as 'no'.",no,"The phrase 'sellest' refers to 'this' or 'that' in a non-spatial sense, not indicating location, so it is not adverbial of place.",,,,no,no,no,no,no
8615920,13818877,32,kõrguma,,in,pikkus,pikkuses,"Need olid lehtedeta ja mustad , juuripidi taevas , niisugune mulje jäi , surnuaia sees oli tehtud lageraiet , pikad juba laasitud puud rõhusid haudadele , mõnes kohas kõrgusid juba parajas pikkuses küttepuude riidad .",no,"The phrase 'pikkuses' describes a measurement aspect, not a specific place or location.",no,The phrase 'pikkuses' is not an adverbial of place because it refers to the length of the objects (firewood stacks) rather than a location.,,,,no,no,no,no,no
2580626,4141497,9,jalutama,ringi,in,meeleolu,meeleolus,"Lõõskav päike praadis tuhandeid turiste , kes pidulikus meeleolus Dresdeni vanalinnas ringi jalutasid või lõõgastusid Elbe kaldapealsel Brühli terrassi suvekohvikutes .",no,"The phrase 'meeleolus' refers to a state of mood or atmosphere, not a physical location, so it is not classified as a location.",no,"The phrase 'meeleolus' is not an adverbial of place because it describes the state or mood of the tourists, not a physical location.",,,,no,no,no,no,no
602221,954616,23,tervitama,,in,keel,keeles,"Vaevalt et unustan kunagi ühe oma tuttava , kõigile tuntud teletegija reaktsiooni , kui meie ühel järjekordsel kohtumisel , tervitasin teda eesti keeles .",?,?,no,"The phrase 'keeles' refers to the language (Estonian) in which the greeting was made, not a location, so it is not adverbial of place.",,,,no,no,no,no,no
10863419,17398157,8,tellima,,el,aine,ainest,"Sest siiani tellis Tiit Vähi oma kiirgavat ainest Venemaalt läbi Narva ja sealsed ametnikud olid juba harjunud - ületab jah lubatud näite , aga eks Vähi ise teab , millega riskib .",no,"The phrase 'ainest' refers to a substance or material and does not indicate a specific place or location, so it was classified as 'no'.",no,The phrase 'ainest' is not an adverbial of place because it indicates material or substance rather than a location or spatial reference.,,,,no,no,no,no,no
5820434,9338917,9,kandma,,adit,kiri,kirja,"Politseil on viisteist päeva aega otsustada , kas kirja "" Kommarid ahju ! "" kandnud särkide levitajad rikkusid mõnda seadust .",no,"The phrase 'kirja' refers to a written message and not to a geographical or spatial location, so it is not classified as a location.",no,"The phrase 'kirja' is not an adverbial of place because it refers to the act of writing or the content of the writing, not a location.",,,,no,no,no,no,no
