sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat
5754570,9230924,30,surema,,adit,põmmd,põmmdi,"Mulle on ka tuttav tüüakas vana härrasmees Rein Raidme - vana Pannoniaga sõitja ja vangis istunud mees , kuna ta ajas mootorrattaga ühe vana onksi alla ja see suri põmmdi kohapeal - nojah see vana Rein Raidme , kellega koos me mõnegi pudelikese oleme ära lahendanud ja kes on kokku joonistanud suurema osa teatud perioodi Eesti multifilmidest - jah seesama tõsises vanuses härrasmees , ütles paari klaasi vahel , kui ma kurtsin , et tunnen end poisikesena , kuigi pea hallineb : "" Peeter , vahel on ikka alles kutsikatunne sees .",syntax,"Mulle on tuttav vana härrasmees Rein Raidme.
Rein Raidme on vana Pannoniaga sõitja.
Ta on vangis istunud mees.
Ta sõitis mootorrattaga ühe vana mehe alla.
See mees suri kohapeal.
Me oleme koos temaga joonud mõne pudeli.
Ta on loonud suure osa teatud perioodi Eesti multifilmidest.
Ta ütles midagi, kui ma kurtsin oma enesetunde üle.
Ma tundsin end poisikesena, kuigi mu pea hallineb.
Ta ütles: „Peeter, vahel on ikka alles kutsikatunne sees.“",,,,,no,no,no,no,no,no,no,,s_n80
16711746,25711702,19,surema,,adit,lümfivähk,lümfivähki,"Järgmises Harry Potteri filmis « Azkabani vang » kehastab professor Dumbledore'i Michael Gambon , kes päris osa mullu lümfivähki surnud Richard Harriselt .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
7134844,11473729,3,surema,,adit,igatsus,igatsusse,"Aeglaselt suren igatsusse , külma , janusse ja kunagi nälga , sest toorest kala ei saa igavesti süüa .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
11238086,18007531,3,surema,,adit,immuunsuspuudulikkus,immuunsuspuudulikkusse,"Samas on immuunsuspuudulikkusse surnud juba 16,3 miljonit inimest .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
882899,1406190,7,haigestuma,,adit,AIDS,AIDSi,""" Ma olin aastaid omamoodi ristiisaks AIDSi haigestunud laste varjupaigale Puerto Ricos .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
516445,813433,8,surema,,adit,veremürgitus,veremürgitusse,"Viktor Siltshenko suri möödunud aasta oktoobris nädalaga veremürgitusse , mille ta sai Mõnistes hambaravil käies .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
16328793,25275418,49,surema,,adit,rod,rodi,"ja seal pole yldsegi kergem , kuna need teise linna lollakad koksavad just elvini n00be maha , ilmselt vastu pidi kah .. kõige toredam koksamine oli mul siis , kui ma kalastasain , siis tulid mingid pervod ja tegis seda ice striket , ma surnud ja droppisin fishing rodi , see tyyp korjab ylesse ja on h2mmelgus ... « fishing rod ?!?! » njah , see surm oli seda v22rt , naerda sai",syntax,"Seal ei ole üldse kergem.
Teise linna mängijad tapavad Elvini algajaid.
Ilmselt toimub seda ka vastupidi.
Kõige toredam tapmine oli siis, kui ma kalastasin.
Siis tulid mingid mängijad ja kasutasid Ice Strike’i.
Ma surin.
Ma viskasin maha oma õngeritva.
See mängija korjas selle üles.
Ta oli väga üllatunud.
Ta ütles: „Fishing rod?!?!”
See surm oli seda väärt.
Selle üle sai naerda.",,,,,no,no,no,no,no,no,no,,s_n80
1395523,2220103,3,surema,,adit,suhkurtõbi,suhkurtõppe,"Mullu augustis suhkurtõppe surnud Tarmo Pihlap oli pärit Viljandimaalt , kus ta sündis 1952. aastal .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
7629243,12238415,7,nakatuma,,adit,kivitõbi,kivitõppe,"Lisaks sellele on Sfinks nakatunud parandamatusse kivitõppe , mis teda aeglaselt , kuid järjekindlalt närib , kuni ükskord tuul ta mööda kõrbe laiali puhub .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
4989363,8011081,1,haigestuma,,adit,pojengi-hahkhallitus,Pojengi-hahkhallitussse,"Pojengi-hahkhallitussse  haigestunud taimede noortel võrsetel tekivad kevadel pruunid laigud , mis on esialgu vähemärgatavad .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
416226,647901,4,surema,,adit,troopikapalavik,troopikapalavikku,"Berliinis suri eile troopikapalavikku sakslane , kes nädalavahetusel naasis reisilt Lääne-Aafrikasse ja kes kardeti olevat nakatunud tapva ebolaviirusega .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
1873631,2984233,1,haigestuma,,adit,rinnavähk,Rinnavähki,"Rinnavähki haigestunud briti naistest sureb viie aasta jooksul oletatavasti 45 protsenti , sakslannasid seevastu viie protsendi võrra vähem .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
2174918,3475132,11,surema,,adit,mürgisüst,mürgisüsti,38aastane Mir Aimal Kasi suri kell 21.07 kohaliku aja järgi mürgisüsti läbi Greensville'i vanglas .,???,"Mir Aimal Kasi oli 38-aastane.
Ta suri kell 21.07 kohaliku aja järgi.
Ta suri mürgisüsti läbi.
Ta suri Greensville'i vangla.",,,,,no,no,no,no,no,no,no,,s_n80
7110414,11435633,5,surema,,adit,pimedus,pimedusse,"Kui valgus ei sure pimedusse , siis ei saabu kunagi uus päev , uus kuu , uus aasta ?",,,,,,,no,no,no,yes,no,yes,no,L,s_n80
10274272,16487889,28,surema,,adit,kalamürgitus,kalamürgitusse,"Nädala pärast saab Tallinna loomaaed Rootsist kätte kaks noort hüljest , kelle talitajad lasevad kohe basseini , mis jäi tühjaks suvel , kui seal elanud kolm hüljest kalamürgitusse surid .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
2269547,3633169,13,nakatuma,,adit,haigus,haigusse,"Viiruslik meningiidi tõttu viibib Saaremaal Kuressaare haiglas seitse last , kuid ohtlikku haigusse nakatunud võib olla üle kümne .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
1943877,3098356,17,haigestuma,,adit,süüfilis,süüfilisse,"Sümfoonia dateeritakse 1822. aasta oktoobrisse , kuid on teada , et sama aasta lõpus haigestus Schubert süüfilisse .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
6158711,9885944,24,nakatuma,,adit,allumatus,allumatusse,"NEW YORK , 30. märts ( AP-EPLO ) - Tervishoiuametnikud on tuvastanud juba mitmeid patsiente , kes on ilmselt nakatunud harvaesinevasse ja ravimitele allumatusse HI-viiruse tüvve , kuid pole selge , kas need juhtumid on seotud .",syntax,,,,,,no,no,no,no,no,no,no,,s_n80
345333,533480,13,surema,,adit,kuumarabandus,kuumarabandusse,Tegelikult hakkas kohe pärast starti temperatuur kabiinis tõusma ning koer suri varsti kuumarabandusse .,,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
11059347,17713179,7,nakatuma,,adit,hepatiit,hepatiiti,Väikesest torkest läbi kummikinda nakatus õde hepatiiti ja arstidel ei õnnestunud teda päästa .,,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
5321544,8537884,6,nakatuma,,adit,mobiiliviirus,mobiiliviirusse,Jaapani telefonisõltlased on paanikas : mobiiliviirusse nakatunud aparaat hakkab helistama hädaabinumbrile .,,,,,,,no,no,no,no,no,no,yes,S,s_n80
370145,573488,29,surema,,adit,tuberkuloos,tuberkuloosi,"Nagu Glahn , nii lahkub ka Amos kodumaalt lõunasse , mõlemaid jälitab mälestus kodumaast ja suurest armastusest , mõlemad surevad - Glahn läheb uhkelt vabasurma , Amos sureb tuberkuloosi .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
2871849,4604912,4,surema,,adit,kops,kopsu-,"Enim surevad eestlased kopsu- , käär- ja pärasoole- ning maovähki .",???,,,,,,no,no,no,no,no,no,no,,s_n80
3514004,5658217,12,haigestuma,,adit,A-hepatiit,A-hepatiiti,"Pihkva linna tervishoiukomitee ja Pihkva Punase Risti andmetel oli novembri lõpuks A-hepatiiti haigestunud üle 500 inimese , nendest 200 alla 14-aastased lapsed .",,,,,,,no,no,no,no,no,no,no,,s_n80
1797916,2862514,1,surema,,adit,tulesurm,Tulesurma,"Tulesurma suri 15 Guatemala elanikku , 12 hukkus püssikuuli ja üheksa teiste relvade läbi .",,,|E|AE|EL|ET|AET|ELT|,,event,,no,no,no,no,no,no,no,,s_n80
6514519,10479185,18,haigestuma,,ill,ahvirõuged,ahvirõugetesse,"Arstid jõudsid tegelikult üsna kiiresti selgusele , et Schyan on esimene läänemaailma inimene , kes on haigestunud ahvirõugetesse .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
15770814,24595155,3,haigestuma,,adit,poliomüeliit,poliomüeliiti,"Uurides paralüütilisse poliomüeliiti haigestunud inimeste geneetilisi iseärasusi , ilmnes , et immuunglobuliini retseptori Fe gamma geneetilise variandi VV esinemine kaitseb organismi polioviiruse invasiooni eest .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
6758678,10873188,11,surema,,adit,kehavigastus,kehavigastusse,Kiirabi ja politseipatrulli kohale saabumise ajaks oli mees surnud saadud kehavigastusse .,,,,,,,no,no,no,no,no,no,no,,s_n80
6480058,10420611,8,haigestuma,,adit,seenhaigus,seenhaigusse,""" Kui inimene haigestub 40-ndaks eluaastaks küünte seenhaigusse ja ei hakka seda ravima , peab ta teadma , et haigus iseenesest ei parane ja lõpuks haigestuvad kõik varbaküüned ning edasi levib nakkus sõrme-küüntele .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
14231463,22605081,15,haigestuma,,adit,kutsehaigus,kutsehaigusse,"Töötajal või füüsilisest isikust ettevõtjal , kellega on juhtunud tööõnnetus või kes on haigestunud kutsehaigusse ning :",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
5912917,9491645,5,haigestuma,,adit,EM,EM-i,Vend Aleksei haigestus vahetult EM-i eel ja oli sunnitud treeningutes tegema kümnepäevase pausi .,syntax,"Vend Aleksei haigestus.
Haigestumine toimus vahetult EM-i eel.
Ta oli sunnitud treeningutes tegema kümnepäevase pausi.",|EL|ELT|,,event,ORG,no,yes,no,no,no,no,no,E,s_n80
6372837,10241648,5,haigestuma,,adit,puuk-entsefaliit,puuk-entsefaliiti,"Kui 2003. aastal haigestus puuk-entsefaliiti 237 inimest , siis 2004. aastal 182.",,,,,,,no,no,no,no,no,no,no,,s_n80
1493499,2377731,1,surema,,adit,infarkt,Infarkti,"Infarkti sureb aastas tuhandeid - loetlegem vaid surnud pankureid , ministreid , muusikuid , arste .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
3971812,6394813,8,haigestuma,,ill,skisofreenia,skisofreeniasse,"Sellel , miks üks või teine inimene skisofreeniasse haigestub , ei ole ühest põhjust .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
11404861,18277097,3,surema,,adit,neer,neeru-,"Enamik pealtnäha neeru- ja närvihaigustesse surnud inimesi olid üle 60aastased ja olid kannatanud kõrge vererõhu , suhkurtõve ja neeruhaiguste käes .",???,,,,,,no,no,no,no,no,no,no,,s_n80
4425449,7116664,17,nakatuma,,adit,närvihaigus,närvihaigusse,"Teadlased kahtlustavad , et BSE sai alguse 1980. aastal , mil veistele lisati sööda hulka degeneratiivsesse närvihaigusse nakatunud lammaste rupskeid .",???,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
972754,1549603,22,haigestuma,,adit,kopsuvähk,kopsuvähki,"Philip Morris ja R.J.Reynolds peavad kumbki maksma 10 miljonit dollarit nelja lapse emale Leslie Whiteleyle ( 40 ) , kes haigestus kopsuvähki pärast 25 aastapikkust suitsetamist .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
10003683,16047299,13,surema,,adit,pensioniiga,pensioniikka,"Lisaks veel kaks näitajat , mittetüüpilised rahuaja riigile - mehed surid keskmiselt pensioniikka jõudmata ja ülimadal sündimus .",syntax,,,,,,no,no,yes,no,no,no,no,T,s_n80
5437846,8719186,6,surema,,adit,vasemürgitus,vasemürgitusse,"Mõne aasta eest suri seetõttu vasemürgitusse hüljes , kelle kõhust leiti kausitäis münte , kirjutab SL Õhtuleht .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
407357,633932,9,haigestuma,,adit,kiiritustõbi,kiiritustõppe,"5 grei suuruse doosi saanud inimene haigestub raskekujulisse kiiritustõppe , mille sümptoomide hulgas on olulisel kohal vereloomeelundi ( luuüdi ) kahjustused .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
11875503,19002697,3,surema,,adit,suitsumürgitus,suitsumürgitusse,"Inimesed surid suitsumürgitusse , » teatas tuletõrjujate tegevust juhtinud Rodolfo Briceno .",,,,,,,no,no,no,no,no,no,no,,s_n80
938429,1494264,15,surema,,adit,marutõbi,marutõppe,"Pärtel ise tegi marutaudi süstikuuri läbi kümnekonna aasta eest , kui oli paljakäsi arstinud marutõppe surnud lehma .",???,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
11538931,18478063,4,haigestuma,,ill,tüüfus,tüüfusesse,Kapten Šulgin haigestus tüüfusesse ning ta tuli lumele jätta .,,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
7557945,12137133,16,surema,,adit,alandus,alandusse,"Siis lohistas ta leedi Elizabethi keldrisse ja hoidis teda seal niikaua , kuni tüdruk füüsilisse alandusse , nälga ja hullusesse suri .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
9921525,15917426,27,haigestuma,,adit,ALD-tõbi,ALD-tõppe,"Lorenzo on Ameerika itaallaste Michaela ( Susan Sarandon ) ja Augusto ( Nick Nolte ) Odonede ainus laps , kes ühel päeval haigestub piinava surmaga lõppevasse ALD-tõppe , mida tuntakse ka adrenoleukodüstroofia nime all .",,,,,,,no,no,no,no,no,no,no,,s_n80
408841,636196,1,surema,,adit,elavhõbedamürgistus,Elavhõbedamürgistusse,"Elavhõbedamürgistusse suri Inglise kuningas  Charles II  , kes alkeemikuna uuris elavhõbedast kulla saamist .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
10661966,17086416,6,haigestuma,,adit,soolepõletik,soolepõletikku,Kokku oli eilseks enteriiti ehk soolepõletikku haigestunud 42 “ Baltic Challenge'ist ” osavõtnud Eesti kaitseväelast .,,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
15015961,23555547,4,haigestuma,,ill,seenhaigus,seenhaigusesse,"Peale selle võib seenhaigusesse haigestunud küünest nakkus levida ka haige teistele kehaosadele , eriti kätele ja kubemevolti .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
568197,898999,7,surema,,adit,kant,kanti,"Rongkäigud jätkusid Rabatis kogu nädala-vahetuse , kanti surnud kuninga pilte , paljud nutsid .",syntax,,,,,,no,no,no,no,no,no,no,,s_n80
1139305,1810069,21,surema,,adit,süüfilis,süüfilisse,"Iiri kirjanik Oscar Wilde , kelle näidendid lahutavad publiku meelt ka sada aastat pärast autori surma , ei surnud mitte süüfilisse , vaid ajju levinud kroonilisse kõrvapõletikku .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
160242,266695,8,surema,,adit,vingumürgitus,vingumürgitusse,Üks laps meie perest suri tulekahju ajal vingumürgitusse .,,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
7487923,12017641,4,nakatuma,,adit,AIDS,AIDSi,"“ Mitte ainult AIDSi nakatunud ei vaja kompleksravi : mujal maailmas lähtutakse põhimõttest , et sellega tuleb alustada nakatumise järel võimalikult ruttu , ” selgitab Raukas .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
11322229,18146142,10,haigestuma,,adit,suguhaigus,suguhaigusse,"Osa ajaloolasi arvab , et noorpõlves haigestus Friedrich II suguhaigusse , mida arstid ei suutnud ravida .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
4496828,7230399,17,surema,,adit,sõjaväebaas,sõjaväebaasi,"Ta sai pihta mürsuga , mis teda väga raskelt haavas , ning arvatavasti suri ta teel sõjaväebaasi .",syntax,"Ta sai pihta mürsuga.
Mürsk haavas teda väga raskelt.
Ta suri arvatavasti teel sõjaväebaasi.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,organisation,,no,no,no,yes,no,yes,no,L,s_n80
1090812,1733754,1,haigestuma,,adit,paragripp,Paragrippi,"Paragrippi haigestunud ja niisama nohus-köhas inimesed ostavad talvel tavapärasest rohkem vitamiine , aspiriini ning gripirohtusid , suurendades oluliselt ravimimüüjate sissetulekut .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
806037,1286063,7,põdema,,adit,põletik,põletikku,"Saunakuumust peaksid vältima epilepsia , peaaju põletikku põdenud ja kaugele arenenud veresoonkonna- , südame- ja neerupuudulikkusega haiged .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
8819758,14164376,3,surema,,adit,tardumus,tardumusse,Inimkond sureb tardumusse ! ”,,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
14186002,22551574,24,surema,,adit,suitsetamine,suitsetamisse,"Polemiseerin teemal vaid nii palju , et umbes kuu aja eest oli kuskil portaalis uudis , et Eestis sureb iga päev viis inimest suitsetamisse , aga vahepeal pole olnud uudist , et suitsetamisse surijate arv oleks kahekordistunud ... aga mis tost .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
9559095,15344034,10,surema,,adit,külmasurm,külmasurma,Moskva meditsiiniametnike andmeil on seal tänavuse talve algusest saadik külmasurma surnud 69 inimest .,,,,,,,no,no,no,no,no,no,yes,S,s_n80
1801124,2866038,12,haigestuma,,ill,miski,millessegi,"Üks kord narkootikumide proovimist ei tähenda veel , et ta on millessegi haigestunud .",,,,,,,no,no,no,no,no,no,no,,s_n80
6632469,10672191,16,haigestuma,,ill,Philadelphia,Philadelphiasse,"Eesti Merelaevanduse madrus , saanud küll eelnevalt malaaria kemoprofülaktikat , haigestus 12. juunil teel Aafrikast Philadelphiasse .",syntax,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,s_n80
6435139,10345627,4,surema,,adit,kopsutõbi,kopsutõppe,Kokku on maailmas kopsutõppe surnud 264 iniemst .,,,,,,,no,no,no,no,no,no,yes,S,s_n80
1201543,1910376,37,surema,,adit,rasvumine,rasvumisse,"Sama kahjulikult kui nälgimine mõjub mustlaskultuurile ja mõnedele islamimaadele omane pruudi nuumamine , mistõttu perekond sai küll naise eest väärilise hinna ( kehakaal väärismetalli kilodes vm ) , kuigi õnnetu pruut ise suri noorelt südame veresoonkonna rasvumisse .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
1013994,1614717,3,surema,,adit,seenesurm,seenesurma,"Esmaspäeval suri seenesurma kaks inimest , 12 seenesõbra elu jõudsid arstid päästa .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
12131027,19422637,4,haigestuma,,adit,tiim,tiimi,"Ootamatult aga haigestus tiimi üks liige ning Treier sai bossilt telefonikõne : kui tahad meiega Prantsusmaa mitmepäevasõidul startida , ole ülehomme kohal .",syntax,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,s_n80
388311,603215,13,surema,,adit,puudulikkus,puudulikkusse,"9. jaanuaril matsin oma venna , kes suri 51 aasta vanuses südame-veresoonkonna puudulikkusse .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
1539504,2449950,6,nakatuma,,adit,marutaud,marutaudi,"Kui möödunud aastal nakatus Põlvamaal marutaudi kuus looma , siis tänavu kümne ja poole kuuga on nakatunuid juba 15 , ütles Koidule Põlvamaa veterinaarkeskuse veterinaarinspektor-episotoloog Peep Mälberg .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
20033232,29415655,5,surema,,adit,igawus,igawusse,littlereimo: ma suren igawusse,,,,,,,no,no,no,no,no,no,yes,S,s_n80
968201,1542387,12,surema,,adit,südamepuudulikkus,südamepuudulikkusse,"Genotsiidis süüdistatud Läti kodanikust endine KGB ohvitser Vassili Kirsanov suri pühapäeval südamepuudulikkusse , teatas Läti peaprokuratuuri pressisekretär Dzintra šubrovska .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80
8868385,14248720,1,haigestuma,,adit,reumatoidartriit,Reumatoidartriiti,"Reumatoidartriiti haigestub 0,6 -1,3 protsenti inimestest , neist 5 protsenti lapseeas -kõige sagedamini enne viiendat eluaastat või murdeeas .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
4703049,7556562,16,haigestuma,,adit,ravimatus,ravimatusse,"Tervisekaitseamet hakkab hullulehmatõve probleemiga tegelema siis , kui esimene inimene haigestub nakatunud liha söömise tagajärjel ravimatusse Creutzfeld-Jacobi tõppe .",syntax,,,,,,no,no,no,no,no,no,yes,S,s_n80
2089813,3334984,16,surema,,adit,puudumine,puudumisse,"Elavad mõne kuu ja surevad siis madala temperatuuri , päikese või vähese söögiks kõlbliku heitvee puudumisse .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
9479129,15217805,20,haigestuma,,adit,sapikivitõbi,sapikivitõppe,"Samasugune on haigestumus Põhjamaades , seevastu vaid kolm protsenti jaapanlastest ja tervelt 30-70 protsenti Põhja-Ameerika indiaanlastest haigestub sapikivitõppe .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80
741926,1182159,8,surema,,adit,vanadus,vanadusse,"Meil olid lõvid , aga nad surid vanadusse ja me plaanime tuua siia aasia lõvid .",,,,,,,no,no,yes,no,no,no,no,T,s_n80
5470747,8771046,4,surema,,adit,viinamürgistus,viinamürgistusse,"Aastas sureb Eestis viinamürgistusse keskmiselt 300 inimest ning Pärnu juhtumi tõttu sel aastal number suurem pole , sest ülejäänud ehmatavad ja joovad salaviina vähem .",,,,,,,no,no,no,no,no,no,yes,S,s_n80
15364971,23997877,11,surema,,adit,vang,vangi,"Usbekistanis Andijoni vanglas suri novembris piinamise tagajärjel kaks islamiäärmusluses süüdistatud vangi , ütlesid meeste sugulased ja inimõiguslased .",syntax,,,,,,yes,no,no,no,no,no,no,A,s_n80
11882504,19013882,2,surema,,adit,kemplemine,kemplemisse,Parteidevahelisse kemplemisse surnud « Nürnberg-II » on Eesti olukorrast vaid üks kurb näide .,,,,,,,no,no,no,no,yes,yes,no,L,s_n80
5764928,9248055,12,surema,,adit,heinakuhi,heinakuhja,""" Buridanid "" said oma nime eesli järgi , kes kahe heinakuhja vahel nälga suri .",syntax,,,,,,no,no,no,yes,no,yes,no,L,s_n80
16334815,25281664,61,surema,,adit,kanza-surm,kanza-surma,"niisiis , uurisin antud linki sealt lehelt veel linke ja otsisin veel täiendust ja sain päris palju teada selle asja kohta : esiteks final fantasy sulle teadmiseks et alkohol seejärel tubakas on palju ohtlikumad ja suuremat sõltuvust tekitavad asjad kui kanza ( kanep tekitab vähem sõltuvust kui kohvi ntx ) , kanepiga pole võimalik üledoosi kätte surra , keegi pole kanza-surma surnud , kanza ei tekita inimeses vastupidiselt ntx muudele narkodele ja alcole vägivallatunnet , pigem rahulikku ja mõnusa olemise ( nagu mõne pilsneri joomine ) , kanza on paljus mõttes kasulik ( saab teha köit , ravimina jnejne . )",,,,,,,no,no,no,no,no,no,no,,s_n80
