sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag
9595495,15400487,10,üürima,,in,kommunaalkorter,kommunaalkorteris,"Ta rändab linnast linna , üürib igal pool toakese kommunaalkorteris - et seejärel sealt saagiga lahkuda .",yes,,yes,,,location,
5552081,8902150,4,tahtma,,ill,Ardu,Ardusse,""" Poiss tahtis Ardusse , tüdrukud otsustasid Paide kasuks , "" räägib ta .",yes,,yes,,,location,LOC
7152740,11505062,9,lamama,,ad,mäekülg,mäeküljel,"Ja pärast me päevitasime , lamasime tärkavas heinaga mäeküljel .",yes,"The phrase 'mäeküljel' refers to the side of a hill, which is a geographic location.",yes,,,,
6720492,10811690,3,sööma,,in,Slovakkia,Slovakkias,Eestlased söövad Slovakkias usinasti keedetud maisitõlvikuid ja joovad hõõgveini või rummiga teed .,yes,,yes,,,location,LOC
5216476,8368536,13,soetama,,ill,kvartal,kvartalisse,Samas soetas Fink enda kinnitusel Hansa Liisingu abiga hiljuti superelamu Pirital asuvasse kvartalisse .,yes,,yes,,,,
1978039,3154578,12,jõudma,,ill,Bulgaaria,Bulgaariasse,"Vangistus läheneb ilmselt peagi lõpule , sest eile jõudis Taras Ševtšenko Bulgaariasse , kus ta soovis peatuda Varna sadamas , aga ei saanud selleks luba .",yes,"The phrase 'Bulgaariasse' refers to a specific country, making it a location, so it is classified as a location.",yes,,,location,LOC
8917538,14334736,4,tervitama,,in,regioon,regioonis,"Freire kodukandis Kantabrieni regioonis tervitasid maailmameistriks kroonitut tuhanded fännid loosungitega : “ Kas sa ka tead , millega hakkama said ?",yes,"The phrase 'regioonis' was classified as 'yes' because it specifically refers to a region, which is a geographic location.",yes,,,location,
7928698,12702689,2,käima,,in,Ambla,Amblas,"Kas Amblas käis see inimeste äravedamine niisamuti nagu linnas ? """,yes,"The phrase 'Amblas' refers to a specific place, making it a location.",yes,"The phrase 'Amblas' specifies a location, making it adverbial of place.",,location,LOC
14589198,23043503,11,jõudma,tagasi,el,mis,millest,""" Tellisime Eestist viis 40 istekohaga väikelennukit AN 72 , millest kaks lennukit 80 inimesega jõudis eile õhtuks Eestisse tagasi .",no,The phrase 'millest' refers to a partitive form and does not indicate a physical or geographical location.,no,The phrase 'millest' specifies part of something but does not indicate a place.,,,
12793762,20465718,6,nappima,,in,koondis,koondises,"Browni kartused , et USA koondises napib häid kaugviskajaid , sai veelgi kinnitust .",no,"The phrase 'koondises' refers to a group or team, not a physical location.",yes,,,,
8989751,14453540,10,jõudma,tagasi,el,Tšetšeenia,Tšetšeeniast,"1. Mida lubas Linnart Mäll teha , kui ta Tšetšeeniast valimisi vaatlemast tagasi jõuab ?",yes,,yes,,,location,LOC
347699,537134,7,paigutama,,all,temperatuuriskaala,temperatuuriskaalale,"Vähemalt 75% keelejuhte paigutab põhisõnad subjektiivsele temperatuuriskaalale , vähemalt pooled keelejuhid paigutavad skaalale ka üleminekugrupi sõnad ning ainult 25% keelejuhtidest või alla selle paigutab skaalale ka ülejäänud temperatuurisõnu ( vt joonis 3 ) .",no,The phrase 'temperatuuriskaalale' refers to a measuring scale for temperature and not a location.,yes,,,,
178075,296032,29,jääma,edasi,ill,amet,ametisse,"Nii olla üks välisminister palunud üht saadikut seoses kehva tervisega oma kohalt lahkuda , too aga vastanud , et tema tervis polevat kunagi parem olnud ning jäänud rahulikult ametisse edasi .",no,"The phrase 'ametisse' translates to 'in office' or 'to office,' which refers to a position or role rather than a spatial or geographic location, so it was classified as not location ('no').",yes,,,,
13530962,21640216,4,jõudma,tagasi,el,Maribor,Mariborist,"Kui Virge Naeris Mariborist õigel ajal tagasi jõuab , jookseb ta Tartus tõenäoliselt tõkkeid , eeldab Karotamm .",yes,"The word 'Mariborist' refers to a specific place (Maribor), so it is classified as a location.",yes,,,location,LOC
10535000,16889198,15,eksisteerima,,in,iga,igas,"Ainuüksi Brüsseli 19 linnarajoonis ehk täpsemalt kommuunis , nagu siin linnaosi nimetatakse , eksisteerib igas oma politseiüksus .",no,The word 'igas' refers to 'each' or 'every' and does not indicate a specific geographical location.,no,The phrase 'igas' refers to a quantity within entities but does not specify a location.,,,
13868012,22113360,16,jääma,edasi,ill,Bratislava,Bratislavasse,"Ministeeriumi teadustehnilise arengu osakonna juhataja kohalt lahti lastud Litva jääb Palko teatel küll edasi tööle Bratislavasse , kuid jätkab teenistust lihtpolitseinikuna .",yes,"The phrase 'Bratislavasse' refers to the city of Bratislava, which is a specific geographical location, thus it is classified as 'yes'.",yes,,,location,LOC
5293530,8491967,7,edenema,,in,joon,joones,"Nimetatud toote müük edeneb jätkuvalt tõusvas joones - ainuüksi septembri esimesel nädalal müüdi Kamatahvlit kokku juba 10,5 tonni .",no,'joones' was classified as not location ('no') because it refers to a metaphorical direction or trend rather than a geographic location.,no,The phrase 'joones' indicates progress or trend and not a specific place.,,,
10595563,16983776,3,jälgima,,in,Amman,Ammanis,Matuserongkäiku jälgis Ammanis vähemalt 800 000 inimest .,yes,,yes,"The phrase 'Ammanis' specifies a location (in Amman), so it is classified as adverbial of place.",,location,LOC
1351971,2149225,11,toimuma,,ill,Helsingi,Helsingisse,Selle aasta viimane sõit toimub 22. detsembril kell 21.30 Tallinnast Helsingisse .,yes,,yes,,,location,LOC
12571626,20118396,22,tormama,välja,el,tuul,tuulest,"Kuigi austerlanna Maria Theurl hakkas viimasel kümnel kilomeetril Kristina kolmandat kohta ohustama , oli Eesti esisuusatajal vastukäik : ta tormas Belmondo tuulest välja ja pareeris Theurli katsed .",no,"The term 'tuulest' refers to 'wind' and not to any geographical location, hence it was classified as 'no'.",yes,,,,
13349302,21355648,9,andma,üle,in,Stuttgart,Stuttgardis,Saksamaa Pagendatute Liidu president Erika Steinbach andis üleeile Stuttgardis pidulikul koosolekul Eesti presidendile Lennart Merile ( pildil ) üle organisatsiooni kõrgeima aumärgi .,yes,"The phrase 'Stuttgardis' refers to a specific place, Stuttgart, and is clearly a location, so it is classified as 'yes'.",yes,,,location,LOC
8428700,13509139,8,tooma,tagasi,ill,Rako,Rakosse,"Päeval , mil pettunud ostja tõi Fordi Rakosse tagasi , reklaamis firma seda autot juba “ Postimehes ” müügihinnaga 24 000 krooni .",yes,,yes,,,,
7109809,11434459,14,kõndima,,adit,kohtumispaik,kohtumispaika,"See oli ehk pisut ennatlik tegu , aga hoopis rahulikumalt kõndisin üle silla kohtumispaika , tellisin seljankasupi , sõin selle ära ja süütasin sigareti .",yes,"The phrase 'kohtumispaika' directly refers to a meeting place, which is a physical location, hence it is classified as a location.",yes,,,location,
12963277,20738917,9,tungima,,adit,istungisaal,istungisaali,"Kolmapäeval tungis mitu rebasejahi pooldajat suurema vaevata alamkoja istungisaali , mistõttu tuli istung pooleks tunniks peatada .",yes,,yes,,,location,
9306957,14950698,5,valitsema,,in,Bristol,Bristolis,"Vastupidine situatsioon valitses aga Bristolis , kus üks tüdruk soovis minu esinemise ajal MC olla .",yes,,yes,,,location,LOC
8110168,13014933,28,võtma,,ill,Poola,Poolasse,"Venemaa vastuseisuga eriti tõsiselt ei arvestata , kui Eesti , Läti ja Leedu on juba NATOsse astumas , siis ei võtaks vene kindralid mõne Ameerika diviisi toomist Poolasse ehk enam ähvardusena .",yes,,yes,,,location,LOC
17072190,26240382,4,kandma,,adit,slepp,sleppi,Hege Solli tehtud sleppi kandis 186 pruutneitsit ja peiupoissi .,no,The phrase 'sleppi' refers to an object (a part of a wedding gown) and not a geographical location.,no,"The phrase 'sleppi' refers to an object (the train of a dress) and not a location, so it is not adverbial of place.",,,
14256725,22631029,1,sadama,maha,in,Kagu-Eesti,Kagu-Eestis,Kagu-Eestis sadas aga mais kohati maha ligi kaks kuunormi .,yes,,yes,"The phrase 'Kagu-Eestis' indicates a specific location, which makes it an adverbial of place.",,location,LOC
1483284,2360912,25,leidma,,ill,aasta,aastasse,"Ja kuigi see taktika on kodus tekitanud nurinat ( näiteks kütuseaktsiiside tõstmisel EL-i riikide ligilähedasele tasemele ) , on Eesti püüdlikkus Brüsselis leidnud aastast aastasse järjekindlat heakskiitu ning vähemalt Euroopa Komisjoni ametnike hulgas ei tekita Eesti mainimine negatiivseid reaktsioone .",no,"'aastasse' was classified as 'no' because it denotes a period of time, not a geographic location.",no,"The phrase 'aastasse' refers to time rather than place, hence it is not classified as an adverbial of place.",,,
1836667,2923555,20,laiutama,,in,tiigrihüppeklass,tiigrihüppeklassis,"Keskkoolist nädala algul varastatud arvutid olid kindlustamata , sest koolil pole raha korraliku turvasüsteemi jaoks , laiutavad koolijuhid tühjas tiigrihüppeklassis käsi .",?,?,yes,,,,
820222,1308583,25,kulgema,,ill,Lõuna-Eest,Lõuna-Eestisse,"Juba enne sõda Tartu Ülikoolis tornaadosid ja nende hingeelu uurinud Johannes Letzmann täheldas , et piirkond , kus tornaadosid sagedamini esineb , kulgeb Lätist Lõuna-Eestisse ning sealt edasi põhja ja kirde suunas .",yes,,yes,,,,LOC
1260088,2003336,13,kukkuma,alla,in,kaguosa,kaguosas,"11. detsember 1998 - Thai Airways i Airbus A-310 kukkus alla Taimaa kaguosas , surmates 101 inimest .",yes,,yes,,,,
11178778,17907012,5,pöörduma,tagasi,adit,Pariis,Pariisi,"Pöördunud suusapuhkuselt Alpidest tagasi Pariisi , leiab ta sealt eest tühjakstehtud korteri ja kuuleb , et tema abikaasa on mõrvatud .",yes,,yes,,,location,LOC
3280477,5272557,6,pääsema,sisse,ill,telefonivõrk,telefonivõrkudesse,"Äri loogika kohaselt pääseb Bravocom telefonivõrkudesse sisse läbi Radiolinja , kellega on sõlmitud kõneaja ostu leping .",yes,"The word 'telefonivõrkudesse' refers to communication networks, which represent a non-physical or abstract location in this context.",yes,,,,
11302729,18113761,16,kihutama,,ill,Irbene,Irbenesse,"Kui siis lõpuks valitsuselt kauaigatsetud jaa-sõna saadi , kihutas ta koos Läti Teaduste Akadeemia esindajaga Irbenesse .",yes,,yes,,,,LOC
13489561,21575568,13,minema,ära,ill,filharmoonia,filharmooniasse,"Hardi Tiidus oli mu ülemus , tema ütles : mine siis ära filharmooniasse , mis sa siin tolgendad , teised peavad sinu tööd tegema .",yes,,yes,,,location,
38218,66206,7,istuma,,ill,auto,autosse,"Mõni sõimas pärast esinemist , kui autosse istusin , avalikult homoks ja pederastiks . ”",yes,The phrase 'autosse' was classified as 'yes' because it indicates entering a specific physical space (into the car).,yes,,,,
3802225,6124400,34,kihutama,,ill,keskpiire,keskpiirdesse,"Õnnetus juhtus reedel , kui Andersinid olid teel Hispaaniasse Sunshine Tourile ; Saksamaal Lübecki lähedal kiirteel hakkas väikekaubik hobuseid vedanud ligi kümnemeetrisest treilerist mööda sõitma , kuid kaubik kaotas juhitavuse , kihutas kiirtee keskpiirdesse , paiskus sealt tagasi teele ja põrkas vastu treileri esiosa , treileri esirehv purunes , haagis sõitis vastu keskpiiret ja paiskus külili .",no,The phrase 'keskpiirdesse' refers to a central barrier and not to a specific geographic or locational context.,yes,"The phrase 'keskpiirdesse' was classified as 'yes' because it specifies a place where the action of 'kihutas' (rushed) occurred, making it an adverbial of place.",,,
7538059,12105305,5,kõndima,,in,talu,talus,"Nagu kuutõbine kõndis ta talus , mis ei kuulunud enam temale .",yes,,yes,,,,
3745129,6031512,17,suunama,,ill,vereringe,vereringesse,Patarei jõul töötav pump teeb südame eest ära põhitöö : suunab vere peaarteri ehk aordi kaudu vereringesse .,no,"The phrase 'vereringesse' refers to blood circulation, which is a physiological process and not a location.",yes,,,,
6344767,10195114,12,importima,,el,Egiptus,Egiptusest,"Maasikad on üldjuhul pärit Hispaaniast , samuti on Bambona marju importinud Egiptusest ja Hollandist .",yes,,yes,,,location,LOC
9721334,15597958,4,pöörduma,tagasi,adit,vabadus,vabadusse,Paljud neist pöörduvad vabadusse saanuna endise eluviisi juurde tagasi .,yes,"The word 'vabadusse' refers to a state or condition of being free, which can imply a type of location, so it was classified as 'yes'.",yes,,,,
8000803,12832073,21,käima,,ill,menüü,menüüsse,"Selle eest ma võtan ühe kuuma panini , kas kana-karri või kalkuni-emmentali , ühe ice-tea ( kuumad joogid ei käi menüüsse ) ja ühe flani , mis on üks äärmiselt ilmetu , isegi eemaletõukava väljanägemisega kook , aga mis mulle maitseb , sest ta meenutab mingit lapsepõlve munakooki või -vormi .",no,"The phrase 'menüüsse' refers to a menu in the context of selection choices, not a geographical location.",yes,,,,
11098339,17777735,10,jõudma,tagasi,el,Krasnojarsk,Krasnojarskist,Ainukese Eesti maadlejana MMil rassinud Kõiv jõudis Siberis asuvast Krasnojarskist tagasi kodumaale eile hommikul kell üheksa .,yes,,yes,,,location,LOC
688706,1095489,5,kavandama,,ill,Ukraina,Ukrainasse,Eesti firmade seast kavandab Ukrainasse suurimat investeeringut Ühinenud Meiereid .,yes,,yes,,,location,LOC
11248274,18025513,3,saama,sisse,ill,avalikkussuhe,avalikkussuhetesse,"“ Tartusse avalikkussuhetesse me niikuinii sisse ei saa , konkurss on viimane kirves , kuldmedalimehed panevad kohad julmalt kinni . ”",no,"The phrase 'avalikkussuhetesse' refers to a field or domain (public relations), not a geographic location, so it was classified as 'no'.",yes,,,,
19033621,28724810,12,pakutama,,in,punkt,punktides,"Kas te , palun , ütleksite , mille poolest § 27 punktides 1 ja 3 pakutavad uued versioonid erinevad kehtivatest ?",no,"The phrase 'punktides' was classified as 'no' because it refers to points or clauses in a document, not a geographic or physical location.",no,"The phrase 'punktides' was classified as 'no' because it does not indicate a specific location or spatial orientation, but rather refers to points or sections in a non-spatial context.",,,
1046143,1663579,6,toimuma,,in,Aafrika,Aafrikas,Paraku toimus kahetsusväärne juhtum kusagil Aafrikas ning inimsööjate maal toimuv ei läinud jalgpalli juhtriikidele ja -organisatsioonidele eriti korda .,yes,,yes,The phrase 'Aafrikas' was classified as 'yes' because it specifies a physical location where an event occurred.,,location,LOC
3099462,4976538,3,peatuma,,in,Türgi,Türgis,"Peatunud lühidalt Türgis , asus Jandarbijev koos perega elama Katari 2000. aastal .",yes,,yes,,,location,LOC
16927543,26020613,11,olema,alles,in,järk,järgus,"Rohkem kahjuks ei saa öelda , sest asi on plaani järgus alles ja ma vast ei tohikski rohkem rääkida .",no,"The phrase 'järgus' refers to a state or stage of progress rather than a physical location, so it is classified as not a location.",no,The phrase 'järgus' was classified as 'no' because it refers to the stage or phase of a process rather than a physical place.,,,
8389390,13444432,15,võtma,ette,ill,Jaapan,Jaapanisse,"“ Kui järgmisel nädalal alistan Rootsi 1000 m tippmargi 2.40 , võibolla siis võtan Jaapanisse sõidu ette . ”",yes,,yes,,,location,LOC
7604187,12201718,9,toetama,,ill,Tartu,Tartusse,Läbielatud kohutavast katsumusest hoolimata toetab Pulle rits endiselt Tartusse Disneylandi rajamist .,yes,,yes,,,location,LOC
77791,132677,1,kuuluma,,in,Austraalia,Austraalias,Austraalias kuuluvad kõik avastatud maapõuevarad osariikidele .,yes,,yes,,,location,LOC
10981206,17588094,5,võistlema,,in,Charlotte,Charlotte'is,"Juuni hakul võistles ta Charlotte'is , ujudes 50 ja 100 m vabalt 26,9 ja 58,3 ga .",yes,,yes,,,,
3146267,5051901,3,põrkama,kokku,in,alevik,alevikus,"Tartumaal Nõo alevikus põrkas eile õhtul sõiduauto kokku traktoriga , mille juht oli purjus .",yes,,yes,,,location,LOC
3233937,5195565,5,saama,,ill,Bergen,Bergenisse,"Võistlusi otsiv Kanter sai Bergenisse kutse , Tammert lülitub sarja Rooma etapil .",yes,,yes,,,location,LOC
2745464,4403757,3,kõrguma,,in,saal,saalis,Galerii esimeses saalis kõrguvad nn halva sõnumi toojad .,yes,,yes,,,,
7339399,11776098,13,hakkama,,ill,liiga,liigasse,Hakkad oma idealismiga kohe vastu igasuguseid takistusi loksima ja langed narrina luuserite liigasse .,no,"The term 'liigasse' refers to a figurative meaning of being categorized into a group, not a physical location.",yes,"The phrase 'liigasse' was classified as 'yes' because it indicates a destination or direction (to the league), which relates to a specific place or figurative location.",,,
