sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_alive,is_time,is_event
11064145,17721409,18,paistma,,el,optimism,optimismist,Ligi neli aastat kestnud erastamisläbirääkimised on veninud ilma otsese põhjuseta ning hoolimata USA asevälisministri Strobe Talbotti üleeilsest optimismist ei paista siiski kiiret lahendust ka täna .,,,,no,"The phrase 'optimismist' in sentence 'l' was classified as 'no' because it specifies a cause or source of optimism, rather than indicating a location or place.",no,no,no,no
13033193,20853014,1,kujunema,,el,dieedipidamine,Dieedipidamisest,Dieedipidamisest kujunes anoreksia .,,,,no,"The phrase 'Dieedipidamisest' explains the cause or source of the anorexia but does not indicate a place, so it is not adverbial of place.",no,no,no,no
1631647,2597679,4,tõusma,,adit,kauplemispäev,kauplemispäeva,"Indeks TALSE tõusis kauplemispäeva lõpuks 0,05 protsenti 143,65 punktile .",,time,,no,"The phrase 'kauplemispäeva' refers to a temporal context ('trading day') rather than a location, so it is not adverbial of place.",no,no,no,yes
13061762,20900299,1,võtma,sisse,ad,oranž,Oranžidel,"Oranžidel stuudiopubliku pinkidel võtsid kohad sisse tursked erkpunaste huultega prouad , Coco Chanelli võltsaksessuaaride ja tõenäoliselt oma parimate pidukostüümidega ehitud daamid ja nende hallide kampsunitega vuntsilised abikaasad .",,,,no,The phrase 'Oranžidel' was classified as 'no' because it does not describe or indicate a location or place.,no,no,no,no
2853523,4575926,2,tekitama,,in,ajastu,ajastus,"Röövi ajastus on aga tekitanud kahtlusi , et tegemist võis olla Litvinenko mõrvauurija pihta suunatud rünnakuga .",,time,,no,The phrase 'ajastus' was classified as 'no' because it refers to timing rather than a specific place.,no,no,no,no
485998,763588,1,jooksma,,el,see,Sellest,"Sellest hoolimata jooksis laamendaja veel umbes 100 meetrit , enne kui kokku vajus ja kinni nabiti .",,,,no,"The phrase 'Sellest' is not an adverb or adverbial phrase of place, as it does not refer to a location or specify where something happens.",no,no,no,no
10900558,17457748,2,laskma,,el,mittepääsemine,mittepääsemisest,Playoff-mängudele mittepääsemisest ei lase põhjamaalaslikult rahulik van Gent ennast vihastel näpuganäitajatel häirida .,,,,no,"The phrase 'mittepääsemisest' is not an adverbial phrase of place, as it refers to the act of not reaching or qualifying and does not indicate a place.",no,no,no,no
9840680,15791154,17,unistama,,el,jällenägemine,jällenägemisest,"Ta õpib väsimatult inglise keelt , saadab koju lastele ja vanale emale raha ning unistab nende jällenägemisest .",,event,,no,The phrase 'jällenägemisest' refers to the abstract concept of reunion and does not specify a physical location.,no,no,no,no
11235473,18002860,11,märkama,,el,öö,öist,"” Mitt on veendunud , et mõni taksojuht kindlasti märkas öist tegevust , kuid mõne päeva jooksul võib iseäraliku tähelepaneku unustada .",,,,no,The phrase 'öist' refers to the time (night) and not a physical place.,no,no,no,no
2566945,4118733,19,tabama,,el,keskmine,keskmisest,"Grutupsi hinnangul võib vaid hirmuunenägudes ette kujutada , mis juhtub siis , kui ehitusmaterjalide kitsikuses rajatud aatomielektrijaama tabaks keskmisest tugevam maavärin .",,,,no,"The phrase 'keskmisest' describes a comparative degree without referencing a location, so it is not an adverbial of place.",no,no,no,no
11295288,18101820,6,heitma,,all,juhtunu,juhtunule,Üleeile hommikul Moskva-äärses Dmitrovo rajoonis juhtunule heidab valgust eilne “ Sport Ekspress ” .,,event,,no,"The phrase 'juhtunule' refers to something that happened but does not indicate a location, so it is not an adverbial of place.",no,no,no,yes
5694952,9134040,6,tutvustama,,el,finantsaasta,finantsaastast,"Nimelt tutvustas ta kokkuvõtet Vatikani finantsaastast , mis lõppes 11,8 miljoni dollari suuruse puudujäägiga kolmandat aastat järjest .",,time,,no,"The phrase 'finantsaastast' refers to a financial year, which is a time reference rather than a location, so it is not an adverbial of place.",no,no,no,yes
7005005,11253214,5,pärinema,,abl,18,18-lt,""" Kõrgetasemelised teosed pärinevad 18-lt üle 65 aasta vanuselt kunstnikult .",,,,no,"The phrase '18-lt' indicates a number rather than a location, so it is not an adverbial of place.",no,no,no,no
9689244,15549257,10,jõudma,,el,avatus,avatusest,"Hoopis hull on aga see , et hoolimata piiride avatusest ja kõigist kommunikatsioonivõimalustest , jõuavad paljud välismaa kultuurisündmused meieni suure hilinemisega .",,state,,no,"The phrase 'avatusest' refers to openness, which is not a specific location, so it is not an adverbial of place.",no,no,no,no
267079,421923,21,kohtama,,ad,otsus,otsusel,"Nii et Talvik viibis seal , kus ma teda kohtasin , mingil määral ju tõesti või peaaegu täiesti - omaenese otsusel .",,,,no,"The phrase 'otsusel' refers to a decision and does not indicate a place, so it is not an adverbial of place.",no,no,no,no
18856697,28477328,13,otsima,,all,kahanemine,kahanemisele,"“ Tööstuskaupade müügi vähenemist põhjustab kindlasti riigipiir , ” otsib Gross turu kahanemisele põhjust .",,,,no,"The phrase 'kahanemisele' refers to a concept of reduction or decline rather than specifying a physical location, so it is not classified as an adverbial of place.",no,no,no,no
3708197,5971755,12,alluma,,all,ekspresident,ekspresidendile,"Pinev olukord Bosnias jäi püsima ka eile , kui Bosnia serblaste ekspresidendile Radovan Karadzicile alluvad julgeolekujõud vahistasid pooleks tunniks praegusele presidendile Biljana Plavsicile lojaalse politseiülema .",,alive,,no,"The phrase 'ekspresidendile' refers to a person rather than a location, so it is not classified as an adverbial of place.",no,no,no,no
13070302,20913671,12,tähendama,,adit,pearoog,pearooga,"Päeval pakutakse siin vaid nn. lõunamenüüd , mis tähendab vahetuvat päeva pearooga ning nädala kaupa muutuvat toiduvalikut .",,,,no,"The phrase 'pearooga' is not indicating a location or position, therefore it is not an adverbial of place.",no,no,no,no
12054454,19296375,13,lootma,,in,põks,põksudes,"Täna õhtul laseb Värnik haige jala kõvasti kinni teipida ning loodab südame põksudes , et alles paranevad sidemed peavad pingele vastu .",,,,no,"The phrase 'põksudes' describes an action or manner, not a location or position, so it is not an adverbial of place.",no,no,no,no
2277902,3646537,1,lootma,,in,lõppkokkuvõte,Lõppkokkuvõttes,Lõppkokkuvõttes loodab Marat maha müüa 8000 eurosärki .,,,,no,"The phrase 'Lõppkokkuvõttes' refers to a concluding point or summary rather than a location, so it is not an adverbial of place.",no,no,no,no
14498614,22927932,15,kohtuma,,el,trahv,trahvist,"Sellegipoolest pääses üks foori taga konutades telefoni võtnud ning mundrimehele vahele jäänud baierlane kohtus trahvist ta suutis nimelt tõestada , et auto mootor sel hetkel ei töötanud .",,,,no,"The phrase 'trahvist' refers to an abstract notion (a fine) rather than a physical location, so it is not an adverbial of place.",no,no,no,no
1186718,1886439,14,leppima,kokku,in,esitamine,esitamises,Välja sõnul oli ta juba varem linnapead lahkumisest teavitanud ja leppinud kokku lahkumisavalduse esitamises .,,,,no,"The phrase 'esitamises' refers to an action (submission) and not a physical place, so it is not an adverbial of place.",no,no,no,yes
14725346,23198862,4,püsima,,in,kartus,kartuses,""" Püsime kakluste kartuses valvel ka esmaspäeval , seejärel peaks kokkupõrked vaibuma , "" lisas ametnik .",,state,,no,"The phrase 'kartuses' expresses a state of fear or concern, which is not related to a location, so it is not an adverbial of place.",no,no,no,no
6473473,10409390,3,kujunema,,el,fenomen,fenomenist,"Valdo Pandi fenomenist ja isiklikust draamast olulisemaks kujunes fantastika valda kuuluv süžee Marsil elavatest Tipist ( Lembit Ulfsak ) ja Täpist ( Peeter Oja ) , kes , avastanud oma ETV teisikud , otsustavad saata Maale Täpi , et see õiendaks konspiratsiooni säilimise huvides arved nukkude looja Tädi Ruthiga ( Ülle Kaljuste ) .",,,,no,"The phrase 'fenomenist' refers to the phenomenon and expresses a source or a subject of discussion, not a location, so it is not an adverbial of place.",no,no,no,no
8067584,12946732,4,kõikuma,,ad,kindlustamine,kindlustamisel,Viljandi linna vara kindlustamisel kõikusid hinnad kaks korda .,,,,no,"The phrase 'kindlustamisel' refers to an action or process and not a location, therefore it was not classified as adverbial of place.",no,no,no,yes
10393189,16673490,7,ületama,,in,kiiruisutamine,kiiruisutamises,"Kui eksidasakslanna Gunda Niemann-Stirnemann 3000 m kiiruisutamises finišijoone ületas , järjekordset maailmarekordit ei sündinud .",,,,no,"The phrase 'kiiruisutamises' specifies the context or activity in which the action occurred but does not indicate a physical location, so it is not an adverbial of place.",no,no,no,yes
2342303,3752090,5,alustama,,all,pommiplahvatus,pommiplahvatusele,"Vastuseks neljapäevasele Jeruusalemmas toimunud pommiplahvatusele , kus hukkus 11 inimest , alustas Iisraeli armee reede varahommikul operatsiooni Betlemmas .",,event,,no,"The phrase 'pommiplahvatusele' refers to responding to the bombing, indicating a cause or reason rather than a location, so it is not classified as an adverbial of place.",no,no,no,yes
18939025,28595457,4,kutsuma,,in,maakeel,maakeeles,"Seda hetke kutsume maakeeles nimega paraaeg ehk praegu , see ongi see parim võimalik hetk .",,,,no,"The phrase 'maakeeles' refers to the medium (in the local language) rather than a location, so it is not classified as an adverbial of place.",no,no,no,no
6812037,10959639,9,otsima,,all,abielutüli,abielutülile,Tallinna ringkonnakohus arutas eile Eesti ja Soome presidendilt abielutülile lahendust otsinud Hille Jõesaare ja Osmo Aatami Brusila õigust lapse hooldusele ning langetab otsuse 28. jaanuaril .,,,,no,"The phrase 'abielutülile' does not indicate a location or place, so it is not an adverbial of place.",no,no,no,no
4061850,6537996,12,moodustama,,all,metamorfoos,metamorfoosidele,"Ent see kõik moodustab justkui ebaolulise fooni boku ümber aset leidvatele metamorfoosidele , millesse ka teda teinekord kaasa tõmmatakse .",,,,no,"The phrase 'metamorfoosidele' relates to a process or occurrence, not a location, so it is not an adverbial of place.",no,no,no,yes
4947776,7943707,4,vahendama,,abl,rahvusorkester,rahvusorkestrilt,Sari vahendab kontserte rahvusorkestrilt kodumaise dirigendi juhatusel ning esitatakse rahvuslikku heliloomingut klassikast vöi nüüdisajast .,,,,no,"The phrase 'rahvusorkestrilt' denotes a source or providing entity, not a place, so it is not an adverbial of place.",no,no,no,no
6849113,11019127,6,langema,,in,häda,hädas,"San Remo rallil oli Märtin hädas teele langenud puulehtedega , mis ummistasid radiaatoriava ja põhjustasid mootori ülekuumenemise .",,,,no,"The word 'hädas' refers to being in trouble or challenged, which does not specify a place.",no,no,no,no
1007460,1604356,2,püsima,,ad,kinnitus,kinnitusel,"Lavrovi kinnitusel püsib Nüganeni Peterburis lavastatud "" Arkaadia "" teatri mängukavas ja publik ründab etendusi siiani .",,,,no,"The word 'kinnitusel' means 'according to confirmation,' which does not imply a place.",no,no,no,no
12147785,19450604,27,kestma,,ad,tingimus,tingimustel,"« Meie kaunitar » ja « Meie geenius » on SL Õhtulehe korraldatav konkurss , mis paralleelselt TV3 tõsielusarjaga « Kaunitar ja geenius » ning sarnastel tingimustel kestab 20. oktoobrini .",,,,no,"The word 'tingimustel' means 'under conditions,' which refers to circumstances rather than a location.",no,no,no,no
538483,849556,6,vähenema,,all,paarkümmend,paarikümnele,Õhtuks olid need arvud vähenenud paarikümnele .,,,,no,"The phrase 'paarikümnele' refers to a quantity, not a specific place.",no,no,no,no
4979658,7995852,14,võtma,,all,eskaleerimine,eskaleerimisele,"Maailma huvitab eelkõige see , kas Sharon võtab võimu haaramise järel kursi sõjategevuse eskaleerimisele või algavad Iisraeli ja palestiinlaste vahel taas läbirääkimised .",,,,no,"The phrase 'eskaleerimisele' refers to an action or process, not a location.",no,no,no,no
15687330,24478079,5,kogunema,,all,kumb,kummale,"Nii saaks selgitada , kummale koguneb rohkem hääli .",,,,no,"The phrase 'kummale' refers to a comparison or choice between entities, not a specific place.",no,no,no,no
18370864,27849828,4,hoidma,,in,igastahe,igastahes,"Me hoiame pöialt igastahes , tõhusamaid vahendeid vist me võimuses kahjuks pole .",,,,no,The phrase 'igastahes' is not classified as an adverbial of place because it refers to a general manner or expression ('in any case') rather than a location.,no,no,no,no
3839693,6184709,14,eelistama,,all,juubel,juubelitele,"Laulja ja näitleja Kärt Tomingas , kes tähistab laupäeval kolmekümnendat sünnipäeva , eelistab juubelitele tavalisi sünnipäevi .",,,,no,The phrase 'juubelitele' is not classified as an adverbial of place because it refers to an event or situation ('jubilees') and not to a physical or spatial location.,no,no,no,no
6342821,10192067,6,nägema,välja,in,kuus,kuues,"Mõlemad raamatud näevad oma erkpunases kuues välja äärmiselt efektsed , ja niivõrd , kuivõrd esimene on kapitaalselt kogukas , on teine stiilselt õhuline .",,,,no,"The phrase 'kuues' refers to the appearance or state of the books, not a location, so it is not adverbial of place.",no,no,no,no
4957163,7959232,11,ununema,,in,esinemispalavik,esinemispalavikus,"Kui siis aga mõne pala algus klaveri taha istudes suures esinemispalavikus ununes , tundus see lausa maailmalõpuna , samuti kui solfedzhotunnis harjutus kentsakalt välja kukkus , mille üle klassikaaslastest publikum paraku lõbusasti naerda kihistas .",,state,,no,"The phrase 'esinemispalavikus' refers to a state or condition, not a location, so it is not adverbial of place.",no,no,no,no
3772109,6075711,13,kaaluma,,all,lapsevanem,lapsevanematele,Osalustasu kehtib juba Valgas ning Tallinna haridusameti juhataja Erkki Piisangi andmetel kaaluvad lapsevanematele sellist koormist veel mitmed linnad .,,alive,,no,"The phrase 'lapsevanematele' refers to an indirect object or recipient, not a location, so it is not adverbial of place.",no,no,no,no
8035257,12895049,4,jooma,,el,rõõm,rõõmust,"Autor ise oli rõõmust purju joonud , et Tallinnas tedagi lavastatakse .",,,,no,"The phrase 'rõõmust' describes an emotional state, not a location, so it is not classified as an adverbial of place.",no,no,no,no
3261424,5241651,2,poseerima,,ad,see,Sellel,""" Sellel poseerisid avaras elutoas seksikalt õlakas atleet tennisereketiga ja lokirullides vamp pehmel kušetil - miljonite unelm miljonidollari kodus .",,,,no,"The phrase 'Sellel' refers to a subject or object (a photograph), not a physical location, so it is not classified as an adverbial of place.",no,no,no,no
