sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_event,is_time,is_org,is_alive
7979114,12797173,8,asuma,,all,asjatoiming,asjatoimingutele,Astus siis vapralt pissuaari juurde ja asus asjatoimingutele .,,,,no,"The phrase 'asjatoimingutele' refers to an action or activity, not a location, so it is not an adverbial of place.",no,yes,no,no,no
1411570,2245180,16,ilmuma,,in,augustinumber,augustinumbris,"Ajakirja väljaandva kirjastuse Lietiiskas Informacijas Dienests täitevdirektor Aiva Viksna ütles , et Rozenbergs vastutab Kapitalsi augustinumbris ilmunud artikli "" Juudid valitsevad maailma "" eest .",,,,no,"The phrase 'augustinumbris' refers to a time period (August issue), not a location, so it is not an adverbial of place.",no,no,yes,no,no
8971553,14423989,2,minema,,abl,eriala,erialalt,"Sellelt erialalt läheb kaks neidu talvel Inglismaale ning üks noormees Saksamaale , et panna end proovile hotelliteenindajana .",,,,no,"The phrase 'erialalt' refers to a field of study or specialty, not a physical location, so it is not an adverbial of place.",yes,no,no,no,no
17046505,26200849,13,vähendama,,all,boliviano,bolivianole,Ka parlament toetas presidendi palgapoliitikat ja vähendas saadikute töötasu 18 000 bolivianolt 10 500 bolivianole .,,,,no,"The phrase 'bolivianole' refers to an amount (of money), not to any location, so it is not an adverbial of place.",no,no,no,no,no
15144787,23687157,8,teatama,,all,LRTN,LRTNile,"Ta lisas , et PBK teatas kirjas LRTNile , et ei vaidlusta Balti riikide iseseisvust ning on valmis korraldama diskussiooni , kutsudes Balti riikide okupeerimise küsimuses arvamust avaldama Baltimaade ja teiste Euroopa Liidu riikide ajaloolasi .",,,ORG,no,"The phrase 'LRTNile' represents a recipient of communication rather than a location, so it is not an adverbial of place.",yes,no,no,yes,no
8345040,13372428,18,saatma,,all,Allik,Allikule,"Kui Allik kunagi Eesti NATOsse astumise vastu sõna võttis , siis tundis Liiv temaga solidaarsust ja saatis Allikule NATO-vastase luuletuse .",,,PER,no,"The phrase 'Allikule' indicates a recipient of the poem (a person), not a physical place, so it is not an adverbial of place.",yes,no,no,no,yes
10776113,17261845,7,esitama,,all,Primetime,Primetime'ile,"TV 1 esitas Piheli sõnul kohe Primetime'ile järelepärimise , kas info vastab tõele , ja sai jaatava vastuse .",,,LOC,no,"The phrase 'Primetime'ile' refers to a recipient (a media entity), not a location, so it is not an adverbial of place.",yes,no,no,yes,no
2403518,3852780,8,tulema,välja,in,see,selles,"Ühine kirjandusmaastiku jooneke Eestiga tuleb välja ka selles , et Soomeski on kirjanikud enamvähem omavahel tuttavad .",,,,no,"The phrase 'selles' refers to 'in this' and does not specify a location, so it is not an adverbial of place.",no,no,no,no,no
18298069,27747085,26,hukkuma,,ad,osavõtt,osavõtul,"Esiteks tuleks vaadata seletuskirja lauset , mis räägib ministrite vastutuse alustest , ja teiseks , lisaks neile hukkunutele , kes on liikluses hukkunud politseinike vahetul osavõtul , tuleb rääkida veel teistestki hukkunutest .",,,,no,"The phrase 'osavõtul' refers to 'participation' rather than a location, so it is not an adverbial of place.",no,yes,no,no,no
17279108,26524679,2,vaatama,,ill,sihukse,sihuksesse,Vaata sihuksesse kohta nagu CVkeskus (  ) .,,,,no,"The phrase 'sihuksesse' refers to 'such a (place)' but does not itself indicate a specific location, so it is not an adverbial of place.",no,no,no,no,no
16093136,24982032,7,saama,vastu,in,tulevik,tulevikus,""" Vist võitsin viimast korda , tulevikus ma talle vastu ei saa .",,,,no,"The phrase 'tulevikus' means 'in the future' and refers to time rather than place, so it is not an adverbial of place.",no,no,yes,no,no
12125873,19414064,5,langema,,abl,hääl,häälelt,"Tharoori populaarsus langes kümnelt häälelt kaheksale , tema vastu seisis kolm ning arvamuseta oli kaks riiki .",,,,no,"The phrase 'häälelt' refers to a number (votes) decreasing and is not indicating a physical location, hence it is not adverbial of place.",no,no,no,no,no
18206720,27650661,11,laienema,,all,amortisatsioon,amortisatsioonile,1997. aasta 1. jaanuarist laienes see minu meelest ka hoone amortisatsioonile ja mingist ajahetkest omaniku tulule .,,,,no,"The phrase 'amortisatsioonile' refers to depreciation and does not convey any notion of a physical location, so it is not adverbial of place.",no,no,no,no,no
10466149,16784190,30,kommenteerima,,el,öö,öist,"“ Me istume nüüd siin ja arutame , et kes oli see loll ning kuhu ta jälle miini võib panna , ” kommenteeris eile Läti kriminaalpolitsei ülem Aloizs Blonskis öist jalaväemiini plahvatust Venemaa Riia saatkonna lähedal .",,,,no,"The phrase 'öist' describes the timing of the event (night time) and not a physical location, making it not adverbial of place.",no,no,yes,no,no
4277374,6882160,14,loobuma,,all,otsus,otsusele,"Suurbritannia loobus eile hea tahte väljendusena vetost kolmele Euroopa Liidu ( EL ) otsusele , kuid valmistus blokeerima umbes 20 EL-i otsust .",,,,no,'otsusele' is not classified as adverbial of place because it does not indicate a location but rather refers to a decision.,no,no,no,no,no
260388,410970,10,osutuma,,in,pedagoogika,pedagoogikas,"Konstruktivistlik filosoofia on osutunud populaarseks ja viljakaks mitte üksnes pedagoogikas , vaid ka näiteks küberneetikas ja ökoloogias .",,,,no,'pedagoogikas' is not classified as adverbial of place because it describes a field of study or discipline rather than a physical location.,no,no,no,no,no
2656217,4261982,12,suurendama,,all,üheksa,üheksale,1.märtsist suurendab Avies ka Tallinn-Kuressaare liinil reiside arvu seniselt kuuelt üheksale .,,,,no,"'üheksale' is not classified as adverbial of place because it refers to a number or count, not a location.",no,no,yes,no,no
566984,896952,3,liikuma,,ad,mood,moel,""" Parimal moel ma küll ei liigu , aga Budapesti EM-i graafikust väga kaugele ka ei jää .",,,,no,"'moel' is not classified as adverbial of place because it describes a manner or way of doing something, not a place.",no,no,no,no,no
12404856,19860440,8,tekkima,,all,garantii,garantiile,"15-aastane leping tekkis mudelisse aga asendusena valitsuse garantiile arvestusega , et alla 13 aasta ei ole võimalik suuremahuliste investeeringute tasuvust ilma riigi garantiita tagada .",,,,no,"'garantiile' is not classified as adverbial of place because it refers to a guarantee, not a location.",no,no,no,no,no
7665945,12291660,13,otsima,,in,järjekord,järjekorras,"Ükskõik mis ka Venemaal ei juhtuks , on selge , et esimeses järjekorras ei otsi nad tüli Euroopaga .",,,,no,"'järjekorras' is not classified as adverbial of place because it describes an order or sequence, not a physical place.",no,no,no,no,no
6553643,10543805,14,saama,,el,Andrejev,Andrejevist,"Ta tegeleb meie partei lõhestamisega , "" ütles Rentik ning märkis , et Andrejevist sai keskkonnaministri nõunik tingimusel , et ta aitab Rahvaliidul luua Ida-Virumaal vene tiiba .",,,PER,no,"The phrase 'Andrejevist' refers to a person and does not indicate a location, so it is not classified as an adverbial of place.",no,no,no,no,yes
14544566,22989749,15,kanduma,,all,tootja,tootjale,"Talumajapidamise müümisel , rentimisel või pärandamisel kandub talumajapidamisele antud kvoot koos talumajapidamisega üle teisele tootjale vastavalt üksikasjalikele eeskirjadele , mille määramisel võtavad liikmesriigid arvesse piimatootmispiirkondi ja muid objektiivseid tunnuseid ning võimaluse korral pooltevahelisi kokkuleppeid .",,,,no,"The phrase 'tootjale' refers to a recipient (producer) of something and does not specify a location, so it is not classified as an adverbial of place.",no,no,no,no,yes
1409379,2241679,12,tasuma,,all,arvuti,arvutile,"Kas olümpial , kus kõik kohad on amatsoone täis , tasub arvutile nii suurt tähelepanu pöörata ?",,,,no,"The phrase 'arvutile' refers to an object rather than a location, so it is not classified as an adverbial of place.",no,no,no,no,no
12812459,20495969,5,kuuluma,,all,Leif,Leifile,Seevastu hiir kuulub läbinisti Leifile .,,,PER,no,'Leifile' was classified as 'no' because it indicates a recipient (to Leifi) rather than specifying a place.,no,no,no,no,yes
15222970,23771967,7,registreerima,,in,annus,annustes,« Apollo » instrumendid registreerisid tibatillukestes annustes,,,,no,'annustes' was classified as 'no' because it refers to quantities and not a location.,no,no,no,no,no
663939,1055244,4,saatma,,all,Iljitsh,Iljitshile,Tshuktshi kalurid saadavad Iljitshile sünnipäevakingiks tuhat vagunitäit kala .,,,PER,no,'Iljitshile' was classified as 'no' because it identifies a recipient (to Iljitsh) rather than a location.,no,no,no,no,yes
9867581,15833890,23,vähenema,,all,17%,17%-le,"Hiina omakorda , parandamaks veelgi investeerimiskliimat , vähendas alates 1. oktoobrist enam kui 4000 kaubaartikli sisseveotariife , mis vähenesid seniselt keskmiselt 23%-lt 17%-le .",,,,no,'17%-le' was classified as 'no' because it refers to a percentage figure and not a spatial location.,no,no,no,no,no
14020564,22320838,6,unistama,,el,edasiõppimine,edasiõppimisest,Ka Rebecca unistab vanas koolis edasiõppimisest .,,,,no,"'edasiõppimisest' was classified as 'no' because it refers to the concept of further education, not a place.",no,no,no,no,no
1464408,2330527,4,rippuma,,ad,Evestus,Evestusel,Kirju nööriga ripub Evestusel kaelas metalne päikese sümbol .,,,LOC,no,"'Evestusel' is not an adverbial of place because it indicates possession or association, not a location.",no,no,no,no,yes
13176934,21081905,13,kutsuma,esile,in,küsitletu,küsitletutes,"Kuigi sõna gruuv ei tähenda üheski teadaolevas keeles midagi , kutsus see küsitletutes esile kujutluspildi suvisest lõbusast tantsuõhtust .",,alive,,no,"'küsitletutes' is not an adverbial of place because it refers to people being questioned, not a physical location.",no,no,no,no,yes
4582354,7365302,7,kandideerima,,el,valitsusliige,valitsusliikmest,"Parlamendi 101 liikmest kandideerib valimistel 71 , 15 valitsusliikmest kandideerib 7.",,alive,,no,"'valitsusliikmest' is not an adverbial of place because it refers to a member of the government, not a place.",no,no,no,no,yes
12148179,19451211,9,jääma,alla,in,energiaaudit,energiaauditis,"Muidugi võib väheneda nende hoonete ostunõudlus , mis energiaauditis jäävad alla keskmist taset .",,,,no,"The phrase 'energiaauditis' refers to a context or condition where an action occurs, not a physical location, so it is not an adverbial of place.",yes,no,no,no,no
4336088,6975316,7,langema,,abl,34967,34 967-lt,Suurima päevalehe Diena tellijate arv langes 34 967-lt 30 979-le ning Neatkariga Rita Avize-l 30 125-lt 13 849- le .,,,,no,"The phrase '34 967-lt' refers to a numeric value or quantity change, not a physical location, so it is not an adverbial of place.",no,no,no,no,no
9821763,15759384,1,jõudma,,all,Punktikoha,Punktikohale,"Punktikohale jõudsid kaheksast lõpujoone ületanud sõitjast veel Heinz-Harald Frentzen ( Jordan-Mugen-Honda ) , Giancarlo Fisichella ja Alexander Wurz ( mõlemad Benetton-Supertec ) .",,,,no,"The phrase 'Punktikohale' refers to a position or result in an abstract sense, not a physical location, so it is not an adverbial of place.",yes,no,no,no,no
6696322,10773402,8,kogunema,,el,haridusspetsialist,haridusspetsialistist,"Ka näiteks esmaspäeva õhtul kogunesid rektorid koos haridusspetsialistist Keskerakonna aseesimehe Peeter Kreitzbergiga kiirkorras lausa lennujaama VIP-tuppa teksti arutama , sest rektor Aaviksoo saabus just välismaalt .",,,,no,"The phrase 'haridusspetsialistist' describes a professional title, not a physical location, so it is not an adverbial of place.",no,no,no,no,yes
9441902,15161147,16,kasvama,,all,66%,66%le,Pärast reisiparvlaeva Vana Tallinn ostmist TH Ferrieselt mullu oktoobris kasvas Hansatee turuosa Tallinna-Helsingi liinil umbes 66%le .,,,,no,"The phrase '66%le' refers to a percentage and does not indicate a location, making it not an adverbial of place.",yes,no,no,no,no
9847003,15800557,7,unistama,,el,armuke,armukesest,Ühel õhtul unistavad nad koos täiuslikust armukesest .,,alive,,no,"The phrase 'armukesest' refers to a subject related to a person and does not indicate a location, so it is not an adverbial of place.",no,no,no,no,yes
232916,373647,5,nägema,,all,IKT-üliõpilane,IKT-üliõpilastele,"Võimalike tegevusaladena näeme veel IKT-üliõpilastele teadus-arendustegevuse preemia sisseseadmist , mis võimaldaks stimuleerida tudengite osavõttu T & A tegevusest ; ja õppetöö ja õppekavade kvaliteedikontrolli süsteemiga seotud probleemistiku käsitlemist .",,,,no,"The phrase 'IKT-üliõpilastele' refers to a group of students and not a location, so it is not an adverbial of place.",no,no,no,no,yes
1380076,2194878,23,hoidma,eemale,el,kohustus,kohustusest,"Õigeusklikud venelased peavad üksi kogu "" musta "" töö ära tegema , sellal kui õigeusklikud ukrainlased mitte ainult ei hoia sellest ajaloolisest kohustusest eemale , vaid hullemgi veel - nad on mingil arusaamatul kombel sattunud Venemaa vastaste leeri .",,,,no,"The phrase 'kohustusest' refers to an obligation and not a location, so it is not an adverbial of place.",no,no,no,no,no
7017324,11272134,7,olema,kohal,el,poiss,poistest,Noorimate seas ehk D-vanuseklassis oli nii poistest kui tüdrukutest kohal vaid üks osaleja .,,,,no,"The phrase 'poistest' refers to boys and not a location, so it is not an adverbial of place.",no,no,no,no,yes
11410805,18286084,25,langema,,in,aasta,aastas,"Kokkuleppe järgi avas Ühispank vastastikku Unibankaga 20 miljoni ja Vilniause Bankasega nelja miljoni krooni suuruse arvelduskrediidi , mille deebetintress langes tavapäraselt 0 , 1-lt päevas 15-ni aastas .",,,,no,"The phrase 'aastas' describes a temporal frequency ('per year') rather than a location, so it is not an adverbial of place.",no,no,yes,no,no
12515456,20033431,3,kuuluma,,el,eostamine,eostamisest,"Loode kuulub eostamisest peale inimese poole piiri , on inimene .",,,,no,"The phrase 'eostamisest' indicates the starting point of an action with regard to time, not a location, hence it is not an adverbial of place.",no,no,no,no,no
9222146,14821020,11,olema,kinni,in,viht,vihas,"Kriisiabi telefonidele saabub sageli kõnesid inimestelt , kes on nii vihas kinni , et ei usalda oma muresid isegi psühholoogidele .",,,,no,"The phrase 'vihas' describes an emotional state and not a location, so it is not an adverbial of place.",no,no,no,no,no
21055871,29895599,10,kindlustama,,in,päev,päevas,"+Milord: Eleanora , kui kindlustad mind kolmkorda päevas kepiga , siis einarri , kuid nendest kolmest korrast yhel pead vööra ette ajama :P",,,,no,The phrase 'päevas' refers to the frequency of an action (three times a day) and not the location where the action takes place.,no,no,yes,no,no
6050396,9711396,10,toimuma,,el,käive,käibest,"Ometi nõustus ka maksuamet ise kohtus , et 88% käibest oli toimunud pankade kaudu ja kinnitas ka kohtunikule , et "" firma oli oma tehingute tõestuseks esitanud maksuametile kõik müügiarved , lepingud , pangadokumendid , 1999. ja 2000. aasta pearaamatud , impordideklaratsioonid ja kauba mahakandmisaktid ja nende osas ei ole TJIM pretensioone ( väljavõte kohtuotsusest - toim ) .",,,,no,"The phrase 'käibest' refers to a portion of revenue and not a specific location, so it is not an adverbial of place.",no,no,no,no,no
4005764,6448473,1,valitsema,,ad,muinasaeg,Muinasajal,"Muinasajal , kui Reval polnud veel maailmakaardile jõudnud ja Pärnu oli alles väike sadamaküla , valitses Läänemaal rikas ja võimas Soontagana maalinn .",,time,,no,"The phrase 'Muinasajal' refers to a time period (ancient times) and not a specific location, so it is not an adverbial of place.",no,no,yes,no,no
