COLLECTION	SPANSTART	TYPE	TEXT
135872	45	S	Riigikogu liikmetest on suurima summa börsidele investeerinud kahekordne ekspeaminister Mart Laar , kelle aktsiaportfelli väärtus on aastaga kasvanud ligi miljoni võrra - 3,6 miljonile kroonile .
			
294089	1687	O	Üle 4000 kroonise sissetulekuga vastajatest peavad tänast elu paremaks ja tunnevad muutustest rõõmu rohkem kui neli viiendikku .
294089	1687	S	Üle 4000 kroonise sissetulekuga vastajatest peavad tänast elu paremaks ja tunnevad muutustest rõõmu .
			
16293	1607	O	Pessimismiks on aasta kahe esimese kuu põhjal alust rohkem kui küllaga .
16293	1607	S	Pessimismiks on aasta kahe esimese kuu põhjal alust .
			
546032	1252	O	27. minutil heastas Poom mängu alguse eksimuse , tõrjudes Old Traffordil kohtumisele kaasa elanud rohkem kui 61 000 pealtvaataja meelehärmiks Paul Scholesi 11 m karistuslöögi .
546032	1252	S	27. minutil heastas Poom mängu alguse eksimuse , tõrjudes Old Traffordil kohtumisele kaasa elanud 61 000 pealtvaataja meelehärmiks Paul Scholesi 11 m karistuslöögi .
			
556765	1421	O	Huvitav on asjaolu , et Aafrika kuumas savannis elavatel bušmanitel pole higinäärmeid oluliselt rohkem kui näiteks päevitunud eesti neidudel .
556765	1421	S	Huvitav on asjaolu , et Aafrika kuumas savannis elavatel bušmanitel pole higinäärmeid näiteks päevitunud eesti neidudel .
			
134755	23	O	Viimase viie aastaga on USA-s poole võrra kasvanud nende inimeste arv , kelle kehal on rohkem kui 50 kilo ülekaalu .
134755	23	S	Viimase viie aastaga on USA-s poole võrra kasvanud nende inimeste arv , kelle kehal on 50 kilo ülekaalu .
			
206726	1707	O	Viimastel elukuudel oli Elvis juurde võtnud rohkem kui 20 kilo , mida kindlasti näha oli .
206726	1707	S	Viimastel elukuudel oli Elvis juurde võtnud .
			
205221	558	O	Pankrotihaldurid tegid seaduseprojekti rohkem kui kakssada ettepanekut , kuid arvestamist leidsid neist vähem kui pooled .
205221	558	S	Pankrotihaldurid tegid seaduseprojekti , kuid arvestamist leidsid neist .
			
449208	190	O	“ Lühinägelikke on peaaegu kolmandiku rohkem kui kaks aastat tagasi , ” tõdes Tallinna ja Harjumaa tervisekaitsetalituse direktor Rein Rannamäe .
449208	190	S	“ Lühinägelikke on kolmandiku rohkem kui kaks aastat tagasi , ” tõdes Tallinna ja Harjumaa tervisekaitsetalituse direktor Rein Rannamäe .
			
650375	209	O	Favoriidiseisuses pärnulannad ( Tiina Talv , Ela Lillemaa , Ulvi Paalo , Kaidi Juhansoo , Diana Oiukas ja Evely Kägu ) alustasid kohtumist kindlalt ja pisut rohkem kui tunniga oli kindel 3 : 0 ( 5 , 6 , 4 ) võit käes .
650375	209	S	Favoriidiseisuses pärnulannad ( Tiina Talv , Ela Lillemaa , Ulvi Paalo , Kaidi Juhansoo , Diana Oiukas ja Evely Kägu ) alustasid kohtumist ja oli kindel 3 : 0 ( 5 , 6 , 4 ) võit käes .
			
387506	662	O	Raskerelvade laustules püüti tappa rohkem kui sadat tšetšeenide käes olevat pantvangi , kelle hulgas oli ka palju venelasi , sealhulgas 28 vangilangenud vene sõdurit .
387506	662	S	Raskerelvade laustules püüti tappa sadat tšetšeenide käes olevat pantvangi , kelle hulgas oli venelasi , 28 vangilangenud vene sõdurit .
			
438500	2816	O	Vanaema on minuga karm , kuigi sugulased ütlevad , et ta hoiab mind lastelastest kõige rohkem , isegi rohkem kui oma lapsi .
438500	2816	S	Vanaema on minuga karm , kuigi sugulased ütlevad , et ta hoiab mind lastelastest .
			
153258	1164	O	Tänavuse aasta 11 kuuga on raudteel kokku veetud 39,07 miljonit tonni veoseid , ehk 1,04 miljonit tonni või 2,75 protsenti rohkem kui mullu sama perioodi jooksul .
153258	1164	S	Tänavuse aasta 11 kuuga on raudteel kokku veetud 39,07 miljonit tonni veoseid , ehk 1,04 miljonit tonni või 2,75 protsenti rohkem kui sama perioodi jooksul .
			
97203	1102	O	Eelmisel aastal tootis NRG aktsia kohta 1,36 dollarit kasumit , mis on ligikaudu 24 protsenti rohkem kui ülemöödunud aastal , ütles Kunsing .
97203	1102	S	Eelmisel aastal tootis NRG aktsia kohta 1,36 dollarit kasumit , mis on 24 protsenti rohkem kui ülemöödunud aastal , ütles Kunsing .
			
244497	0	O	Muna- ja kanalihatootja AS-i Tallegg kasum oli mullu 36 miljonit krooni , mis on 3,4 korda rohkem kui 1999. aastal .
244497	0	S	Muna- ja kanalihatootja AS-i Tallegg kasum oli 36 miljonit krooni , mis on 3,4 korda rohkem kui 1999. aastal .
			
512615	143	O	Nagu hiljem selgus , külastas selleaastast üritust rekordarv huvilisi – 23 000 ehk pea kolmandik rohkem kui eelmisel korral .
512615	143	S	Nagu selgus , külastas selleaastast üritust rekordarv huvilisi – 23 000 .
			
516465	170	O	Seitsme kuuga on Kuivastu-Virtsu liinil sõitnud 560 483 inimest , peaaegu 35 000 rohkem kui mullu samal ajal.
516465	170	S	Seitsme kuuga on Kuivastu-Virtsu liinil sõitnud 560 483 inimest , 35 000 rohkem kui samal ajal .
			
531444	0	O	Briti luureteenistused peavad võitlust rohkem kui 1600 inimesega , kes üle 200 rühmituse või võrgustiku liikmena on aktiivselt seotud terrorismiga , ütles siseluure agentuuri MI5 juht Eliza Manningham-Buller .
531444	0	S	Briti luureteenistused peavad võitlust , ütles siseluure agentuuri MI5 juht Eliza Manningham-Buller .
			
554734	2909	O	“ Jalgpallist tean mina iga kell rohkem kui Airi ! ”
554734	2909	S	“ Jalgpallist tean mina iga kell ! ”
			
647213	126949	O	Sellisel juhul võib komisjon enda otsustatud meetmete kohaldamist edasi lükata mitte rohkem kui ühe kuu võrra alates kõnealusest teatamisest .
647213	126949	S	Sellisel juhul võib komisjon enda otsustatud meetmete kohaldamist edasi lükata alates kõnealusest teatamisest .
			
407132	4654	O	Seetõttu varastatakse kohalikelt märksa vähem kui uisapäisa linnas ringi sebivatelt ostupalavikus külalistelt .
407132	4654	S	Varastatakse kui linnas ringi sebivatelt ostupalavikus külalistelt .
			
212864	302	O	Ivaski uurimused eesti ja maailmakirjanduse alalt on ilmunud rohkem kui 15 keeles .
212864	302	S	Ivaski uurimused eesti ja maailmakirjanduse alalt on ilmunud .
			
676695	3378	O	Vahe on suht väike siiski , 61. km peal oli olle ees rohkem kui minutiga .
676695	3378	S	Vahe on suht väike , 61. km peal oli olle ees rohkem kui minutiga .
			
418416	1737	O	Seni on leitud rohkem kui 30 pronkseset .
418416	1737	S	On leitud .
			
402964	1250	O	Ka Mõõdukatel on toetajaid kolm korda rohkem kui valijaid .
402964	1250	S	Mõõdukatel on toetajaid kolm korda rohkem kui valijaid .
			
475049	72	O	Rohkem kui kunagi varem .
475049	72	S	Rohkem kui varem .
			
407305	276190	O	Ometi teadis ta nüüd rohkem kui enne .
407305	276190	S	Teadis ta .
			
592178	1231	O	Soojatootjate hinnangul hakkaksid tallinlased maksustatud kaugküttesoojuse eest maksma 30 krooni rohkem kui ülelahenaabrid Helsingis .
592178	1231	S	Soojatootjate hinnangul hakkaksid tallinlased maksustatud kaugküttesoojuse eest maksma 30 krooni .
			
226883	87	O	Alla 25 aasta vanuseid töökoha otsijaid on Eestis hoolimata üldisest töötuse langusest endiselt poole rohkem kui üle 25-aastaseid , sest nooruse asemel hindavad tööandjad järjest enam töökogemust .
226883	87	S	Alla 25 aasta vanuseid töökoha otsijaid on Eestis hoolimata üldisest töötuse langusest poole rohkem kui 25-aastaseid , sest nooruse asemel hindavad tööandjad töökogemust .
			
109746	2336	O	Vähem kui 20 minutit pärast hädaabiteate saamist asus Jõhvi kiirabi poisiga teele haiglasse .
109746	2336	S	20 minutit pärast hädaabiteate saamist asus Jõhvi kiirabi poisiga teele haiglasse .
			
214657	1971	O	""" Mahakandmisega seonduvad kulud olnuks liiga suured , "" põhjendas direktor trammi müüki , märkides , et huvi taolise sõiduvahendi ostuks on Tallinnas ilmutanud juba rohkem kui paar inimest ."
214657	1971	S	""" Mahakandmisega seonduvad kulud olnuks suured , "" põhjendas direktor trammi müüki , märkides , et huvi taolise sõiduvahendi ostuks on Tallinnas ilmutanud ."
			
413622	779	O	Oma rohkem kui 45-aastase pedagoogilise tegevuse kestel õpetas Säre operatiivkirurgiat koos topograafilise anatoomiaga , ortopeediat , üld- ja erikirurgiat , anatoomiat ja histoloogiat .
413622	779	S	Oma kui 45-aastase pedagoogilise tegevuse kestel õpetas Säre operatiivkirurgiat koos topograafilise anatoomiaga , ortopeediat , üld- ja erikirurgiat , anatoomiat ja histoloogiat .
			
411087	1592	O	Arvestades , et Eestis on kellakeeramise vastaseid rohkem kui pooldajaid , oleks põhjendatum suveaega mitte kehtestada ; need , kes soovivad , võiksid suveajale ülemineku päeval kelli oma äranägemise järgi poole tunni või tunni võrra hilisemaks keerata .
411087	1592	S	Arvestades , et Eestis on kellakeeramise vastaseid rohkem kui pooldajaid , oleks põhjendatum suveaega kehtestada ; need , kes soovivad , võiksid suveajale ülemineku päeval kelli oma äranägemise järgi poole tunni või tunni võrra hilisemaks keerata .
			
492643	1078	O	Selle puudujäägi likvideerimiseks loodigi klubi tänavu , rohkem kui viis aastat pärast selle lagunemist uuesti , nüüd kinoklubi nime all .
492643	1078	S	Selle puudujäägi likvideerimiseks loodigi klubi .
			
236481	364	O	Meeste ja naiste keskmine oodatav eluiga pikenes viimase viie aasta jooksul rohkem kui kahe aasta võrra , ent keskmine mees elab vaid 65- ja naine koguni 78-aastaseks .
236481	364	S	Meeste ja naiste keskmine oodatav eluiga pikenes viimase viie aasta jooksul , ent keskmine mees elab 65 - ja naine 78-aastaseks .
			
583202	487	O	( S . Maugham ) l Rohkem kui armastus erutab vaid raha .
583202	487	S	( S . Maugham ) kui armastus erutab raha .
			
632464	2268	O	Tänavu talvel on külmunud kolm inimest rohkem kui mullu - siis suri Tallinnas külma tagajärjel 13 inimest .
632464	2268	S	Talvel on külmunud kolm inimest - suri Tallinnas külma tagajärjel 13 inimest .
			
624724	0	O	Viljandimaa 33 koolist pannakse lähiaastail päris mitu kinni , sest viie aasta pärast on maakonnas 1500 last vähem kui tänavu .
624724	0	S	Viljandimaa 33 koolist pannakse lähiaastail mitu kinni , sest viie aasta pärast on maakonnas 1500 last vähem kui tänavu .
			
113538	0	O	Hiina tootis mullu rekordilise koguse , 181,83 tonni kulda , mis on 6,83 tonni rohkem kui 2000. aastal , teatas neljapäeval rahvusliku kullakorporatsiooni peadirektor Cheng Fumin .
113538	0	S	Hiina tootis rekordilise koguse , 181,83 tonni kulda , mis on 6,83 tonni rohkem kui 2000. aastal , teatas neljapäeval rahvusliku kullakorporatsiooni peadirektor Cheng Fumin .
			
337738	1808	O	"Või miks meeldib "" kõikides "" rohkem kui "" kõigis "" , "" aastatel "" rohkem kui "" aastail "" ?"
337738	1808	S	Või miks meeldib ?
			
326799	544	O	Hoiuseid oli Parekss Bankas detsembri lõpu seisuga 433,949 miljonit latti ehk 43,5 protsenti rohkem kui eelnenud aasta samal ajal.
326799	544	S	Hoiuseid oli Parekss Bankas detsembri lõpu seisuga 433,949 miljonit latti ehk kui eelnenud aasta samal ajal .
			
39865	391	O	Rohkem kui pooled ( 55% ) peavad Eestit oma kodumaaks .
39865	391	S	Kui pooled ( 55% ) peavad Eestit oma kodumaaks .
			
550554	1433	O	Eestis sündis 1997 . aastal 665 last vähem kui 1996 . aastal ning suri 5940 inimest rohkem kui sündis .
550554	1433	S	Eestis sündis 1997 . aastal 665 last ning suri 5940 inimest kui sündis .
			
466987	900	O	Trafalgari väljaku taga asuv kuju näeb välja nii : pisut vähem kui kolme meetri pikkusest surnukirstu meenutavast mustast marmorblokist ulatuvad välja Wilde'i pronksist pea ( poolteist korda suurem kui see tal elusast peast oli ) ning käsi koos suitseva sigaretiga .
466987	900	S	Trafalgari väljaku taga asuv kuju näeb välja : kolme meetri pikkusest surnukirstu meenutavast mustast marmorblokist ulatuvad välja Wilde'i pronksist pea ( poolteist korda suurem kui see tal elusast peast oli ) ning käsi koos suitseva sigaretiga .
			
405224	114476	O	"Tahan kangesti sinuga kohtuda , rohkem kui kunagi varem . """
405224	114476	S	"Tahan sinuga kohtuda , rohkem kui varem . """
			
87210	330	O	Möödunud aasta saavutuste eest määratavate riigi kultuuripreemiate fond on kasvanud rohkem kui miljoni kroonini ja ka preemiale kandideerivate isikute hulk on suurem .
87210	330	S	Möödunud aasta saavutuste eest määratavate riigi kultuuripreemiate fond on kasvanud ja preemiale kandideerivate isikute hulk on suurem .
			
662629	2842	O	Till kinnitas , et vale trahvinõude saanud inimesel pole vaja teha rohkem kui saata see Valikasse postiga tagasi ja panna juurde avaldus auto mahamüümise kohta .
662629	2842	S	Till kinnitas , et vale trahvinõude saanud inimesel pole vaja teha kui saata see Valikasse postiga tagasi ja panna juurde avaldus auto mahamüümise kohta .
			
390248	458	O	Järgnenud nelik mahtus Kirsipuust rohkem kui kahe ja poole minuti kaugusel kaheksa sekundi sisse .
390248	458	S	Järgnenud nelik mahtus Kirsipuust kahe ja poole minuti kaugusel kaheksa sekundi sisse .
			
464924	2250	O	"Sündinud on vähem kui kaks tundi kestev lavastus , mis auga "" Tõe ja õiguse "" nime võib kanda ."
464924	2250	S	"Sündinud on kaks tundi kestev lavastus , mis auga "" Tõe ja õiguse "" nime võib kanda ."
			
659397	2236	O	Rohkem kui 200 hektarit maad ja tootmishooned .
659397	2236	S	200 hektarit maad ja tootmishooned .
			
12415	773	O	Kohalik kõneminut maksab kahe aasta pärast 15 protsenti rohkem kui praegu , lisab ta .
12415	773	S	Kohalik kõneminut maksab kahe aasta pärast , lisab ta .
			
72783	599	O	Ometigi tuleb seal talve jooksul maha rohkem kui meetri jagu lund .
72783	599	S	Tuleb talve jooksul maha .
			
272103	995	O	Astarta elektrivõlg Eesti Energiale oli pankrotitaotluse esitamise ajaks kasvanud rohkem kui miljoni krooni suuruseks , Printtarele võlgneb Astarta Äripäeva andmetel konservikarpide eest üle 2,5 miljoni krooni .
272103	995	S	Astarta elektrivõlg Eesti Energiale oli pankrotitaotluse esitamise ajaks kasvanud miljoni krooni suuruseks , Printtarele võlgneb Astarta Äripäeva andmetel konservikarpide eest üle 2,5 miljoni krooni .
			
546783	0	O	1997 . aastal külastas Rakvere teatri etendusi üle 50 000 inimese , mis on tunduvalt rohkem kui viimastel aastatel .
546783	0	S	1997 . aastal külastas Rakvere teatri etendusi üle 50 000 inimese , mis on rohkem kui viimastel aastatel .
			
548487	4075	O	"Selgitamata küll , miks ülepea ja väidetavalt just ETV algatusel rohkem kui aasta tagasi "" PAL-leppele "" alla kirjutati ."
548487	4075	S	Selgitamata .
			
37950	602	O	Rohkem kui pooled Suurbritannia elanikest omavad nüüdseks mobiiltelefoni ning neljandikku mobiilidest kasutavad alla 17-aastased lapsed .
37950	602	S	Pooled Suurbritannia elanikest omavad nüüdseks mobiiltelefoni ning neljandikku mobiilidest kasutavad alla 17-aastased lapsed .
			
392760	0	O	Marek Kallin , kelle maailma on Manic Street Preachers mitme aasta jooksul vorminud rohkem kui kool , sõbrad või töö , kohtus Helsingis ansambli trummariga .
392760	0	S	Marek Kallin , kelle maailma on Manic Street Preachers mitme aasta jooksul vorminud , kohtus Helsingis ansambli trummariga .
			
411448	1132	O	Narva elektrivõrkude erastamine läks maksma rohkem kui 100 miljonit krooni .
411448	1132	S	Narva elektrivõrkude erastamine läks maksma .
			
388024	775601	O	Kuussada krooni on näiteks rohkem kui töötu riiklik abiraha kuus .
388024	775601	S	Kuussada krooni on rohkem kui töötu riiklik abiraha kuus .
			
693313	969283	O	Me arvame , et neid isikuid on kindlasti vähem kui 1 miljard , ja see oleks vastavuses Euroopa Liidu humanistlike väärtustega .
693313	969283	S	Me arvame , et neid isikuid on vähem kui 1 miljard , ja see oleks vastavuses Euroopa Liidu humanistlike väärtustega .
			
395794	5599	O	Seda on kolm korda vähem kui möödunud aasta kultuuripealinnas Stockholmis , ent sellest hoolimata loodetakse linna külastavate turistide arvuks ligi viis miljonit .
395794	5599	S	Seda on kolm korda vähem kui möödunud aasta kultuuripealinnas Stockholmis , ent sellest hoolimata loodetakse linna külastavate turistide arvuks viis miljonit .
			
213112	1239	O	Veel poolteist aastat tagasi oli bensiiniliitri hind alla viie krooni ning paar aastat tagasi maksis pea kaks korda vähem kui praegu .
213112	1239	S	Poolteist aastat tagasi oli bensiiniliitri hind viie krooni ning paar aastat tagasi maksis .
			
167971	1338	O	"Ent Partsi meelest on õiglane , kui "" paremad "" inimesed teenivad rohkem : "" On ju õiglane , et inimesed , kes on paremad kui mina , ka teenivad rohkem kui mina ."
167971	1338	S	"Ent Partsi meelest on õiglane , kui "" paremad "" inimesed teenivad : "" On õiglane , et inimesed , kes on paremad kui mina , teenivad ."
			
17034	2111	O	Siin Torontos on eestlasi rohkem kui kirjusid koeri , kui minu naise sugulasi .
17034	2111	S	Torontos on eestlasi .
			
684457	1358941	O	Taotlus rohkem kui 20 miljonile kroonile on koostatud ja see raha tuleb välja maksta .
684457	1358941	S	Taotlus on koostatud ja see raha tuleb välja maksta .
			
529065	8750	O	Kui Rahvaliit on valitsuses ja saab oma programmi ellu viia , siis kindlasti rohkem kui praegu .
529065	8750	S	Kui Rahvaliit on valitsuses ja saab oma programmi ellu viia , rohkem kui praegu .
