collectionID	sentenceStart	changed	changes	original	short
273095	206	0	{}	Maailma suurima demokraatliku riigi üldvalimiste tulemused on endiselt veel mittetäielikud ning seepärast on tulevikku raske hinnata .	Maailma suurima demokraatliku riigi üldvalimiste tulemused on mittetäielikud ning on tulevikku raske hinnata .
616546	7081	0	{}	Teid ikka ei sallita ?	Teid ei sallita ?
704490	1262705	0	{}	Ma tahaksin jätkata reaalpoliitilist lähenemist , nagu soovitas ka eelnõu esitanud minister .	Ma tahaksin jätkata reaalpoliitilist lähenemist , nagu soovitas eelnõu esitanud minister .
481657	9715	1	"{""nmod_orphan"": 1}"	Ning mul pole ka piisavalt raha , et säilitada kaht elamist , üht Kanadas ja teist Eestis . ”	Ning mul pole raha , et säilitada kaht elamist , üht Kanadas ja teist Eestis . ”
705143	161873	1	"{""obj_det"": 1, ""nummod_det"": 1}"	karamellimees: mul on ka äriidee - lähme teeme kõik koos ühe grupisexi.	Karamellimees : mul on äriidee - lähme teeme kõik ühe grupisexi .
322049	984	0	{}	Tsirkuses olevat töötanud ka Kollomi emapoolne vanaisa .	Tsirkuses olevat töötanud Kollomi emapoolne vanaisa .
414649	4207	0	{}	Aroom kuiv ja kerge , veidi iseloomutu .	Aroom kuiv ja kerge , iseloomutu .
448142	4279	1	"{""nsubj_nmod"": 1}"	Et tööle hakkav ametnikkond on uus ja kogenematu , siis kulub aasta veel selle töölerakendamiseks .	Et tööle hakkav ametnikkond on uus ja kogenematu , kulub aasta selle töölerakendamiseks .
416134	2139	0	{}	Pealegi on Ferrari hetkel konstruktorite edetabeli liider .	On Ferrari hetkel konstruktorite edetabeli liider .
487691	71	0	{}	Hiljuti tuttavaid metsaradu läbi kammides avastasin hämmelduse ja kurbusega , et ei tunne enam loodust ära .	Tuttavaid metsaradu läbi kammides avastasin hämmelduse ja kurbusega , et ei tunne loodust ära .
186307	2633	0	{}	Autori enda sõnul käib tal kirjutamine raskelt , pärast igat uudisteost tunneb ta , et on omadega läbi .	Autori enda sõnul käib tal kirjutamine , pärast igat uudisteost tunneb ta , et on omadega läbi .
322342	690	0	{}	Läinud pühapäevalgi kogunesid nad traditsiooniliselt kell 12 pühale leinamissale , et mälestada laupäeval surnud kirikupead paavst Johannes Paulus II-t .	Läinud pühapäevalgi kogunesid nad kell 12 pühale leinamissale , et mälestada laupäeval surnud kirikupead paavst Johannes Paulus II-t .
705340	42660	1	"{""parataxis_vocative"": 1, ""obj_flat"": 1}"	+dim: Paike täna tglt vajun	+ dim : Paike tglt vajun
9036	2252	1	"{""nsubj:cop_root"": 1, ""root_nsubj:cop"": 1}"	"Võib-olla oli põhjus seesama anarhism , "" blasfeemiani ulatuv antiideoloogilisus "" ( Sirkeli väljend ) , Oskari moraalne infantiilsus ja väljakutsuv antihumaansus , negatiivne messianism , mis köitis totalitaarsete ettekirjutuste raaamistikus üleskasvanud põlvkonda ."	"Oli põhjus seesama anarhism , "" blasfeemiani ulatuv antiideoloogilisus "" ( Sirkeli väljend ) , Oskari moraalne infantiilsus ja väljakutsuv antihumaansus , negatiivne messianism , mis köitis totalitaarsete ettekirjutuste raaamistikus üleskasvanud põlvkonda ."
375728	540759	0	{}	""" Lollidega on selline lugu , et tihti peavad end just eriti nutikateks ."	""" Lollidega on selline lugu , et peavad end nutikateks ."
10985	359	0	{}	Tohtrite kiirravi midagi ei aidanud ja nii paigutati noorema Williamsi asemel tabelisse maailma 19. reket Jelena Lihhovtseva ( Venemaa ) .	Tohtrite kiirravi midagi ei aidanud ja paigutati noorema Williamsi asemel tabelisse maailma 19. reket Jelena Lihhovtseva ( Venemaa ) .
405238	171975	1	"{""advcl_conj"": 1}"	Näidake mulle see inimene ette , kes nii räägib !	Näidake mulle see inimene ette , kes räägib !
450196	3180	0	{}	Ühegi sõnaga ei väljenda ta mingit vihkamist ega kibedust hiinlaste vastu , kes ometi tema rahvale nii palju kannatusi on põhjustanud .	Ühegi sõnaga ei väljenda ta mingit vihkamist ega kibedust hiinlaste vastu , kes tema rahvale kannatusi on põhjustanud .
114171	14	1	"{""conj_nsubj"": 1, ""advcl_acl"": 1, ""obl_nmod"": 1}"	Uut valitsust loovad Keskerakond ja Reformierakond leppisid eile kokku , et tõstavad pärast aprilli alguse lubatud pensionikasvu ka suvel pensione .	Uut valitsust loovad Keskerakond ja Reformierakond leppisid kokku , et tõstavad pärast aprilli alguse lubatud pensionikasvu suvel pensione .
249932	5638	0	{}	Väga lihtsustatult võiks investorid jagada neljaks	Võiks investorid jagada neljaks
193153	708	0	{}	Järgmise arendusprojektina võtab Televõrk ette keskpingevõrkudel andmesideühenduste loomise , mis loob eelduse kiire internetiühenduse jõudmiseks ka nendesse piirkondadesse , kus tänasel päeval puudub vask- või optilistel kaablitel põhinev telekommunikatsioonivõrgu infrastruktuur .	Järgmise arendusprojektina võtab Televõrk ette keskpingevõrkudel andmesideühenduste loomise , mis loob eelduse kiire internetiühenduse jõudmiseks nendesse piirkondadesse , kus tänasel päeval puudub vask- või optilistel kaablitel põhinev telekommunikatsioonivõrgu infrastruktuur .
386285	635	1	"{""aux_root"": 1, ""root_acl"": 1, ""obj_nsubj"": 1}"	Erinevalt paljudest teistest autoritest ei ole talle pandud moraalset kohustust üllatada uuenduslikkusega või pöörata helikunsti senikäimata radadele .	Ei ole talle pandud moraalset kohustust üllatada uuenduslikkusega või pöörata helikunsti senikäimata radadele .
636570	23568	0	{}	Sest õiglust Te ju taga ajate ?	Sest õiglust Te taga ajate ?
659090	210	0	{}	Vare hinnangul tegi torm kõige suuremat kahju Haapsalus , kus on inimeste kontsentratsioon kõige suurem .	Vare hinnangul tegi torm suuremat kahju Haapsalus , kus on inimeste kontsentratsioon suurem .
472123	963	0	{}	“ Siis on nagu alust arvestada , ” lisas Mugur .	“ Siis on alust arvestada , ” lisas Mugur .
527524	2677	1	"{""aux_cop"": 1}"	Asfaldil olen tasemes kindlasti edasi läinud , » lausus ta .	Asfaldil olen tasemes edasi läinud , » lausus ta .
382798	4585	0	{}	Tuukrid sisenesid 45 kajutisse , paljudesse kajutitesse vaadati ka väljastpoolt läbi akende .	Tuukrid sisenesid 45 kajutisse , paljudesse kajutitesse vaadati läbi akende .
676653	512	0	{}	Tuleks vaid selline hetk , kus kõik kolm Eestlast on poodiumil MM , EM , OM-l .	Tuleks selline hetk , kus kõik kolm Eestlast on poodiumil MM , EM , OM-l .
705095	47530	1	"{""root_parataxis"": 1, ""parataxis_root"": 1}"	andra: lase mul siis nüüd ollalaaa	Andra : lase mul ollalaaa
587559	1156	0	{}	Eesti paberraha on trükitud Inglismaal , viimased partiid sajakrooniseid pärinevad aga Saksamaalt  Bundesdruckerei  trükikojast .	Eesti paberraha on trükitud Inglismaal , viimased partiid sajakrooniseid pärinevad Saksamaalt Bundesdruckerei trükikojast .
417408	1356	0	{}	Praegu on ta natuke põhjendamatu tüüp .	On ta põhjendamatu tüüp .
395560	69	0	{}	Ja vastavalt ka riietutakse .	Ja riietutakse .
687098	33158	0	{}	Olgem pealegi drägunistid ja fantastid , aga jäägem ka ee .	Olgem drägunistid ja fantastid , aga jäägem ee .
628137	295	0	{}	Denveris peetud kohtumises oli kogu aeg ülekaalus Detroit , kes võitis selgelt ka pealevisked ( 10 : 8 , 13 : 2 , 12 : 9 ) .	Denveris peetud kohtumises oli kogu aeg ülekaalus Detroit , kes võitis pealevisked ( 10 : 8 , 13 : 2 , 12 : 9 ) .
388000	288828	0	{}	Kindlasti figureerisid nimetatud probleemid varemgi , kuid seoses ajalooõpetusele esitatavate ideoloogiliste nõuete intensiivistumisega uutes programmides hakati ajaloo õpetamist rohkem kontrollima .	Figureerisid nimetatud probleemid , kuid seoses ajalooõpetusele esitatavate ideoloogiliste nõuete intensiivistumisega uutes programmides hakati ajaloo õpetamist kontrollima .
705068	126515	0	{}	ulluke: onju plikxs :P	Ulluke : plikxs :P
15924	2588	0	{}	Jüri asula lähistel inkassaatorit rindu tulistanud ja 70 000 krooni röövinud Nikiforov pääses vabadusse , sest ta on varem kriminaalkorras karistamata .	Jüri asula lähistel inkassaatorit rindu tulistanud ja 70 000 krooni röövinud Nikiforov pääses vabadusse , sest ta on karistamata .
685959	0	0	{}	20 . jaanuaril Inglismaal Bournemouthis toimunud Inglismaa lahtistel elukutseliste võistlustantsijate meistrivõistlustel jõudsid Matis Toome ja Helen Klandorf veerandfinaali ehk 24 parema sekka .	20 . jaanuaril Inglismaal Bournemouthis toimunud Inglismaa lahtistel elukutseliste võistlustantsijate meistrivõistlustel jõudsid Matis Toome ja Helen Klandorf veerandfinaali 24 parema sekka .
159355	1639	0	{}	Need , mis me praegu õpime , veel ei ole päris selged , märkis üks .	Need , mis me õpime , ei ole selged , märkis üks .
146691	1961	1	"{""obj_nsubj:cop"": 1}"	"Samas ei tea , milleks veel Vihmann võimeline on , "" analüüsis Nool rivaalide võimalusi ."	"Ei tea , milleks Vihmann võimeline on , "" analüüsis Nool rivaalide võimalusi ."
124005	1772	1	"{""det_nummod"": 1}"	Need , kes on 1983. aastast hiljem sündinud ja tööle läinud , peavad pärast esimest palgapäeva umbes ühe kuu jooksul oma valiku tegema .	Need , kes on 1983. aastast sündinud ja tööle läinud , peavad pärast esimest palgapäeva ühe kuu jooksul oma valiku tegema .
705118	26423	1	"{""root_nsubj"": 1, ""parataxis_root"": 1}"	terje: mine tudule	Terje : mine
650716	46	0	{}	ok üritan enam vähem recreatida	Ok üritan recreatida
703624	711264	1	"{""det_amod"": 1, ""nsubj:cop_obj"": 1}"	Kui nüüd rääkida sellest , miks niisugune eelnõu üldse menetlusse on esitatud , siis ma tuletan lugupeetud Riigikogule meelde , et seda probleemi , mis on seotud Riigikogu liikmete palga ja hüvitistega , on püütud siin Riigikogus üles tõsta minu arvestuste järgi juba seitse korda ja samas on praegu kehtivat süsteemi mitmelt poolt palju kritiseeritud .	Kui rääkida sellest , miks niisugune eelnõu menetlusse on esitatud , ma tuletan lugupeetud Riigikogule meelde , et seda probleemi , mis on seotud Riigikogu liikmete palga ja hüvitistega , on püütud Riigikogus üles tõsta minu arvestuste järgi seitse korda ja samas on kehtivat süsteemi mitmelt poolt kritiseeritud .
291833	13	1	"{""nmod_obj"": 1}"	Kaia Kanepi ( 16 ) võitis eile USA lahtiste tennisemeistrivõistluste juunioride turniiri kolmandasse ringi , alistades ameeriklanna Maria Sharapova 6 : 3 , 7 : 5.	Kaia Kanepi ( 16 ) võitis USA lahtiste tennisemeistrivõistluste juunioride turniiri kolmandasse ringi , alistades ameeriklanna Maria Sharapova 6 : 3 , 7 : 5.
688086	3950	0	{}	Kui see temaatika on liiga kauge ja keeruline , siis ma olen ka muinsuskaitses tegev .	Kui see temaatika on kauge ja keeruline , ma olen muinsuskaitses tegev .
183058	825	1	"{""nmod_obl"": 1}"	Keskhaigla naistekliiniku ajalugu algab 1779. aasta oktoobrist , mil avati esimene eraldi osakond naistele ja tüdrukutele .	Keskhaigla naistekliiniku ajalugu algab 1779. aasta oktoobrist , mil avati esimene osakond naistele ja tüdrukutele .
514312	1657	1	"{""nmod_obj"": 1}"	""" Raskemates kohtades tuleb kuulata mõistuse , mitte südame häält ja hoogu maha võtta ."	""" Raskemates kohtades tuleb kuulata mõistuse , südame häält ja hoogu maha võtta ."
251092	2385	0	{}	Too suutis aga palli praktliselt tühja värava eest läbi lüüa .	Too suutis palli praktliselt tühja värava eest läbi lüüa .
410723	1282	0	{}	Koidula vastas asuva Venemaa piiripunkti töötajad said korralikud hooned juba 1994. aastal , kui linti käis läbi lõikamas Venemaa president Boriss Jeltsin .	Koidula vastas asuva Venemaa piiripunkti töötajad said korralikud hooned 1994. aastal , kui linti käis läbi lõikamas Venemaa president Boriss Jeltsin .
693872	1475	0	{}	Kõlab lollilt , kõlab utoopiliselt ?	Kõlab lollilt , kõlab ?
94923	727	1	"{""nummod_obl"": 1}"	Võrreldes 2000. aastaga oli see ligikaudu 3% väiksem , kuid põhjuseks võis olla pigem aastatuhande vahetusel mõnevõrra suurenenud sündimus .	Võrreldes 2000. aastaga oli see 3% väiksem , kuid põhjuseks võis olla aastatuhande vahetusel suurenenud sündimus .
388010	26423	0	{}	"Rus seisis peagi kloostriväravas , nägu rõõmust säramas , ja kiigutas käes väikseid paunakesi : "" Kogu oma kraami oli ta nõus kloostrile loovutama ! "" hüüdis ta ."	"Rus seisis kloostriväravas , nägu rõõmust säramas , ja kiigutas käes väikseid paunakesi : "" Kogu oma kraami oli ta nõus kloostrile loovutama ! "" hüüdis ta ."
705200	128503	1	"{""nmod_nsubj:cop"": 1}"	Master_Killer: no vaata aga kes siin see on Allah usaldustelefon või mis !	Master_Killer : no vaata aga kes see on Allah usaldustelefon või mis !
431706	3035	1	"{""aux_cop"": 1, ""ccomp_csubj:cop"": 1}"	Ametlikult on vaid intervjuus BNSile öeldud , et mitteametlikel andmetel läheb neil oodatust paremini ning 48-miljonilist aasta kasumiprognoosi tõenäoliselt suurendatakse .	On intervjuus BNSile öeldud , et mitteametlikel andmetel läheb neil oodatust ning 48-miljonilist aasta kasumiprognoosi suurendatakse .
705248	142171	0	{}	metskass: mis värk siis	Metskass : mis värk
693232	763	0	{}	1 Hetk ei ole mitte midagi mida telekast tuleb aga muidu on neid liiga palju , et ülesse lugeda	1 Hetk ei ole midagi mida telekast tuleb aga on neid palju , et lugeda
249409	5	0	{}	Isamaaliitlasest Tallinna linnapea Tõnis Palts kohtus eile Keskerakonda juhtiva opositsiooniliidri Edgar Savisaarega ning kavatseb Keskerakonnaga koostööd jätkata .	Isamaaliitlasest Tallinna linnapea Tõnis Palts kohtus Keskerakonda juhtiva opositsiooniliidri Edgar Savisaarega ning kavatseb Keskerakonnaga koostööd jätkata .
65650	207	1	"{""advcl_acl"": 1}"	""" Ettevõtte majandustulemused näitavad , et samamoodi enam jätkata ei saa , "" ütles Topmilki direktor Andres Soosaar , lisades , et ootas Ühinenud Meiereide lõplikku sulgemisotsust siiski pisut hiljem ."	""" Ettevõtte majandustulemused näitavad , et jätkata ei saa , "" ütles Topmilki direktor Andres Soosaar , lisades , et ootas Ühinenud Meiereide lõplikku sulgemisotsust ."
439870	756	0	{}	Kuna pealtnägijaid pole , ei oska muuseumitöötajad kedagi varguses ka kahtlustada .	Kuna pealtnägijaid pole , ei oska muuseumitöötajad kedagi varguses kahtlustada .
705080	222485	1	"{""appos_conj"": 1}"	Caramelle: mul kasuisa mõnikord nii idikas ... aa nuh naljakas tüüp	Caramelle : mul kasuisa nii idikas ... aa nuh naljakas tüüp
700947	153677	1	"{""cop_aux"": 1, ""acl_root"": 1, ""root_advmod"": 1}"	Kas teadaolevalt on kellelgi läinud õnneks sarnaselt .	On kellelgi läinud õnneks sarnaselt .
158217	1198	0	{}	Baltika Eesti turu direktori Jaan Järve sõnul on Viru keskusse koondunud suur hulk huvitavaid jalanõude ja rõivakauplusi , mis koos tekitavad erilise sünergia .	Baltika Eesti turu direktori Jaan Järve sõnul on Viru keskusse koondunud suur hulk huvitavaid jalanõude ja rõivakauplusi , mis tekitavad erilise sünergia .
635282	2786	0	{}	Kui kokku leppida ei suudeta , lahkub normaalsete seaduste puhul loomulikult üürnik .	Kui kokku leppida ei suudeta , lahkub normaalsete seaduste puhul üürnik .
388007	76080	0	{}	ma olen lihtsalt perekonnatuttav .	Ma olen perekonnatuttav .
705190	15435	1	"{""nsubj:cop_parataxis"": 1}"	armas_eemal: ma ka vahel aga mitte hetkel	Armas_eemal : ma aga hetkel
660350	358262	0	{}	Kui nimetatud raha on vaja kasutada muul otstarbel peale eelnimetatud seaduses sätestatu , siis tuleb see sätestada eraldi seadusega .	Kui nimetatud raha on vaja kasutada muul otstarbel peale eelnimetatud seaduses sätestatu , tuleb see sätestada seadusega .
639607	442	0	{}	Ida-Euroopale omaselt oli kõigepealt vaja taastada kord , leida õiged inimesed ja siirduda tõusulainele .	Oli vaja taastada kord , leida õiged inimesed ja siirduda tõusulainele .
483753	194	1	"{""advcl_conj"": 1}"	Nädala pärast tuleb Hiinas kokku parlament , mistõttu rahvamiilits on kõrgendatud valmisolekus , see aga ei aidanud plahvatusi ära hoida .	Nädala pärast tuleb Hiinas kokku parlament , rahvamiilits on kõrgendatud valmisolekus , see aga ei aidanud plahvatusi ära hoida .
609989	1046	1	"{""root_acl"": 1, ""nsubj_root"": 1}"	Olulist kaalu omavad ka suhtumine ja motivatsioon .	Olulist kaalu omavad suhtumine ja motivatsioon .
3697	29	0	{}	Käesoleva õppeaasta algul 30-aastaseks saanud matemaatikateaduskond on tänaseks pärast mitmeid ümberkorraldusi saavutamas teatavat stabiilsust .	Käesoleva õppeaasta algul 30-aastaseks saanud matemaatikateaduskond on pärast mitmeid ümberkorraldusi saavutamas teatavat stabiilsust .
705337	122501	1	"{""root_parataxis"": 1, ""parataxis_root"": 1, ""ccomp_conj"": 1}"	baila_Va: vaatame kas ta minda ka lööb siish	Baila_Va : vaatame ta minda lööb siish
4272	423337	1	"{""conj_appos"": 1}"	Niskamäe-saaga on monument agraarühiskonnale , selle traditsioonidele ja eetikale , nagu oli mälestusmärk minevikule ka teine kuulus saaga , Selma Lagerlöfi “ Gösta Berlingi saaga ” .	Niskamäe-saaga on monument agraarühiskonnale , selle traditsioonidele ja eetikale , oli mälestusmärk minevikule teine kuulus saaga , Selma Lagerlöfi “ Gösta Berlingi saaga ” .
192995	2352	0	{}	""" Kontrollisime kohe laeva avariiväljapääsud üle , "" naerab Renee ."	""" Kontrollisime laeva avariiväljapääsud üle , "" naerab Renee ."
207091	2098	1	"{""obl_root"": 1, ""root_nmod"": 1}"	Õnneks ei ole rahvusringhäälingu peamine mõju tegelikult mitte uudistes - selles vallas on kompenseeriv konkurents väga tugev - , vaid elukeskkonna- ja kultuuriprogrammides , milles erakondade nimesid ei mainita , sest just nendes kinnistatakse ühiskonna tegelikku vaimset maailma .	Õnneks ei ole rahvusringhäälingu peamine mõju uudistes - selles vallas on kompenseeriv konkurents tugev - , vaid elukeskkonna- ja kultuuriprogrammides , milles erakondade nimesid ei mainita , sest nendes kinnistatakse ühiskonna tegelikku vaimset maailma .
599940	64	0	{}	Uuel Safraneil on uuendusi nii esi- kui ka tagaosas , samuti salongis .	Uuel Safraneil on uuendusi nii esi- kui tagaosas , salongis .
497100	985	1	"{""obj_nsubj:cop"": 1, ""aux_cop"": 1}"	""" Praktika on näidanud , et on piirkondi , kus EVK ja ESS-i kõrvutiolek ei oleks majanduslikult põhjendatud ning sellistes kohtades tuleb turvafirmad ühendada , "" lisas Sõnumilehele Timm ."	""" Praktika on näidanud , et on piirkondi , kus EVK ja ESS-i kõrvutiolek ei oleks põhjendatud ning sellistes kohtades tuleb turvafirmad ühendada , "" lisas Sõnumilehele Timm ."
